ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6292	"ENSG00000197858"	"GPAA1"	chr8	+	144083123	144083861	144083123	144083303	144083713	144083861	6292	52,51,64	0,0,2	146,133,149	0,0,0	559	149	1	1.0	1.0,1.0,0.895	1.0,1.0,1.0	-0.035
6293	"ENSG00000197858"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083713	144083861	6293	135,126,147	2,2,6	249,204,240	8,4,8	438	149	0.462090448735	0.7896495645541967	0.958,0.955,0.893	0.914,0.946,0.911	0.012
6294	"ENSG00000197858"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083713	144083861	6294	46,49,55	151,114,125	121,104,113	131,143,154	362	149	5.01656429397e-07	5.65510448671071e-06	0.111,0.15,0.153	0.275,0.23,0.232	-0.108
6295	"ENSG00000197858"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083516	144083713	144083861	6295	42,46,52	0,1,0	112,97,110	1,0,0	346	149	1	1.0	1.0,0.952,1.0	0.98,1.0,1.0	-0.009
6297	"ENSG00000197858"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083817	144083861	6297	254,253,289	1,0,0	398,404,403	0,0,0	542	149	1	1.0	0.986,1.0,1.0	1.0,1.0,1.0	-0.005
6299	"ENSG00000197858"	"GPAA1"	chr8	+	144083938	144084609	144083938	144084040	144084133	144084609	6299	7,5,9	222,256,196	34,26,41	263,270,244	242	149	2.50680476377e-10	5.369990033842345e-09	0.019,0.012,0.027	0.074,0.056,0.094	-0.055
6300	"ENSG00000197858"	"GPAA1"	chr8	+	144083938	144084609	144083938	144084040	144084412	144084609	6300	129,115,133	0,0,0	221,200,234	0,1,0	521	149	1	1.0	1.0,1.0,1.0	1.0,0.983,1.0	0.006
6301	"ENSG00000197858"	"GPAA1"	chr8	+	144084133	144084609	144084133	144084330	144084412	144084609	6301	10,25,25	165,161,140	68,61,52	178,162,174	231	149	5.15489428921e-09	8.729650937065314e-08	0.038,0.091,0.103	0.198,0.195,0.162	-0.108
6302	"ENSG00000197858"	"GPAA1"	chr8	+	144084133	144084609	144084133	144084330	144084418	144084609	6302	23,31,30	1,1,3	80,69,63	2,1,2	237	149	0.356271293118	0.6555507338142955	0.935,0.951,0.863	0.962,0.977,0.952	-0.047
6303	"ENSG00000197858"	"GPAA1"	chr8	+	144084133	144084609	144084133	144084330	144084454	144084609	6303	77,74,79	3,1,2	118,107,122	8,2,4	273	149	0.188698715093	0.40284657546401675	0.933,0.976,0.956	0.89,0.967,0.943	0.022
6304	"ENSG00000197858"	"GPAA1"	chr8	+	144084133	144085743	144084133	144084609	144084721	144085743	6304	4,3,6	218,154,175	23,34,27	172,193,201	261	149	1.29174448915e-12	3.8088732603603334e-11	0.01,0.011,0.019	0.071,0.091,0.071	-0.064
6305	"ENSG00000197858"	"GPAA1"	chr8	+	144084721	144085138	144084721	144084875	144085042	144085138	6305	54,72,64	156,111,114	77,97,106	127,99,124	316	149	0.00272340304702	0.011694613084262354	0.14,0.234,0.209	0.222,0.316,0.287	-0.081
6307	"ENSG00000197858"	"GPAA1"	chr8	+	144084721	144085479	144084721	144085138	144085288	144085479	6307	70,71,104	142,142,152	119,105,117	150,146,160	299	149	0.029462744645	0.08835219221259868	0.197,0.199,0.254	0.283,0.264,0.267	-0.055
6308	"ENSG00000197858"	"GPAA1"	chr8	+	144085042	144085479	144085042	144085138	144085333	144085479	6308	133,118,155	4,4,5	181,175,177	1,7,1	344	149	0.134004849904	0.3069090668377021	0.935,0.927,0.931	0.987,0.915,0.987	-0.032
6309	"ENSG00000197858"	"GPAA1"	chr8	+	144085042	144085479	144085042	144085138	144085364	144085479	6309	166,159,204	0,0,0	237,235,215	0,1,0	375	149	1	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004
6311	"ENSG00000197858"	"GPAA1"	chr8	+	144085288	144085743	144085288	144085479	144085557	144085743	6311	19,21,21	0,3,0	113,80,90	7,5,7	227	149	0.0294825145155	0.08835219221259868	1.0,0.821,1.0	0.914,0.913,0.894	0.033
6312	"ENSG00000197858"	"GPAA1"	chr8	+	144084721	144085743	144084721	144085479	144085572	144085743	6312	23,26,22	175,166,160	127,94,100	164,197,185	242	149	0	0.0	0.075,0.088,0.078	0.323,0.227,0.25	-0.186
6313	"ENSG00000197858"	"GPAA1"	chr8	+	144085042	144085743	144085042	144085138	144085572	144085743	6313	150,139,175	1,2,1	298,254,271	2,6,1	583	149	0.327104328167	0.615335862768995	0.975,0.947,0.978	0.974,0.915,0.986	0.008
6314	"ENSG00000197858"	"GPAA1"	chr8	+	144085572	144086216	144085572	144085743	144085881	144086216	6314	11,9,12	143,146,122	44,31,53	163,119,157	287	149	1.16091691815e-10	2.574906875389336e-09	0.038,0.031,0.049	0.123,0.119,0.149	-0.091
6317	"ENSG00000114054"	"PCCB"	chr3	+	136326802	136327255	136326802	136326910	136327154	136327255	6317	16,16,12	359,351,324	10,15,21	250,300,264	393	149	0.238910323626	0.48355863921571146	0.017,0.017,0.014	0.015,0.019,0.029	-0.005
6319	"ENSG00000139574"	"NPFF"	chr12	-	53507020	53507484	53507020	53507142	53507372	53507484	6319	18,19,25	0,1,0	18,7,27	2,0,0	379	149	1	1.0	1.0,0.882,1.0	0.78,1.0,1.0	0.034
6321	"ENSG00000185621"	"LMLN"	chr3	+	197976028	197976715	197976028	197976111	197976597	197976715	6321	3,5,1	8,2,3	6,2,4	5,4,2	635	149	0.44229593232	0.7662726071691428	0.081,0.37,0.073	0.22,0.105,0.319	-0.04
6323	"ENSG00000162191"	"UBXN1"	chr11	-	62676812	62677832	62676812	62677005	62677517	62677832	6323	71,87,79	623,638,645	84,87,99	508,547,566	661	149	0.0207919868351	0.0662710752844856	0.025,0.03,0.027	0.036,0.035,0.038	-0.009
6324	"ENSG00000162191"	"UBXN1"	chr11	-	62677517	62677832	62677517	62677563	62677780	62677832	6324	376,399,414	4,5,3	387,372,428	19,23,19	366	149	2.47769404993e-09	4.44624858267868e-08	0.975,0.97,0.983	0.892,0.868,0.902	0.089
6325	"ENSG00000162191"	"UBXN1"	chr11	-	62677517	62677832	62677517	62677634	62677780	62677832	6325	92,103,86	1113,989,1024	132,115,151	836,895,882	295	149	5.57457085426e-06	5.013779695356571e-05	0.04,0.05,0.041	0.074,0.061,0.08	-0.028
6326	"ENSG00000162191"	"UBXN1"	chr11	-	62678338	62678601	62678338	62678408	62678494	62678601	6326	12,15,24	670,592,662	31,40,47	535,580,523	235	149	3.27983347148e-08	4.835503504325122e-07	0.011,0.016,0.022	0.035,0.042,0.054	-0.027
6327	"ENSG00000162191"	"UBXN1"	chr11	-	62678689	62679058	62678689	62678743	62678864	62679058	6327	12,9,16	566,533,610	73,52,71	497,502,497	270	149	0	0.0	0.012,0.009,0.014	0.075,0.054,0.073	-0.056
6328	"ENSG00000166986"	"MARS1"	chr12	+	57489018	57489345	57489018	57489109	57489266	57489345	6328	8,8,7	318,294,267	62,58,67	284,331,322	306	149	0	0.0	0.012,0.013,0.013	0.096,0.079,0.092	-0.076
6329	"ENSG00000166986"	"MARS1"	chr12	+	57489266	57489558	57489266	57489345	57489423	57489558	6329	10,24,10	371,327,317	40,39,35	367,412,412	227	149	2.40229260895e-05	0.00018640699821150723	0.017,0.046,0.02	0.067,0.058,0.053	-0.032
6330	"ENSG00000166986"	"MARS1"	chr12	+	57489266	57489558	57489266	57489345	57489454	57489558	6330	66,72,65	0,1,1	108,100,108	2,2,1	258	149	0.515670740334	0.8506643915250868	1.0,0.977,0.974	0.969,0.967,0.984	0.01
6331	"ENSG00000166986"	"MARS1"	chr12	+	57512007	57512353	57512007	57512103	57512235	57512353	6331	46,54,74	545,483,522	114,75,107	548,582,540	281	149	0.000398589825069	0.0022249420153628886	0.043,0.056,0.07	0.099,0.064,0.095	-0.03
6332	"ENSG00000166986"	"MARS1"	chr12	+	57512007	57512353	57512007	57512103	57512302	57512353	6332	320,272,337	4,6,12	384,380,382	15,10,22	348	149	0.0250505459311	0.07757621699173842	0.972,0.951,0.923	0.916,0.942,0.881	0.036
6333	"ENSG00000166986"	"MARS1"	chr12	+	57515919	57516158	57515919	57515991	57516138	57516158	6333	72,90,76	0,0,0	192,135,139	0,0,2	296	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.972	0.009
6334	"ENSG00000166986"	"MARS1"	chr12	+	57515919	57516337	57515919	57515991	57516244	57516337	6334	101,122,109	412,375,411	245,199,201	476,479,449	402	149	7.11547810461e-06	6.242856460742426e-05	0.083,0.108,0.09	0.16,0.133,0.142	-0.051
6335	"ENSG00000166986"	"MARS1"	chr12	+	57515919	57516337	57515919	57516158	57516244	57516337	6335	62,64,68	1,0,0	121,127,121	2,0,2	235	149	1	1.0	0.975,1.0,1.0	0.975,1.0,0.975	0.008
6336	"ENSG00000166986"	"MARS1"	chr12	+	57516244	57516655	57516244	57516337	57516434	57516655	6336	11,6,12	441,389,430	94,60,90	404,482,407	246	149	0	0.0	0.015,0.009,0.017	0.124,0.07,0.118	-0.09
6337	"ENSG00000160753"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325315	155325490	6337	29,24,25	168,170,145	67,49,55	137,102,114	286	149	7.4295791741e-11	1.7044485771970593e-09	0.083,0.069,0.082	0.203,0.2,0.201	-0.123
6338	"ENSG00000160753"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326579	155327132	6338	26,33,28	167,144,151	95,71,81	127,104,127	818	149	3.33066907388e-16	1.5652062979064827e-14	0.028,0.04,0.033	0.12,0.111,0.104	-0.078
6339	"ENSG00000160753"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326609	155327132	6339	54,51,56	3,0,4	113,90,107	4,0,3	848	149	0.331136482765	0.6202828136298045	0.76,1.0,0.711	0.832,1.0,0.862	-0.074
6340	"ENSG00000160753"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326897	155327132	6340	386,314,338	28,19,26	405,295,379	14,19,19	1136	149	0.075994601962	0.19395906726146575	0.644,0.684,0.63	0.791,0.671,0.723	-0.076
6341	"ENSG00000143799"	"PARP1"	chr1	-	226363098	226364070	226363098	226363160	226363942	226364070	6341	52,63,54	1999,2037,2001	79,74,89	1749,1635,1644	931	149	1	1.0	0.004,0.005,0.004	0.007,0.007,0.009	-0.003
6342	"ENSG00000143799"	"PARP1"	chr1	-	226363098	226365154	226363098	226364070	226365001	226365154	6342	18,28,29	2053,1993,2086	55,63,50	1709,1716,1706	1080	149	1	1.0	0.001,0.002,0.002	0.004,0.005,0.004	-0.003
6343	"ENSG00000143799"	"PARP1"	chr1	-	226365953	226367608	226365953	226366052	226367479	226367608	6343	45,46,40	2232,2239,2182	55,49,53	1874,1948,1901	1576	149	1	1.0	0.002,0.002,0.002	0.003,0.002,0.003	-0.001
6344	"ENSG00000143799"	"PARP1"	chr1	-	226379921	226381208	226379921	226380164	226381067	226381208	6344	6,16,6	2018,1975,1999	16,17,14	1654,1669,1647	1052	149	1	1.0	0.0,0.001,0.0	0.001,0.001,0.001	-0.001
6345	"ENSG00000143799"	"PARP1"	chr1	-	226385503	226386442	226385503	226385680	226386218	226386442	6345	8,4,3	0,0,0	12,13,13	5,0,0	687	149	0.0158688175134	0.0530772414961097	1.0,1.0,1.0	0.342,1.0,1.0	0.219
6346	"ENSG00000143799"	"PARP1"	chr1	-	226385503	226386442	226385503	226385680	226386325	226386442	6346	11,7,9	2273,2221,2093	19,17,19	1895,1912,1926	794	149	1	1.0	0.001,0.001,0.001	0.002,0.002,0.002	-0.001
6350	"ENSG00000184840"	"TMED9"	chr5	+	177593649	177594285	177593649	177593775	177594138	177594285	6350	13,31,22	1035,1046,990	54,30,55	1011,1141,1006	512	149	0.0809479004447	0.20410706352907423	0.004,0.009,0.006	0.015,0.008,0.016	-0.007
6351	"ENSG00000138442"	"WDR12"	chr2	-	202884197	202884535	202884197	202884303	202884394	202884535	6351	1,0,1	174,210,206	2,3,1	152,209,192	240	149	1	1.0	0.004,0.0,0.003	0.008,0.009,0.003	-0.004
6352	"ENSG00000114023"	"FAM162A"	chr3	+	122404257	122407389	122404257	122404363	122407280	122407389	6352	14,26,38	687,682,759	20,23,19	477,602,466	3066	149	1	1.0	0.001,0.002,0.002	0.002,0.002,0.002	-0.0
6354	"ENSG00000237765"	"FAM200B"	chr4	+	15686235	15687148	15686235	15686462	15686931	15687148	6354	76,77,59	2,9,8	91,89,100	0,0,2	618	149	2.71569358223e-07	3.2618690167391962e-06	0.902,0.673,0.64	1.0,1.0,0.923	-0.236
6355	"ENSG00000237765"	"FAM200B"	chr4	+	15686235	15687148	15686235	15686462	15687000	15687148	6355	77,81,69	45,39,43	97,95,102	35,28,32	687	149	0.00214073566085	0.009518741238279805	0.271,0.311,0.258	0.375,0.424,0.409	-0.123
6356	"ENSG00000237765"	"FAM200B"	chr4	+	15686235	15690447	15686235	15687148	15688550	15690447	6356	74,113,114	28,38,20	133,148,128	22,14,22	1551	149	0.00508107438529	0.019743978451160472	0.202,0.222,0.354	0.367,0.504,0.359	-0.151
6357	"ENSG00000096696"	"DSP"	chr6	+	7571382	7572068	7571382	7571584	7571841	7572068	6357	0,5,0	59,48,63	1,3,4	60,43,47	406	149	0.690513219548	1.0	0.0,0.037,0.0	0.006,0.025,0.03	-0.008
6358	"ENSG00000168906"	"MAT2A"	chr2	+	85542154	85542747	85542154	85542373	85542564	85542747	6358	70,75,76	346,347,359	160,144,151	543,555,552	340	149	0.0229331513376	0.07178782885404429	0.081,0.087,0.085	0.114,0.102,0.107	-0.023
6359	"ENSG00000184613"	"NELL2"	chr12	-	44875814	44876315	44875814	44875900	44876293	44876315	6359	98,89,61	17,11,21	44,47,51	9,10,8	542	149	0.879327578742	1.0	0.613,0.69,0.444	0.573,0.564,0.637	-0.009
6363	"ENSG00000135931"	"ARMC9"	chr2	+	231214830	231216793	231214830	231215001	231216637	231216793	6363	5,13,5	50,47,36	17,10,5	25,28,22	1785	149	0.00531037360236	0.020539454277852285	0.008,0.023,0.011	0.054,0.029,0.019	-0.02
6364	"ENSG00000135931"	"ARMC9"	chr2	+	231288659	231290019	231288659	231288721	231289904	231290019	6364	1,0,3	0,0,0	4,2,0	0,0,1	1332	149	1	1.0	1.0,NA,1.0	1.0,1.0,0.0	0.333
6366	"ENSG00000142534"	"RPS11"	chr19	+	49497193	49497595	49497193	49497325	49497519	49497595	6366	1392,1398,1356	30950,31588,32442	1342,1544,1341	23234,32175,24344	343	149	0.0199737287812	0.06418054132728325	0.019,0.019,0.018	0.024,0.02,0.023	-0.004
6367	"ENSG00000142534"	"RPS11"	chr19	+	49497193	49498046	49497193	49497282	49497519	49498046	6367	21271,21342,22188	3,14,25	15920,21589,16334	5,14,12	386	149	1	1.0	1.0,0.998,0.997	0.999,0.998,0.998	0.0
6368	"ENSG00000142534"	"RPS11"	chr19	+	49497193	49497595	49497193	49497282	49497580	49497595	6368	30655,30630,31610	20,33,41	23056,31916,23983	89,145,99	447	149	0.0425804561834	0.12009094150149459	0.998,0.997,0.996	0.989,0.987,0.988	0.009
6369	"ENSG00000142534"	"RPS11"	chr19	+	49497193	49498046	49497193	49497595	49497916	49498046	6369	584,556,550	24347,24188,24690	735,768,706	18431,25804,19638	470	149	0.234336936375	0.47665764383686476	0.008,0.007,0.007	0.012,0.009,0.011	-0.003
6374	"ENSG00000168818"	"STX18"	chr4	-	4418967	4420944	4418967	4420129	4420863	4420944	6374	16,20,20	99,78,87	33,30,46	161,137,156	883	149	0.469355550756	0.7977134688368815	0.027,0.041,0.037	0.033,0.036,0.047	-0.004
6375	"ENSG00000168818"	"STX18"	chr4	-	4457190	4457500	4457190	4457257	4457422	4457500	6375	2,0,4	49,41,58	3,7,3	71,83,101	314	149	0.355911333263	0.6552000651332673	0.019,0.0,0.032	0.02,0.038,0.014	-0.007
6376	"ENSG00000157379"	"DHRS1"	chr14	-	24291138	24291625	24291138	24291219	24291555	24291625	6376	28,17,23	14,13,16	41,27,29	15,20,9	485	149	0.261024810515	0.5156714530379098	0.381,0.287,0.306	0.456,0.293,0.497	-0.091
6377	"ENSG00000157379"	"DHRS1"	chr14	-	24292183	24292784	24292183	24292330	24292651	24292784	6377	25,47,35	29,29,31	42,42,39	12,26,22	470	149	0.0409030376397	0.11618811485187167	0.215,0.339,0.264	0.526,0.339,0.36	-0.136
6378	"ENSG00000184922"	"FMNL1"	chr17	+	45243790	45244244	45243790	45244025	45244175	45244244	6378	0,0,0	10,9,11	1,1,0	4,0,6	299	149	1	1.0	0.0,0.0,0.0	0.111,1.0,0.0	-0.37
6381	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723114	49722595	49722754	49722971	49723114	6381	18,8,14	79,77,80	47,45,48	65,88,97	366	149	2.784286246e-09	4.9491839914122935e-08	0.085,0.041,0.067	0.227,0.172,0.168	-0.125
6382	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723302	49722595	49722754	49723253	49723302	6382	21,11,13	0,1,1	84,63,69	4,3,5	648	149	0.00725329235273	0.026892260946832777	1.0,0.717,0.749	0.828,0.828,0.76	0.017
6383	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723302	49722595	49723114	49723253	49723302	6383	9,8,11	88,72,77	41,26,26	77,59,65	288	149	3.00455882396e-09	5.236665236775164e-08	0.05,0.054,0.069	0.216,0.186,0.171	-0.133
6384	"ENSG00000173540"	"GMPPB"	chr3	-	49723597	49723951	49723597	49723731	49723839	49723951	6384	192,168,227	2,0,2	256,213,268	6,2,1	257	149	0.437877262131	0.7603693150029998	0.982,1.0,0.985	0.961,0.984,0.994	0.009
6385	"ENSG00000244754"	"N4BP2L2"	chr13	-	32538617	32538792	32538617	32538684	32538777	32538792	6385	122,152,145	12,11,15	140,200,144	4,6,10	242	149	0.00464518523677	0.018293863173184117	0.862,0.895,0.856	0.956,0.954,0.899	-0.065
6386	"ENSG00000186318"	"BACE1"	chr11	-	117293053	117294008	117293053	117293188	117293870	117294008	6386	4,6,5	31,24,36	20,4,17	20,19,33	831	149	0.00016187030875	0.0010142523762427084	0.023,0.043,0.024	0.152,0.036,0.085	-0.061
6389	"ENSG00000173559"	"NABP1"	chr2	+	191685598	191696662	191685598	191693416	191695964	191696662	6389	28,21,27	0,1,0	22,31,29	1,0,0	2697	149	1	1.0	1.0,0.537,1.0	0.549,1.0,1.0	-0.004
6390	"ENSG00000159479"	"MED8"	chr1	-	43383916	43385106	43383916	43384552	43385045	43385106	6390	325,425,396	2,2,1	438,517,438	0,1,0	642	149	0.579743156792	0.9178231737607382	0.974,0.98,0.989	1.0,0.992,1.0	-0.016
6391	"ENSG00000159479"	"MED8"	chr1	-	43385977	43386670	43385977	43386226	43386588	43386670	6391	15,11,14	201,190,200	43,38,47	201,249,253	511	149	2.30354503361e-07	2.802646457558833e-06	0.021,0.017,0.02	0.059,0.043,0.051	-0.032
6392	"ENSG00000283761"	NA	chr1	+	100078450	100080659	100078450	100078548	100080495	100080659	6392	14,11,13	136,131,131	15,9,10	138,102,106	2096	149	1	1.0	0.007,0.006,0.007	0.008,0.006,0.007	-0.0
6393	"ENSG00000135775"	"COG2"	chr1	+	230669355	230671640	230669355	230669535	230671515	230671640	6393	90,71,61	76,80,88	125,109,98	77,90,83	2129	149	0.0101873174837	0.03614839082583308	0.077,0.058,0.046	0.102,0.078,0.076	-0.025
6394	"ENSG00000177000"	"MTHFR"	chr1	-	11794728	11795348	11794728	11794863	11795097	11795348	6394	3,0,0	6,18,9	4,5,4	8,17,17	383	149	0.00360146089423	0.014749120078276345	0.163,0.0,0.0	0.163,0.103,0.084	-0.062
6404	"ENSG00000239779"	"WBP1"	chr2	+	74459437	74459745	74459437	74459552	74459642	74459745	6404	66,61,45	3,6,4	51,61,67	4,1,0	239	149	0.0167769017803	0.05564278770557365	0.932,0.864,0.875	0.888,0.974,1.0	-0.064
6405	"ENSG00000239779"	"WBP1"	chr2	+	74459437	74459745	74459437	74459562	74459642	74459745	6405	63,58,41	15,19,12	48,57,65	5,9,11	229	149	0.0135933476306	0.04650062822314895	0.732,0.665,0.69	0.862,0.805,0.794	-0.125
6408	"ENSG00000127838"	"PNKD"	chr2	+	218340727	218341626	218340727	218340786	218341533	218341626	6408	37,45,57	9,9,17	51,29,42	11,8,6	896	149	0.545119050112	0.8827805595072428	0.406,0.454,0.358	0.435,0.376,0.538	-0.044
6409	"ENSG00000127838"	"PNKD"	chr2	+	218340727	218341626	218340727	218340786	218341542	218341626	6409	39,48,61	0,0,2	51,30,45	0,0,1	905	149	1	1.0	1.0,1.0,0.834	1.0,1.0,0.881	-0.016
6410	"ENSG00000115282"	"TTC31"	chr2	+	74490024	74490473	74490024	74490127	74490243	74490473	6410	13,17,9	47,44,41	21,20,18	34,37,37	265	149	0.0135147349774	0.04629489398408683	0.135,0.178,0.11	0.258,0.233,0.215	-0.094
6411	"ENSG00000115282"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74490655	74491184	6411	14,17,14	50,35,31	11,20,14	34,55,41	331	149	0.658252915986	0.9984185630679296	0.112,0.179,0.169	0.127,0.141,0.133	0.02
6412	"ENSG00000115282"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74491127	74491184	6412	34,39,25	2,0,2	32,26,29	0,0,1	803	149	0.116119187766	0.2734419582876774	0.759,1.0,0.699	1.0,1.0,0.843	-0.128
6413	"ENSG00000115282"	"TTC31"	chr2	+	74490655	74491184	74490655	74490739	74491127	74491184	6413	26,28,17	52,45,35	30,22,22	46,46,40	537	149	0.851291854979	1.0	0.122,0.147,0.119	0.153,0.117,0.132	-0.005
6414	"ENSG00000115282"	"TTC31"	chr2	+	74492003	74494559	74492003	74492055	74492138	74494559	6414	6,4,2	37,55,30	8,8,6	17,34,33	232	149	0.0084787975699	0.030947611130135	0.094,0.045,0.041	0.232,0.131,0.105	-0.096
6415	"ENSG00000115282"	"TTC31"	chr2	+	74491480	74492445	74491480	74491666	74492303	74492445	6415	20,22,7	0,0,0	38,24,42	1,0,0	786	149	1	1.0	1.0,1.0,1.0	0.878,1.0,1.0	0.041
6416	"ENSG00000115282"	"TTC31"	chr2	+	74492138	74492445	74492138	74492229	74492303	74492445	6416	13,22,7	41,38,30	27,22,30	26,27,19	223	149	0.000174871157991	0.0010884571497800737	0.175,0.279,0.135	0.41,0.353,0.513	-0.229
6417	"ENSG00000186141"	"POLR3C"	chr1	+	145824194	145825923	145824194	145824369	145825756	145825923	6417	11,10,6	52,42,58	13,24,26	165,126,133	1536	149	0.755024249051	1.0	0.02,0.023,0.01	0.008,0.018,0.019	0.003
6418	"ENSG00000186141"	"POLR3C"	chr1	+	145825756	145826709	145825756	145825923	145826453	145826709	6418	10,6,5	54,44,50	8,9,11	136,151,132	679	149	0.0405074624084	0.11528221417439803	0.039,0.029,0.021	0.013,0.013,0.018	0.015
6419	"ENSG00000186141"	"POLR3C"	chr1	+	145826453	145826709	145826453	145826492	145826605	145826709	6419	94,90,81	19,16,17	241,289,273	35,30,35	262	149	0.0352021313386	0.10283015755047918	0.738,0.762,0.73	0.797,0.846,0.816	-0.076
6420	"ENSG00000100243"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42627604	42627688	6420	26,27,15	702,674,664	28,19,20	530,413,585	364	149	0.172522074285	0.375998109144613	0.015,0.016,0.009	0.021,0.018,0.014	-0.004
6422	"ENSG00000100243"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627389	42628151	42628281	6422	41,40,20	0,0,2	62,32,31	0,1,0	911	149	1	1.0	1.0,1.0,0.621	1.0,0.84,1.0	-0.073
6423	"ENSG00000100243"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627688	42628151	42628281	6423	70,55,47	542,468,489	65,40,55	431,339,457	612	149	0.391099907595	0.702503632395319	0.03,0.028,0.023	0.035,0.028,0.028	-0.003
6424	"ENSG00000100243"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42631377	42631450	6424	5,8,8	564,484,590	8,6,9	505,394,540	538	149	1	1.0	0.002,0.005,0.004	0.004,0.004,0.005	-0.001
6425	"ENSG00000100243"	"CYB5R3"	chr22	-	42636584	42636846	42636584	42636598	42636714	42636846	6425	3,10,3	0,7,5	7,0,6	2,1,3	265	149	0.972332391408	1.0	1.0,0.445,0.252	0.663,0.0,0.529	0.168
6426	"ENSG00000197622"	"CDC42SE1"	chr1	-	151055015	151055993	151055015	151055126	151055676	151055993	6426	156,131,152	176,150,171	181,138,201	160,161,171	699	149	0.15258838668	0.3396424154668206	0.159,0.157,0.159	0.194,0.154,0.2	-0.024
6427	"ENSG00000126768"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	6427	10,18,22	849,807,815	38,36,33	659,714,714	235	149	4.68230049067e-07	5.342369861813009e-06	0.007,0.014,0.017	0.035,0.031,0.028	-0.019
6429	"ENSG00000176978"	"DPP7"	chr9	-	137112111	137112805	137112111	137112169	137112744	137112805	6429	81,88,85	0,0,0	99,69,103	0,0,3	724	149	0.816153639226	1.0	1.0,1.0,1.0	1.0,1.0,0.876	0.041
6430	"ENSG00000176978"	"DPP7"	chr9	-	137112111	137112805	137112111	137112230	137112744	137112805	6430	59,63,64	24,18,19	76,55,84	13,12,8	663	149	0.00709641856666	0.026441016453278763	0.356,0.44,0.431	0.568,0.507,0.702	-0.183
6431	"ENSG00000176978"	"DPP7"	chr9	-	137112111	137112805	137112111	137112230	137112748	137112805	6431	59,63,64	0,0,0	78,55,85	1,1,1	667	149	0.835600080868	1.0	1.0,1.0,1.0	0.946,0.925,0.95	0.06
6432	"ENSG00000176978"	"DPP7"	chr9	-	137112111	137113119	137112111	137112230	137112952	137113119	6432	59,61,63	4,7,1	75,54,89	11,6,13	871	149	0.0435305533773	0.12235746947436214	0.716,0.599,0.915	0.538,0.606,0.539	0.182
6433	"ENSG00000176978"	"DPP7"	chr9	-	137112111	137113119	137112111	137112805	137112952	137113119	6433	12,7,5	28,32,14	18,6,17	29,13,25	296	149	0.0361534271738	0.10512206916667378	0.177,0.099,0.152	0.238,0.189,0.255	-0.085
6434	"ENSG00000176978"	"DPP7"	chr9	-	137113205	137113496	137113205	137113287	137113356	137113496	6434	12,18,17	0,0,0	15,14,26	1,0,2	218	149	0.403777547986	0.7184106444171164	1.0,1.0,1.0	0.911,1.0,0.899	0.063
6435	"ENSG00000176978"	"DPP7"	chr9	-	137113205	137113496	137113205	137113287	137113360	137113496	6435	12,20,17	13,9,22	15,14,27	14,9,25	222	149	0.94243068196	1.0	0.383,0.599,0.342	0.418,0.511,0.42	-0.008
6436	"ENSG00000176978"	"DPP7"	chr9	-	137114242	137114576	137114242	137114378	137114462	137114576	6436	4,1,6	1,1,2	9,14,11	1,1,3	233	149	0.501163760108	0.8333149739610907	0.719,0.39,0.657	0.852,0.9,0.701	-0.229
6437	"ENSG00000176978"	"DPP7"	chr9	-	137114242	137114576	137114242	137114382	137114462	137114576	6437	2,0,5	19,16,16	9,13,10	24,4,8	229	149	7.0319779264e-05	0.0004859691362922941	0.064,0.0,0.169	0.196,0.679,0.449	-0.364
6438	"ENSG00000100345"	"MYH9"	chr22	-	36319539	36320363	36319539	36319635	36320219	36320363	6438	1,2,3	146,123,102	7,6,5	115,66,103	733	149	0.859789053593	1.0	0.001,0.003,0.006	0.012,0.018,0.01	-0.01
