ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8612	"ENSG00000131408"	"NR1H2"	chr19	+	50377552	50377648	50377586	50377648	50376718	50376826	8612	3,3,1	178,152,183	2,1,3	97,111,124	183	149	1	1.0	0.014,0.016,0.004	0.017,0.007,0.019	-0.003
8614	"ENSG00000131408"	"NR1H2"	chr19	+	50379001	50379181	50379133	50379181	50378521	50378796	8614	201,160,177	3,1,1	122,98,106	4,1,3	281	149	0.0805389707273	0.47380334554944914	0.973,0.988,0.989	0.942,0.981,0.949	0.026
8615	"ENSG00000131408"	"NR1H2"	chr19	+	50379091	50379181	50379133	50379181	50378521	50378796	8615	23,21,21	3,1,1	11,16,13	4,1,3	191	149	0.116918728373	0.6090690120305519	0.857,0.942,0.942	0.682,0.926,0.772	0.12
8616	"ENSG00000228630"	"HOTAIR"	chr12	-	53965963	53966083	53965963	53966059	53966275	53966377	8616	10,3,4	3,2,7	2,0,2	4,0,1	173	149	1	1.0	0.742,0.564,0.33	0.301,NA,0.633	0.078
8617	"ENSG00000228630"	"HOTAIR"	chr12	-	53965963	53966087	53965963	53966059	53966275	53966377	8617	21,14,16	3,2,7	14,1,11	4,0,1	177	149	0.323889585041	1.0	0.855,0.855,0.658	0.747,1.0,0.903	-0.094
8618	"ENSG00000228630"	"HOTAIR"	chr12	-	53965963	53966087	53965963	53966083	53966275	53966377	8618	13,12,12	2,1,0	12,1,10	0,0,1	153	149	0.586033497295	1.0	0.864,0.921,1.0	1.0,1.0,0.907	-0.041
8621	"ENSG00000119402"	"FBXW2"	chr9	-	120787768	120788278	120787768	120788186	120792886	120793257	8621	15,17,24	0,0,1	24,20,15	0,0,2	241	149	1	1.0	1.0,1.0,0.937	1.0,1.0,0.823	0.038
8622	"ENSG00000119402"	"FBXW2"	chr9	-	120787768	120788278	120787768	120788186	120793148	120793257	8622	54,39,49	17,17,16	56,44,56	21,15,22	241	149	0.822277601277	1.0	0.663,0.586,0.654	0.622,0.645,0.611	0.008
8629	"ENSG00000175322"	"ZNF519"	chr18	-	14099937	14106409	14099937	14101773	14124349	14124476	8629	97,123,104	0,0,0	107,102,107	0,1,1	4785	149	1	1.0	1.0,1.0,1.0	1.0,0.761,0.769	0.157
8630	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56638705	56638765	8630	68,77,73	19,25,37	110,86,92	26,14,19	272	149	0.00941634415825	0.10103508544697191	0.662,0.628,0.519	0.699,0.771,0.726	-0.129
8631	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56639985	56640130	8631	46,55,44	2,5,7	56,56,54	1,2,2	272	149	0.00755068026666	0.08549022853265004	0.926,0.858,0.775	0.968,0.939,0.937	-0.095
8632	"ENSG00000162373"	"BEND5"	chr1	-	48758899	48759366	48758899	48759284	48761336	48761470	8632	2,1,2	3,2,0	0,2,4	3,2,3	231	149	0.597250094956	1.0	0.301,0.244,1.0	0.0,0.392,0.462	0.23
8634	"ENSG00000066427"	"ATXN3"	chr14	-	92080964	92081061	92080964	92081057	92082299	92082466	8634	46,46,48	0,2,0	46,33,50	2,1,0	153	149	1	1.0	1.0,0.957,1.0	0.957,0.97,1.0	0.01
8635	"ENSG00000066427"	"ATXN3"	chr14	-	92080964	92081061	92080964	92081057	92083125	92083258	8635	1,0,1	0,0,0	1,0,1	2,0,0	153	149	1	1.0	1.0,NA,1.0	0.327,NA,1.0	0.337
8637	"ENSG00000066427"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92088729	92088817	8637	51,32,44	0,0,0	41,52,39	0,0,2	172	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.944	0.019
8640	"ENSG00000066427"	"ATXN3"	chr14	-	92096092	92096137	92096092	92096134	92096673	92096838	8640	46,52,55	1,0,0	40,30,40	0,2,0	152	149	1	1.0	0.978,1.0,1.0	1.0,0.936,1.0	0.014
8641	"ENSG00000066427"	"ATXN3"	chr14	-	92096092	92096137	92096092	92096134	92106528	92106574	8641	1,0,2	0,0,0	1,1,0	1,0,0	152	149	1	1.0	1.0,NA,1.0	0.495,1.0,NA	0.252
8642	"ENSG00000004777"	"ARHGAP33"	chr19	+	35786412	35787072	35786895	35787072	35785408	35785483	8642	42,50,37	0,1,2	34,36,46	1,0,1	632	149	1	1.0	1.0,0.922,0.813	0.889,1.0,0.916	-0.023
8643	"ENSG00000106689"	"LHX2"	chr9	+	124015097	124015525	124015121	124015525	124013960	124014163	8643	0,1,2	20,13,13	0,0,0	7,7,15	173	149	0.646477955192	1.0	0.0,0.062,0.117	0.0,0.0,0.0	0.06
8645	"ENSG00000173744"	"AGFG1"	chr2	+	227553703	227553795	227553709	227553795	227551958	227552117	8645	54,57,63	10,16,11	81,84,78	17,13,14	155	149	0.569354061669	1.0	0.838,0.774,0.846	0.821,0.861,0.843	-0.022
8646	"ENSG00000133619"	"KRBA1"	chr7	+	149719532	149719672	149719545	149719672	149714950	149715066	8646	2,2,7	39,26,27	1,6,11	31,23,20	162	149	0.12415506187	0.6330773501124917	0.045,0.066,0.193	0.029,0.194,0.336	-0.085
8647	"ENSG00000133619"	"KRBA1"	chr7	+	149721379	149721535	149721382	149721535	149720007	149720127	8647	1,0,3	0,0,0	2,2,1	0,0,3	152	149	1	1.0	1.0,NA,1.0	1.0,1.0,0.246	0.251
8648	"ENSG00000133619"	"KRBA1"	chr7	+	149721379	149721535	149721382	149721535	149720834	149720990	8648	26,22,29	31,38,32	31,36,23	27,40,27	152	149	0.32023216727	1.0	0.451,0.362,0.47	0.53,0.469,0.455	-0.057
8649	"ENSG00000150455"	"TIRAP"	chr11	+	126291272	126291569	126291424	126291569	126290802	126290961	8649	0,0,0	1,0,0	0,1,0	0,1,3	301	149	1	1.0	0.0,NA,NA	NA,0.331,0.0	-0.166
8650	"ENSG00000239900"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346656	8650	410,453,385	1,0,0	391,422,335	2,1,2	3390	149	0.0678000174903	0.41966317371167344	0.947,1.0,1.0	0.896,0.949,0.88	0.074
8651	"ENSG00000239900"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346711	8651	1106,1109,1093	2,1,1	1128,1031,954	2,0,0	3390	149	0.553366434334	1.0	0.96,0.98,0.98	0.961,1.0,1.0	-0.014
8653	"ENSG00000239900"	"ADSL"	chr22	+	40361087	40361342	40361272	40361342	40360401	40360492	8653	24,37,24	683,594,666	62,70,78	628,530,519	334	149	2.46491715927e-12	6.076880652423551e-10	0.015,0.027,0.016	0.042,0.056,0.063	-0.034
8654	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40363071	40362980	40363071	40361272	40361342	8654	836,729,861	0,0,0	934,813,851	0,1,0	1642	149	1	1.0	1.0,1.0,1.0	1.0,0.987,1.0	0.004
8655	"ENSG00000187634"	"SAMD11"	chr1	+	939271	939412	939274	939412	939039	939129	8655	14,31,13	28,22,35	16,17,23	20,21,15	152	149	0.255131445079	0.9928959064913652	0.329,0.58,0.267	0.44,0.442,0.6	-0.102
8657	"ENSG00000116497"	"S100PBP"	chr1	+	32827992	32828081	32827995	32828081	32826097	32826930	8657	52,64,54	39,51,34	57,56,45	30,27,54	152	149	0.799763252613	1.0	0.567,0.552,0.609	0.651,0.67,0.45	-0.014
8659	"ENSG00000290418"	"TPTEP1"	chr22	+	16647604	16647785	16647662	16647785	16638578	16638740	8659	0,0,0	0,1,0	0,0,1	0,1,0	207	149	1	1.0	NA,0.0,NA	NA,0.0,1.0	-0.5
8661	"ENSG00000068120"	"COASY"	chr17	+	42562295	42562487	42562355	42562487	42562150	42562219	8661	94,69,73	9,5,4	66,64,61	6,6,6	209	149	0.57700875621	1.0	0.882,0.908,0.929	0.887,0.884,0.879	0.023
8662	"ENSG00000149474"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18159083	18159265	8662	18,17,19	18,8,8	22,9,14	6,7,7	152	149	0.424160115996	1.0	0.495,0.676,0.7	0.782,0.558,0.662	-0.044
8663	"ENSG00000149474"	"KAT14"	chr20	+	18181693	18181846	18181709	18181846	18162376	18162945	8663	0,0,0	47,43,48	0,1,0	44,45,55	165	149	1	1.0	0.0,0.0,0.0	0.0,0.02,0.0	-0.007
8668	"ENSG00000197948"	"FCHSD1"	chr5	-	141644858	141644942	141644858	141644938	141645019	141645148	8668	10,18,16	1,0,2	23,15,17	0,0,2	153	149	0.969494713646	1.0	0.907,1.0,0.886	1.0,1.0,0.892	-0.033
8669	"ENSG00000197948"	"FCHSD1"	chr5	-	141646086	141646722	141646086	141646191	141647134	141647230	8669	45,40,35	0,2,0	31,41,38	0,0,0	680	149	1	1.0	1.0,0.814,1.0	1.0,1.0,1.0	-0.062
8670	"ENSG00000197948"	"FCHSD1"	chr5	-	141649394	141649536	141649394	141649530	141649886	141649954	8670	2,1,1	7,18,14	3,3,0	14,15,14	155	149	0.449076608591	1.0	0.215,0.051,0.064	0.171,0.161,0.0	-0.001
8671	"ENSG00000047410"	"TPR"	chr1	-	186353687	186353880	186353687	186353850	186355409	186355558	8671	0,1,1	25,47,43	0,1,1	38,45,59	179	149	1	1.0	0.0,0.017,0.019	0.0,0.018,0.014	0.001
8672	"ENSG00000214941"	"ZSWIM7"	chr17	-	15976559	15978163	15976559	15977092	15987265	15987368	8672	103,110,112	1,0,0	87,96,114	0,0,0	1220	149	1	1.0	0.926,1.0,1.0	1.0,1.0,1.0	-0.025
8673	"ENSG00000214941"	"ZSWIM7"	chr17	-	15986799	15986892	15986799	15986886	15987265	15987368	8673	28,35,27	1,0,1	15,21,17	6,1,0	155	149	1	1.0	0.964,1.0,0.963	0.706,0.953,1.0	0.089
8674	"ENSG00000214941"	"ZSWIM7"	chr17	-	15976559	15978163	15976559	15977092	15993756	15993778	8674	101,110,112	3,0,0	87,96,115	0,0,0	1220	149	0.72427696963	1.0	0.804,1.0,1.0	1.0,1.0,1.0	-0.065
8675	"ENSG00000138448"	"ITGAV"	chr2	+	186665125	186666783	186666703	186666783	186664493	186664641	8675	21,29,37	0,0,0	32,18,29	0,2,0	1727	149	0.681946493301	1.0	1.0,1.0,1.0	1.0,0.437,1.0	0.188
8676	"ENSG00000138448"	"ITGAV"	chr2	+	186667648	186667776	186667670	186667776	186667149	186667230	8676	0,1,3	17,12,13	1,1,2	13,6,22	171	149	0.466793335009	1.0	0.0,0.068,0.167	0.063,0.127,0.073	-0.009
8678	"ENSG00000060339"	"CCAR1"	chr10	+	68742375	68742569	68742427	68742569	68736875	68737048	8678	19,19,9	0,0,0	28,22,21	2,1,0	201	149	0.344221823456	1.0	1.0,1.0,1.0	0.912,0.942,1.0	0.049
8679	"ENSG00000186716"	"BCR"	chr22	+	23309942	23310433	23310323	23310433	23309423	23309483	8679	4,3,5	221,208,228	8,2,7	111,153,142	530	149	0.818819109448	1.0	0.005,0.004,0.006	0.02,0.004,0.014	-0.008
8682	"ENSG00000026025"	"VIM"	chr10	+	17235845	17236379	17236293	17236379	17235168	17235389	8682	2652,2656,2527	0,0,0	1306,1232,1248	2,1,1	597	149	1	1.0	1.0,1.0,1.0	0.994,0.997,0.997	0.004
8683	"ENSG00000115875"	"SRSF7"	chr2	-	38748897	38749346	38748897	38749173	38749528	38749705	8683	181,190,223	3,0,3	950,925,938	1,0,12	322	149	0.556618890809	1.0	0.965,1.0,0.972	0.998,1.0,0.973	-0.011
8684	"ENSG00000115875"	"SRSF7"	chr2	-	38748578	38749705	38748578	38748653	38750013	38750194	8684	2131,2169,2237	0,0,0	3870,3522,3431	0,0,1	1201	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
8685	"ENSG00000087191"	"PSMC5"	chr17	+	63827673	63827923	63827850	63827923	63827459	63827514	8685	26,31,31	0,0,1	74,69,86	0,1,0	326	149	1	1.0	1.0,1.0,0.934	1.0,0.969,1.0	-0.012
8686	"ENSG00000087191"	"PSMC5"	chr17	+	63828137	63829563	63829493	63829563	63827459	63827514	8686	505,512,487	0,0,0	656,575,641	0,1,2	1505	149	1	1.0	1.0,1.0,1.0	1.0,0.983,0.969	0.016
8687	"ENSG00000087191"	"PSMC5"	chr17	+	63830724	63830935	63830808	63830935	63830270	63830501	8687	8,14,20	523,529,548	38,37,39	795,695,664	233	149	0.000169366397796	0.004266396398590679	0.01,0.017,0.023	0.03,0.033,0.036	-0.016
8688	"ENSG00000087191"	"PSMC5"	chr17	+	63831019	63831226	63831035	63831226	63830808	63830935	8688	7,5,9	372,307,368	22,18,29	509,392,440	165	149	6.63704707468e-05	0.0019436280673669247	0.017,0.014,0.022	0.038,0.04,0.056	-0.027
8689	"ENSG00000087191"	"PSMC5"	chr17	+	63831326	63831616	63831505	63831616	63831019	63831226	8689	423,371,461	7,3,5	667,538,641	12,13,6	328	149	0.197449595263	0.8550503102054996	0.965,0.983,0.977	0.962,0.949,0.98	0.011
8691	"ENSG00000204580"	"DDR1"	chr6	+	30888907	30889010	30888936	30889010	30888687	30888814	8691	49,41,46	0,1,0	28,32,24	0,0,0	178	149	1	1.0	1.0,0.972,1.0	1.0,1.0,1.0	-0.009
8694	"ENSG00000204580"	"DDR1"	chr6	+	30897360	30897597	30897378	30897597	30897013	30897141	8694	0,2,3	45,44,32	2,0,2	24,28,41	167	149	0.843524554434	1.0	0.0,0.039,0.077	0.069,0.0,0.042	0.002
8695	"ENSG00000095787"	"WAC"	chr10	+	28535543	28535757	28535561	28535757	28533997	28534034	8695	25,25,30	107,116,106	42,40,42	154,124,112	167	149	0.121610914981	0.6240064422621399	0.173,0.161,0.202	0.196,0.223,0.251	-0.045
8696	"ENSG00000095787"	"WAC"	chr10	+	28583398	28583505	28583405	28583505	28535561	28535757	8696	183,155,172	0,0,0	229,184,179	0,4,0	156	149	1	1.0	1.0,1.0,1.0	1.0,0.978,1.0	0.007
8697	"ENSG00000095787"	"WAC"	chr10	+	28583398	28583505	28583405	28583505	28535909	28536059	8697	8,8,9	0,0,0	19,10,7	1,0,0	156	149	1	1.0	1.0,1.0,1.0	0.948,1.0,1.0	0.017
8698	"ENSG00000095787"	"WAC"	chr10	+	28590719	28590832	28590721	28590832	28589735	28589851	8698	168,162,186	1,0,0	242,182,177	1,1,0	151	149	1	1.0	0.994,1.0,1.0	0.996,0.994,1.0	0.001
8699	"ENSG00000095787"	"WAC"	chr10	+	28595694	28596041	28595732	28596041	28590719	28590832	8699	2,2,1	179,217,196	5,7,4	202,192,163	187	149	0.0561230385243	0.3690820914367893	0.009,0.007,0.004	0.019,0.028,0.019	-0.015
8700	"ENSG00000095787"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	8700	127,133,108	0,0,0	119,116,105	3,0,2	161	149	0.956308774219	1.0	1.0,1.0,1.0	0.973,1.0,0.98	0.016
8701	"ENSG00000095787"	"WAC"	chr10	+	28611009	28611922	28611773	28611922	28610698	28610821	8701	97,125,104	135,148,140	69,94,52	159,151,173	913	149	5.08203598947e-05	0.001557071200126343	0.105,0.121,0.108	0.066,0.092,0.047	0.043
8702	"ENSG00000095787"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28614566	28614685	8702	129,123,154	47,51,60	158,132,125	66,67,61	152	149	0.218001488826	0.9084252291841297	0.729,0.703,0.716	0.701,0.659,0.668	0.04
8703	"ENSG00000095787"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28615327	28615573	8703	4,3,5	0,0,0	8,5,0	0,2,0	152	149	1	1.0	1.0,1.0,1.0	1.0,0.71,NA	0.145
8704	"ENSG00000163382"	"NAXE"	chr1	+	156592100	156592475	156592364	156592475	156591775	156591986	8704	672,623,648	0,0,0	631,531,638	2,1,2	413	149	1	1.0	1.0,1.0,1.0	0.991,0.995,0.991	0.008
8705	"ENSG00000163382"	"NAXE"	chr1	+	156592556	156593555	156593407	156593555	156592364	156592475	8705	650,696,706	0,1,0	609,605,607	0,0,0	1000	149	1	1.0	1.0,0.99,1.0	1.0,1.0,1.0	-0.003
8706	"ENSG00000163382"	"NAXE"	chr1	+	156593407	156593555	156593463	156593555	156592556	156592670	8706	848,776,787	0,1,5	755,641,654	0,1,1	205	149	1	1.0	1.0,0.998,0.991	1.0,0.998,0.998	-0.002
8707	"ENSG00000163382"	"NAXE"	chr1	+	156593881	156594090	156593944	156594090	156593407	156593555	8707	697,636,636	6,3,10	621,512,537	3,6,3	212	149	0.731673237305	1.0	0.988,0.993,0.978	0.993,0.984,0.992	-0.003
8709	"ENSG00000100038"	"TOP3B"	chr22	-	21962746	21963020	21962746	21962893	21963922	21964028	8709	7,11,10	133,118,122	14,14,14	141,130,143	276	149	0.222407988237	0.9214293093073225	0.028,0.048,0.042	0.051,0.055,0.05	-0.013
8711	"ENSG00000008128"	"CDK11A"	chr1	-	1712263	1712427	1712263	1712400	1716345	1716478	8711	7,7,8	81,72,94	4,18,6	71,125,94	176	149	0.954987438736	1.0	0.068,0.076,0.067	0.046,0.109,0.051	0.002
8712	"ENSG00000122644"	"ARL4A"	chr7	+	12688165	12689176	12688168	12689176	12686907	12687043	8712	23,16,19	8,5,11	23,24,26	14,10,13	152	149	0.477860790015	1.0	0.738,0.758,0.629	0.617,0.702,0.662	0.048
8713	"ENSG00000151883"	"PARP8"	chr5	+	50834841	50835015	50834930	50835015	50833978	50834048	8713	3,4,4	26,37,50	4,3,4	34,19,33	238	149	0.605128697283	1.0	0.067,0.063,0.048	0.069,0.09,0.071	-0.017
8714	"ENSG00000196628"	"TCF4"	chr18	-	55257314	55257391	55257314	55257388	55259948	55260027	8714	12,10,9	0,2,1	6,3,3	0,0,0	152	149	0.743227541104	1.0	1.0,0.831,0.898	1.0,1.0,1.0	-0.09
8716	"ENSG00000196628"	"TCF4"	chr18	-	55350873	55351003	55350873	55351000	55403453	55403518	8716	5,6,3	0,1,0	8,6,10	0,1,0	152	149	1	1.0	1.0,0.855,1.0	1.0,0.855,1.0	0.0
8718	"ENSG00000116285"	"ERRFI1"	chr1	-	8015307	8015400	8015307	8015384	8015494	8015692	8718	6,4,6	55,63,45	1,1,1	26,22,31	165	149	0.00698864594578	0.08061657853233274	0.09,0.054,0.107	0.034,0.039,0.028	0.05
8720	"ENSG00000168765"	"GSTM4"	chr1	+	109657349	109657671	109657589	109657671	109657214	109657279	8720	7,4,1	50,60,45	4,0,3	31,21,26	389	149	0.777322052336	1.0	0.051,0.025,0.008	0.047,0.0,0.042	-0.002
8721	"ENSG00000168765"	"GSTM4"	chr1	+	109657532	109657671	109657589	109657671	109657214	109657279	8721	0,0,1	50,60,45	0,0,0	31,21,26	206	149	1	1.0	0.0,0.0,0.016	0.0,0.0,0.0	0.005
8722	"ENSG00000148019"	"CEP78"	chr9	+	78251904	78252043	78251907	78252043	78248761	78248873	8722	9,5,11	47,39,44	6,5,9	50,45,54	152	149	0.266760423358	1.0	0.158,0.112,0.197	0.105,0.098,0.14	0.041
8723	"ENSG00000148019"	"CEP78"	chr9	+	78254835	78254964	78254842	78254964	78248761	78248873	8723	4,4,6	0,1,0	5,7,6	0,0,0	156	149	1	1.0	1.0,0.793,1.0	1.0,1.0,1.0	-0.069
8725	"ENSG00000148019"	"CEP78"	chr9	+	78254835	78254964	78254842	78254964	78253231	78253277	8725	66,89,64	1,4,0	58,78,53	1,2,0	156	149	0.580448454077	1.0	0.984,0.955,1.0	0.982,0.974,1.0	-0.006
8727	"ENSG00000197343"	"ZNF655"	chr7	+	99561887	99562494	99562367	99562494	99560532	99560695	8727	43,77,42	2,2,3	36,46,65	7,5,4	629	149	0.0267165333068	0.22178697696584712	0.836,0.901,0.768	0.549,0.685,0.794	0.159
8729	"ENSG00000197343"	"ZNF655"	chr7	+	99562343	99562494	99562348	99562494	99561887	99561973	8729	0,2,3	0,0,0	0,1,3	1,0,1	154	149	1	1.0	NA,1.0,1.0	0.0,1.0,0.744	0.419
8730	"ENSG00000197343"	"ZNF655"	chr7	+	99562343	99562494	99562367	99562494	99561887	99561973	8730	3,6,6	11,1,6	2,1,6	12,13,9	173	149	0.0383808686654	0.28645610053635656	0.19,0.838,0.463	0.126,0.062,0.365	0.313
8731	"ENSG00000197343"	"ZNF655"	chr7	+	99562348	99562494	99562367	99562494	99561887	99561973	8731	3,4,3	11,1,6	3,0,4	12,13,9	168	149	0.0772973736024	0.4608714609443433	0.195,0.78,0.307	0.181,0.0,0.283	0.273
8734	"ENSG00000143420"	"ENSA"	chr1	-	150625641	150625808	150625641	150625802	150627466	150627592	8734	528,479,582	0,1,2	629,553,521	2,0,0	155	149	1	1.0	1.0,0.998,0.996	0.997,1.0,1.0	-0.001
8735	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35713018	35713096	8735	347,339,310	120,156,162	288,246,259	225,211,195	167	149	4.90637233397e-07	2.8578270940887896e-05	0.721,0.66,0.631	0.533,0.51,0.542	0.142
8736	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709309	35709223	35709256	35713018	35713096	8736	54,50,49	120,156,162	53,51,45	225,211,195	202	149	0.0106547265076	0.11098541766079882	0.249,0.191,0.182	0.148,0.151,0.145	0.059
8737	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709309	35709223	35709274	35713018	35713096	8737	5,8,7	298,297,268	3,5,7	238,200,221	184	149	0.856058608178	1.0	0.013,0.021,0.021	0.01,0.02,0.025	0.0
8738	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35714184	35714389	8738	49,42,42	0,2,0	51,48,38	5,2,4	167	149	0.00110783038482	0.019476135836611643	1.0,0.949,1.0	0.901,0.955,0.894	0.066
8739	"ENSG00000131051"	"RBM39"	chr20	-	35729311	35729365	35729311	35729362	35729461	35729527	8739	704,709,678	18,17,11	572,591,550	13,16,8	152	149	0.906868851616	1.0	0.975,0.976,0.984	0.977,0.973,0.985	0.0
8740	"ENSG00000131051"	"RBM39"	chr20	-	35729461	35729551	35729461	35729527	35731940	35732135	8740	1,0,0	766,818,763	0,0,2	640,696,647	173	149	1	1.0	0.001,0.0,0.0	0.0,0.0,0.003	-0.001
8741	"ENSG00000131051"	"RBM39"	chr20	-	35734185	35735081	35734185	35734257	35738967	35739017	8741	21,33,36	6,8,10	49,67,56	11,5,14	973	149	0.21966795509	0.9136493548999822	0.349,0.387,0.355	0.406,0.672,0.38	-0.122
8742	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35740887	35738967	35739017	35741940	35742236	8742	1210,1184,1291	1,0,0	1098,973,1013	0,0,0	2019	149	1	1.0	0.989,1.0,1.0	1.0,1.0,1.0	-0.004
8743	"ENSG00000155561"	"NUP205"	chr7	+	135614158	135614273	135614170	135614273	135607246	135607371	8743	287,340,293	9,3,4	269,209,260	4,2,2	161	149	0.219772271955	0.9136493548999822	0.967,0.991,0.985	0.984,0.99,0.992	-0.008
8744	"ENSG00000155561"	"NUP205"	chr7	+	135635563	135635657	135635580	135635657	135627972	135628111	8744	15,10,9	1,2,0	6,11,14	5,4,4	166	149	0.000557599753105	0.01150022370168503	0.931,0.818,1.0	0.519,0.712,0.759	0.253
8745	"ENSG00000155561"	"NUP205"	chr7	+	135635563	135635657	135635580	135635657	135630343	135630470	8745	16,12,10	422,408,385	8,11,15	292,255,245	166	149	0.246744125298	0.9716905416565984	0.033,0.026,0.023	0.024,0.037,0.052	-0.01
8746	"ENSG00000132676"	"DAP3"	chr1	+	155736945	155737063	155737005	155737063	155731943	155732033	8746	702,715,716	4,5,2	619,469,539	2,4,1	209	149	1	1.0	0.992,0.99,0.996	0.995,0.988,0.997	-0.001
8748	"ENSG00000204220"	"PFDN6"	chr6	+	33289769	33289920	33289774	33289920	33289301	33289620	8748	181,216,237	0,0,1	194,197,227	0,0,1	154	149	1	1.0	1.0,1.0,0.996	1.0,1.0,0.995	0.0
8749	"ENSG00000204220"	"PFDN6"	chr6	+	33289769	33289920	33289774	33289920	33289596	33289628	8749	182,184,168	2,7,2	175,151,181	6,3,3	154	149	0.750877230881	1.0	0.989,0.962,0.988	0.966,0.98,0.983	0.003
8750	"ENSG00000188372"	"ZP3"	chr7	+	76440438	76440611	76440474	76440611	76440249	76440341	8750	1,2,3	14,11,8	1,0,0	10,6,8	185	149	0.00817499057064	0.0910326418480616	0.054,0.128,0.232	0.075,0.0,0.0	0.113
8751	"ENSG00000037280"	"FLT4"	chr5	-	180608967	180610025	180608967	180609053	180611330	180611479	8751	251,301,301	1,0,1	193,228,240	5,5,15	1121	149	3.93683641242e-09	4.393095032427834e-07	0.971,1.0,0.976	0.837,0.858,0.68	0.191
8752	"ENSG00000037280"	"FLT4"	chr5	-	180613010	180614179	180613010	180613110	180616366	180616489	8752	323,352,361	0,1,0	230,296,261	0,0,0	1218	149	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
8753	"ENSG00000037280"	"FLT4"	chr5	-	180630224	180630337	180630224	180630288	180630554	180630799	8753	35,51,38	1,1,0	17,17,21	0,3,1	198	149	1	1.0	0.963,0.975,1.0	1.0,0.81,0.94	0.063
8754	"ENSG00000081760"	"AACS"	chr12	+	125124704	125125024	125124901	125125024	125118640	125118765	8754	29,36,29	0,0,1	32,32,39	0,0,0	346	149	1	1.0	1.0,1.0,0.926	1.0,1.0,1.0	-0.025
8763	"ENSG00000178028"	"DMAP1"	chr1	+	44213662	44213858	44213708	44213858	44213472	44213527	8763	20,18,24	105,77,100	39,36,38	79,93,94	195	149	0.000571646777677	0.011767043670201703	0.127,0.152,0.155	0.274,0.228,0.236	-0.101
8764	"ENSG00000225518"	"LINC01703"	chr1	+	226086795	226087053	226086881	226087053	226083589	226083641	8764	17,15,15	0,1,0	4,7,13	0,0,1	235	149	1	1.0	1.0,0.905,1.0	1.0,1.0,0.892	0.004
8765	"ENSG00000151276"	"MAGI1"	chr3	-	65375744	65375948	65375744	65375945	65379260	65379554	8765	6,0,10	2,3,1	5,7,7	0,4,5	152	149	0.741884246956	1.0	0.746,0.0,0.907	1.0,0.632,0.578	-0.186
8766	"ENSG00000151276"	"MAGI1"	chr3	-	65470282	65470487	65470282	65470484	65478591	65478798	8766	0,0,2	11,14,10	1,0,3	12,5,11	152	149	0.304068079766	1.0	0.0,0.0,0.164	0.076,0.0,0.211	-0.041
8768	"ENSG00000079277"	"MKNK1"	chr1	-	46582813	46582923	46582813	46582905	46583227	46583329	8768	1,1,0	0,0,0	0,0,0	1,0,0	167	149	1	1.0	1.0,1.0,NA	0.0,NA,NA	1.0
8769	"ENSG00000247828"	"TMEM161B-DT"	chr5	+	88269467	88270585	88270525	88270585	88269035	88269119	8769	20,19,27	93,83,73	30,15,34	62,39,57	1207	149	0.00326143771693	0.0445547696355347	0.026,0.027,0.044	0.056,0.045,0.069	-0.024
8771	"ENSG00000247828"	"TMEM161B-DT"	chr5	+	88282714	88282866	88282756	88282866	88282041	88282106	8771	53,41,38	0,0,1	73,38,46	0,0,4	191	149	0.688299807571	1.0	1.0,1.0,0.967	1.0,1.0,0.9	0.022
8772	"ENSG00000247828"	"TMEM161B-DT"	chr5	+	88285740	88285851	88285743	88285851	88282714	88282866	8772	6,5,1	9,9,5	14,13,7	13,14,7	152	149	0.0956428359477	0.5316778730370045	0.395,0.353,0.164	0.514,0.477,0.495	-0.191
8773	"ENSG00000247828"	"TMEM161B-DT"	chr5	+	88287435	88287622	88287438	88287622	88282714	88282866	8773	0,3,4	0,0,0	11,5,4	1,0,0	152	149	1	1.0	NA,1.0,1.0	0.915,1.0,1.0	0.028
