ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7898	"ENSG00000145860"	"RNF145"	chr5	-	159161265	159161622	159161265	159161580	159162931	159163079	7898	111,75,106	0,0,1	84,76,89	0,0,0	191	149	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
7899	"ENSG00000065057"	"NTHL1"	chr16	-	2040132	2040241	2040132	2040238	2043566	2043726	7899	7,3,9	219,233,239	5,11,3	146,142,148	152	149	0.213732568779	0.871463017677055	0.03,0.012,0.036	0.032,0.071,0.019	-0.015
7900	"ENSG00000143156"	"NME7"	chr1	-	169324392	169324500	169324392	169324469	169367707	169367946	7900	101,129,110	7,5,3	60,64,65	8,4,1	180	149	0.41712643874	1.0	0.923,0.955,0.968	0.861,0.93,0.982	0.024
7901	"ENSG00000185896"	"LAMP1"	chr13	+	113320344	113321470	113321403	113321470	113319468	113319656	7901	160,162,198	0,1,0	257,272,272	0,0,0	1208	149	1	1.0	1.0,0.952,1.0	1.0,1.0,1.0	-0.016
7902	"ENSG00000139636"	"LMBR1L"	chr12	-	49100387	49101323	49100387	49100454	49101471	49101549	7902	167,177,161	0,1,0	167,92,121	0,0,0	1018	149	1	1.0	1.0,0.963,1.0	1.0,1.0,1.0	-0.012
7903	"ENSG00000139636"	"LMBR1L"	chr12	-	49101249	49101323	49101249	49101263	49101471	49101549	7903	73,66,64	14,27,17	40,19,30	2,3,12	209	149	0.169810404199	0.75830362336389	0.788,0.635,0.729	0.934,0.819,0.641	-0.081
7904	"ENSG00000139636"	"LMBR1L"	chr12	-	49106960	49107062	49106960	49107045	49110483	49110847	7904	0,0,1	83,59,76	0,0,0	34,25,29	166	149	1	1.0	0.0,0.0,0.012	0.0,0.0,0.0	0.004
7907	"ENSG00000274020"	"LINC01138"	chr1	-	148435145	148435354	148435145	148435232	148436443	148436564	7907	10,14,9	0,0,0	7,3,9	0,0,1	271	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.832	0.056
7908	"ENSG00000117262"	"GPR89A"	chr1	+	145618298	145618423	145618319	145618423	145616233	145616293	7908	0,0,2	30,28,21	2,1,1	24,19,33	170	149	0.280621308376	1.0	0.0,0.0,0.077	0.068,0.044,0.026	-0.02
7909	"ENSG00000117262"	"GPR89A"	chr1	+	145623592	145623714	145623612	145623714	145623053	145623160	7909	2,0,1	5,2,2	2,0,0	4,2,6	169	149	0.585525178092	1.0	0.261,0.0,0.306	0.306,0.0,0.0	0.087
7911	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917849	23918031	23917131	23917239	7911	912,832,863	804,691,770	892,999,860	535,573,568	162	149	0.000125285020689	0.002866140092988175	0.511,0.525,0.508	0.605,0.616,0.582	-0.086
7912	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917946	23918031	23917131	23917239	7912	9755,9478,9854	5,7,8	9329,10474,9366	9,2,1	259	149	1	1.0	0.999,0.999,0.999	0.998,1.0,1.0	-0.0
7913	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917972	23918031	23917131	23917239	7913	11572,11241,11849	0,0,1	11079,12481,11143	4,2,0	285	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
7914	"ENSG00000174748"	"RPL15"	chr3	+	23917849	23918031	23917946	23918031	23917131	23917239	7914	9647,9337,9761	5,7,8	8972,10048,9074	9,2,1	246	149	1	1.0	0.999,0.999,0.999	0.998,1.0,1.0	-0.0
7915	"ENSG00000174748"	"RPL15"	chr3	+	23917849	23918031	23917972	23918031	23917131	23917239	7915	11464,11100,11756	0,0,1	10722,12055,10851	4,2,0	272	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
7916	"ENSG00000174748"	"RPL15"	chr3	+	23917946	23918031	23917972	23918031	23917131	23917239	7916	1822,1770,2003	0,0,1	1759,2009,1778	4,2,0	175	149	1	1.0	1.0,1.0,0.999	0.997,0.999,1.0	0.001
7917	"ENSG00000174748"	"RPL15"	chr3	+	23917849	23919552	23919195	23919552	23917147	23917173	7917	9571,9401,10034	0,0,0	9754,11010,9842	2,0,0	1495	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
7918	"ENSG00000174748"	"RPL15"	chr3	+	23917946	23918031	23917972	23918031	23917147	23917173	7918	1923,1855,2094	45,39,44	1809,2088,1843	23,29,33	175	149	0.0162335335514	0.1412782027932182	0.973,0.976,0.976	0.985,0.984,0.979	-0.008
7919	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917849	23918031	23917147	23917295	7919	916,833,862	210,206,217	892,1000,859	205,266,217	162	149	0.786161576264	1.0	0.8,0.788,0.785	0.8,0.776,0.785	0.004
7920	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917946	23918031	23917147	23917295	7920	9759,9479,9853	0,0,0	9329,10475,9365	2,0,0	259	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
7921	"ENSG00000174748"	"RPL15"	chr3	+	23917849	23918031	23917946	23918031	23917147	23917295	7921	9053,8852,9208	0,0,0	8642,9741,8723	2,0,0	246	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
7922	"ENSG00000175390"	"EIF3F"	chr11	+	7991780	7991851	7991825	7991851	7987597	7987716	7922	1358,1178,1287	0,0,1	838,461,803	0,0,0	194	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
7927	"ENSG00000163463"	"KRTCAP2"	chr1	-	155169790	155172489	155169790	155169857	155172564	155172892	7927	157,229,208	975,940,978	274,188,275	801,803,810	2781	149	0.000247535879738	0.005072749311023624	0.009,0.013,0.011	0.018,0.012,0.018	-0.005
7928	"ENSG00000163463"	"KRTCAP2"	chr1	-	155169790	155172489	155169790	155169857	155173220	155173304	7928	145,219,202	4,8,8	269,187,269	14,11,5	2781	149	0.625535867979	1.0	0.66,0.595,0.575	0.507,0.477,0.742	0.035
7929	"ENSG00000163463"	"KRTCAP2"	chr1	-	155172564	155172892	155172564	155172628	155173220	155173304	7929	735,737,747	4,0,1	716,687,666	2,6,3	413	149	0.738274580249	1.0	0.985,1.0,0.996	0.992,0.976,0.988	0.008
7931	"ENSG00000134313"	"KIDINS220"	chr2	-	8776747	8778727	8776747	8776892	8778895	8779139	7931	30,27,32	0,0,0	48,37,53	0,1,0	1984	149	1	1.0	1.0,1.0,1.0	1.0,0.735,1.0	0.088
7932	"ENSG00000134313"	"KIDINS220"	chr2	-	8778638	8778727	8778638	8778719	8778895	8779139	7932	30,23,31	1,0,2	19,21,25	0,1,1	157	149	1	1.0	0.966,1.0,0.936	1.0,0.952,0.96	-0.003
7933	"ENSG00000134313"	"KIDINS220"	chr2	-	8812394	8812496	8812394	8812493	8813236	8813335	7933	4,8,7	4,13,16	8,3,4	15,4,15	152	149	0.519314308393	1.0	0.495,0.376,0.3	0.343,0.424,0.207	0.066
7934	"ENSG00000135913"	"USP37"	chr2	-	218558497	218558717	218558497	218558677	218560819	218560883	7934	2,6,2	4,6,12	0,1,4	5,6,5	189	149	0.263939142304	0.9897475867989382	0.283,0.441,0.116	0.0,0.116,0.387	0.112
7935	"ENSG00000135913"	"USP37"	chr2	-	218558497	218558717	218558497	218558677	218562672	218562813	7935	1,2,1	3,0,0	2,0,1	1,1,6	189	149	0.0025688066055	0.034338060585415685	0.208,1.0,1.0	0.612,0.0,0.116	0.493
7937	"ENSG00000213996"	"TM6SF2"	chr19	-	19269686	19270442	19269686	19270389	19271021	19271125	7937	2,3,1	0,0,0	3,1,2	0,0,2	202	149	0.685162362019	1.0	1.0,1.0,1.0	1.0,1.0,0.425	0.192
7938	"ENSG00000165637"	"VDAC2"	chr10	+	75217887	75217991	75217932	75217991	75214020	75214070	7938	24,21,22	0,2,0	18,14,17	1,0,0	194	149	1	1.0	1.0,0.89,1.0	0.933,1.0,1.0	-0.014
7940	"ENSG00000028839"	"TBPL1"	chr6	+	133984375	133984479	133984448	133984479	133982816	133982880	7940	132,120,139	1,0,0	144,169,184	0,3,0	222	149	1	1.0	0.989,1.0,1.0	1.0,0.974,1.0	0.005
7943	"ENSG00000164294"	"GPX8"	chr5	+	55160993	55161255	55161119	55161255	55160329	55160396	7943	194,231,212	1,0,0	133,126,132	0,0,2	275	149	1	1.0	0.991,1.0,1.0	1.0,1.0,0.973	0.006
7944	"ENSG00000164294"	"GPX8"	chr5	+	55161051	55161255	55161119	55161255	55160329	55160396	7944	41,39,38	1,0,0	29,27,28	0,0,2	217	149	1	1.0	0.966,1.0,1.0	1.0,1.0,0.906	0.02
7945	"ENSG00000157870"	"PRXL2B"	chr1	+	2588335	2588453	2588389	2588453	2587740	2587792	7945	3,5,3	34,31,26	1,1,1	15,9,17	203	149	0.0721011837603	0.42035730053182885	0.061,0.106,0.078	0.047,0.075,0.041	0.027
7946	"ENSG00000157870"	"PRXL2B"	chr1	+	2588529	2588625	2588549	2588625	2588389	2588453	7946	0,2,2	29,31,26	1,2,2	10,9,16	169	149	0.191682623994	0.8119910989903247	0.0,0.054,0.064	0.081,0.164,0.099	-0.075
7948	"ENSG00000157870"	"PRXL2B"	chr1	+	2588921	2589040	2588953	2589040	2588529	2588625	7948	18,20,22	16,15,12	4,7,15	4,5,3	181	149	0.366520440737	1.0	0.481,0.523,0.601	0.452,0.535,0.805	-0.062
7949	"ENSG00000157870"	"PRXL2B"	chr1	+	2588921	2589040	2588956	2589040	2588549	2588625	7949	18,22,23	1,0,0	4,7,16	0,0,0	184	149	1	1.0	0.936,1.0,1.0	1.0,1.0,1.0	-0.021
7950	"ENSG00000157870"	"PRXL2B"	chr1	+	2588953	2589040	2588956	2589040	2588549	2588625	7950	16,17,13	1,0,0	4,5,4	0,0,0	152	149	1	1.0	0.94,1.0,1.0	1.0,1.0,1.0	-0.02
7952	"ENSG00000203879"	"GDI1"	chrX	+	154438475	154438630	154438522	154438630	154437153	154437299	7952	1,2,1	1092,1192,1220	23,23,13	814,579,708	196	149	4.08569013376e-05	0.0011111773220167489	0.001,0.001,0.001	0.021,0.029,0.014	-0.02
7953	"ENSG00000142327"	"RNPEPL1"	chr2	+	240573774	240574628	240574514	240574628	240573109	240573261	7953	173,175,168	0,0,1	89,46,80	1,0,1	889	149	1	1.0	1.0,1.0,0.966	0.937,1.0,0.931	0.033
7954	"ENSG00000142327"	"RNPEPL1"	chr2	+	240576534	240576765	240576567	240576765	240575501	240575610	7954	114,94,84	16,12,9	43,23,39	6,2,1	182	149	0.123087288318	0.6116086541981867	0.854,0.865,0.884	0.854,0.904,0.97	-0.042
7955	"ENSG00000132849"	"PATJ"	chr1	+	62121180	62121295	62121185	62121295	62117131	62117218	7955	18,15,15	1,0,0	6,9,5	0,0,0	154	149	1	1.0	0.946,1.0,1.0	1.0,1.0,1.0	-0.018
7956	"ENSG00000116688"	"MFN2"	chr1	+	11981969	11982114	11981973	11982114	11980214	11980484	7956	96,85,75	31,30,23	70,60,64	16,9,11	153	149	0.00918604357174	0.0904104731131985	0.751,0.734,0.761	0.81,0.867,0.85	-0.094
7957	"ENSG00000116688"	"MFN2"	chr1	+	11988721	11988843	11988781	11988843	11981969	11982114	7957	0,1,0	1,0,0	0,0,1	0,0,0	209	149	1	1.0	0.0,1.0,NA	NA,NA,1.0	-0.5
7958	"ENSG00000116688"	"MFN2"	chr1	+	12001768	12001836	12001783	12001836	12001400	12001554	7958	120,151,141	0,0,0	86,76,81	1,0,1	164	149	1	1.0	1.0,1.0,1.0	0.987,1.0,0.987	0.009
7959	"ENSG00000198898"	"CAPZA2"	chr7	+	116910212	116910311	116910232	116910311	116906262	116906342	7959	3,0,4	114,123,131	2,3,2	109,84,102	169	149	0.78614710247	1.0	0.023,0.0,0.026	0.016,0.031,0.017	-0.005
7961	"ENSG00000111358"	"GTF2H3"	chr12	+	123639263	123639343	123639293	123639343	123633828	123633872	7961	146,128,124	2,1,0	80,94,89	0,0,0	179	149	1	1.0	0.984,0.991,1.0	1.0,1.0,1.0	-0.008
7962	"ENSG00000111358"	"GTF2H3"	chr12	+	123652523	123652561	123652531	123652561	123650993	123651056	7962	0,3,3	60,55,44	9,1,1	48,33,36	157	149	0.077110670704	0.44052163051346593	0.0,0.049,0.061	0.151,0.028,0.026	-0.032
7966	"ENSG00000141510"	"TP53"	chr17	-	7676520	7676622	7676520	7676619	7687376	7687487	7966	314,334,326	1,5,8	203,190,196	3,1,3	152	149	0.694426435543	1.0	0.997,0.985,0.976	0.985,0.995,0.985	-0.002
7968	"ENSG00000082497"	"SERTAD4"	chr1	+	210245767	210245927	210245799	210245927	210239492	210239608	7968	2,4,7	2,2,2	3,2,4	3,1,2	181	149	0.582485639489	1.0	0.452,0.622,0.742	0.452,0.622,0.622	0.04
7969	"ENSG00000170322"	"NFRKB"	chr11	-	129884744	129884882	129884744	129884846	129885434	129885609	7969	28,32,22	11,17,14	22,11,11	11,9,12	185	149	0.279249047218	1.0	0.672,0.603,0.559	0.617,0.496,0.425	0.099
7971	"ENSG00000011009"	"LYPLA2"	chr1	+	23792551	23792760	23792656	23792760	23791220	23791250	7971	33,22,40	550,517,589	33,29,22	352,350,316	254	149	0.0441244050592	0.29939851700156656	0.034,0.024,0.038	0.052,0.046,0.039	-0.014
7972	"ENSG00000011009"	"LYPLA2"	chr1	+	23794426	23794600	23794551	23794600	23794223	23794325	7972	237,199,229	1,0,0	156,142,152	2,0,0	274	149	1	1.0	0.992,1.0,1.0	0.977,1.0,1.0	0.005
7975	"ENSG00000152683"	"SLC30A6"	chr2	+	32197317	32197392	32197343	32197392	32193888	32193983	7975	0,1,0	6,11,14	0,0,0	5,4,7	175	149	1	1.0	0.0,0.072,0.0	0.0,0.0,0.0	0.024
7976	"ENSG00000131187"	"F12"	chr5	-	177402138	177402485	177402138	177402459	177402549	177402698	7976	4,2,4	120,114,137	1,0,3	69,39,54	175	149	0.374265711203	1.0	0.028,0.015,0.024	0.012,0.0,0.045	0.003
7977	"ENSG00000131187"	"F12"	chr5	-	177403480	177404090	177403480	177403617	177404195	177404413	7977	190,203,241	0,0,0	104,69,100	3,0,0	622	149	0.843075764442	1.0	1.0,1.0,1.0	0.893,1.0,1.0	0.036
7978	"ENSG00000131187"	"F12"	chr5	-	177403858	177404107	177403858	177404090	177404195	177404413	7978	5,4,7	59,62,58	0,1,4	16,17,23	166	149	0.349217942541	1.0	0.071,0.055,0.098	0.0,0.05,0.135	0.013
7983	"ENSG00000107643"	"MAPK8"	chr10	+	48434878	48439357	48434883	48439357	48431192	48431270	7983	22,28,25	14,10,23	14,10,9	13,11,6	154	149	0.283236444351	1.0	0.603,0.73,0.513	0.51,0.468,0.592	0.092
7986	"ENSG00000162772"	"ATF3"	chr1	+	212615147	212615261	212615151	212615261	212615021	212615060	7986	24,23,15	5,6,6	14,22,21	5,7,10	153	149	0.343872447021	1.0	0.824,0.789,0.709	0.732,0.754,0.672	0.055
7987	"ENSG00000048740"	"CELF2"	chr10	+	11321188	11321386	11321206	11321386	11314138	11314258	7987	0,0,0	11,14,6	4,2,2	3,4,5	167	149	8.06879671633e-07	3.367816947803697e-05	0.0,0.0,0.0	0.543,0.308,0.263	-0.371
7988	"ENSG00000048740"	"CELF2"	chr10	+	11321188	11321386	11321206	11321386	11314138	11314270	7988	0,0,0	5,1,2	1,0,2	6,2,2	167	149	0.829027956656	1.0	0.0,0.0,0.0	0.129,0.0,0.472	-0.2
7992	"ENSG00000138002"	"IFT172"	chr2	-	27447514	27447657	27447514	27447634	27447811	27447922	7992	0,1,1	62,72,60	0,0,0	41,23,43	172	149	1	1.0	0.0,0.012,0.014	0.0,0.0,0.0	0.009
7993	"ENSG00000138002"	"IFT172"	chr2	-	27449293	27449562	27449293	27449380	27449690	27449800	7993	110,88,77	0,0,0	63,28,63	2,0,1	331	149	0.321294992857	1.0	1.0,1.0,1.0	0.934,1.0,0.966	0.033
7994	"ENSG00000138002"	"IFT172"	chr2	-	27470927	27471095	27470927	27471029	27472249	27472362	7994	53,49,52	1,0,4	28,24,11	2,0,1	215	149	0.584953634482	1.0	0.973,1.0,0.9	0.907,1.0,0.884	0.027
7995	"ENSG00000138002"	"IFT172"	chr2	-	27481045	27481260	27481045	27481126	27483288	27483376	7995	76,51,55	0,2,0	29,23,30	1,0,1	283	149	1	1.0	1.0,0.931,1.0	0.939,1.0,0.94	0.017
8006	"ENSG00000116337"	"AMPD2"	chr1	+	109627412	109627518	109627428	109627518	109627174	109627316	8006	0,1,1	89,72,82	0,4,1	53,25,35	165	149	0.541660688158	1.0	0.0,0.012,0.011	0.0,0.126,0.025	-0.043
8007	"ENSG00000116337"	"AMPD2"	chr1	+	109627773	109627903	109627777	109627903	109627428	109627518	8007	112,108,105	1,0,0	68,44,51	0,0,2	153	149	1	1.0	0.991,1.0,1.0	1.0,1.0,0.961	0.01
8008	"ENSG00000116337"	"AMPD2"	chr1	+	109628363	109628495	109628368	109628495	109628082	109628277	8008	147,110,125	1,0,3	69,47,51	2,0,1	154	149	1	1.0	0.993,1.0,0.976	0.971,1.0,0.98	0.006
8009	"ENSG00000116337"	"AMPD2"	chr1	+	109628626	109628806	109628642	109628806	109628363	109628495	8009	3,2,0	128,90,121	0,3,4	58,28,44	165	149	0.083868144703	0.46635978669542033	0.021,0.02,0.0	0.0,0.088,0.076	-0.041
8010	"ENSG00000116337"	"AMPD2"	chr1	+	109628642	109629235	109629108	109629235	109628363	109628495	8010	164,106,148	6,2,3	93,55,70	17,8,11	615	149	8.09004974123e-09	5.106719052704813e-07	0.869,0.928,0.923	0.57,0.625,0.607	0.306
8012	"ENSG00000139174"	"PRICKLE1"	chr12	-	42472384	42472564	42472384	42472561	42483375	42483672	8012	0,0,3	0,0,1	0,0,1	0,0,0	152	149	1	1.0	NA,NA,0.746	NA,NA,1.0	-0.254
8014	"ENSG00000139174"	"PRICKLE1"	chr12	-	42472384	42472564	42472384	42472561	42589464	42589746	8014	3,15,9	0,2,1	2,5,1	0,0,0	152	149	0.436043385028	1.0	1.0,0.88,0.898	1.0,1.0,1.0	-0.074
8016	"ENSG00000159363"	"ATP13A2"	chr1	-	16992242	16992402	16992242	16992342	16992485	16992581	8016	107,89,96	2,1,0	76,54,75	1,2,0	209	149	1	1.0	0.974,0.984,1.0	0.982,0.951,1.0	0.008
8017	"ENSG00000159363"	"ATP13A2"	chr1	-	16996385	16996496	16996385	16996478	16997019	16997175	8017	84,84,74	0,3,2	51,38,58	0,0,0	167	149	0.496889248206	1.0	1.0,0.962,0.971	1.0,1.0,1.0	-0.022
8018	"ENSG00000159363"	"ATP13A2"	chr1	-	17000399	17000534	17000399	17000507	17002033	17002103	8018	105,113,109	5,19,10	75,60,57	3,11,7	176	149	0.926079690044	1.0	0.947,0.834,0.902	0.955,0.822,0.873	0.011
8019	"ENSG00000159363"	"ATP13A2"	chr1	-	17004331	17004411	17004331	17004408	17004691	17004821	8019	56,48,52	15,27,21	31,21,30	4,6,15	152	149	0.284217952525	1.0	0.785,0.635,0.708	0.884,0.774,0.662	-0.064
8020	"ENSG00000159363"	"ATP13A2"	chr1	-	17004331	17004411	17004331	17004408	17004706	17004821	8020	39,41,60	2,0,1	35,34,34	1,1,1	152	149	1	1.0	0.95,1.0,0.983	0.972,0.971,0.971	0.006
8022	"ENSG00000079246"	"XRCC5"	chr2	+	216117740	216117794	216117745	216117794	216116658	216116842	8022	0,0,0	663,625,619	1,0,0	492,450,489	154	149	1	1.0	0.0,0.0,0.0	0.002,0.0,0.0	-0.001
8023	"ENSG00000143889"	"HNRNPLL"	chr2	-	38591529	38591648	38591529	38591641	38602437	38603036	8023	142,134,114	0,1,0	59,77,78	0,1,0	156	149	1	1.0	1.0,0.992,1.0	1.0,0.987,1.0	0.002
8024	"ENSG00000146282"	"RARS2"	chr6	-	87515832	87515946	87515832	87515922	87516805	87516880	8024	2,5,0	3,1,0	4,1,2	0,0,0	173	149	1	1.0	0.365,0.812,NA	1.0,1.0,1.0	-0.411
8025	"ENSG00000146282"	"RARS2"	chr6	-	87518045	87518179	87518045	87518152	87518629	87518739	8025	0,3,0	0,2,2	2,2,1	3,2,1	176	149	1	1.0	NA,0.559,0.0	0.361,0.458,0.458	-0.146
8027	"ENSG00000146282"	"RARS2"	chr6	-	87518823	87520256	87518823	87518891	87521463	87521524	8027	93,92,108	0,0,0	63,58,73	2,0,0	1514	149	1	1.0	1.0,1.0,1.0	0.756,1.0,1.0	0.081
8028	"ENSG00000146282"	"RARS2"	chr6	-	87520179	87520256	87520179	87520252	87521463	87521524	8028	73,74,80	8,10,8	42,51,46	9,12,10	153	149	0.0259331786858	0.2021285710678284	0.899,0.878,0.907	0.82,0.805,0.818	0.08
8030	"ENSG00000146282"	"RARS2"	chr6	-	87524556	87524674	87524556	87524652	87529541	87529648	8030	0,0,0	109,124,140	0,0,2	48,76,65	171	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.026	-0.009
8032	"ENSG00000146282"	"RARS2"	chr6	-	87548590	87549542	87548590	87548646	87555407	87555505	8032	3,4,0	41,50,67	4,3,2	34,24,33	1045	149	0.715998492871	1.0	0.01,0.011,0.0	0.016,0.018,0.009	-0.007
8033	"ENSG00000146282"	"RARS2"	chr6	-	87555407	87555505	87555407	87555501	87562701	87562785	8033	82,88,93	0,0,1	47,42,46	0,0,1	153	149	1	1.0	1.0,1.0,0.989	1.0,1.0,0.978	0.004
8034	"ENSG00000146282"	"RARS2"	chr6	-	87555407	87555520	87555407	87555501	87562701	87562785	8034	3,1,3	0,0,1	4,1,2	0,0,1	168	149	1	1.0	1.0,1.0,0.727	1.0,1.0,0.639	0.029
8035	"ENSG00000146282"	"RARS2"	chr6	-	87555407	87555520	87555407	87555505	87562701	87562785	8035	2,0,0	81,87,90	3,1,1	46,42,45	164	149	0.576785904539	1.0	0.022,0.0,0.0	0.056,0.021,0.02	-0.025
8036	"ENSG00000115415"	"STAT1"	chr2	-	190974829	190975388	190974829	190974932	190975811	190975887	8036	4,2,2	54,50,53	2,5,3	28,40,38	605	149	0.302043191772	1.0	0.018,0.01,0.009	0.017,0.03,0.019	-0.01
8038	"ENSG00000115415"	"STAT1"	chr2	-	190974829	190975887	190974829	190974932	190976839	190977025	8038	60,66,64	2,0,0	45,52,48	0,0,1	1104	149	1	1.0	0.802,1.0,1.0	1.0,1.0,0.866	-0.021
8039	"ENSG00000115415"	"STAT1"	chr2	-	190978855	190979106	190978855	190979001	190979771	190979866	8039	0,1,0	37,37,34	0,4,0	18,13,19	254	149	0.742376456289	1.0	0.0,0.016,0.0	0.0,0.153,0.0	-0.046
8044	"ENSG00000117305"	"HMGCL"	chr1	-	23808134	23808323	23808134	23808215	23810735	23810799	8044	131,149,135	0,0,0	72,72,67	1,1,0	257	149	1	1.0	1.0,1.0,1.0	0.977,0.977,1.0	0.015
8045	"ENSG00000117305"	"HMGCL"	chr1	-	23808134	23808323	23808134	23808215	23816674	23816770	8045	117,107,117	0,1,1	49,48,41	0,0,1	257	149	1	1.0	1.0,0.984,0.985	1.0,1.0,0.96	0.003
8046	"ENSG00000100092"	"SH3BP1"	chr22	+	37642894	37643006	37642898	37643006	37642538	37642615	8046	76,67,55	1,1,0	24,16,34	0,0,0	153	149	1	1.0	0.987,0.985,1.0	1.0,1.0,1.0	-0.009
8047	"ENSG00000100092"	"SH3BP1"	chr22	+	37650085	37650249	37650151	37650249	37648318	37648435	8047	1,5,3	72,108,82	4,1,6	51,27,41	215	149	0.0536311877566	0.3430455178825221	0.01,0.031,0.025	0.052,0.025,0.092	-0.034
8049	"ENSG00000142949"	"PTPRF"	chr1	+	43620094	43620579	43620453	43620579	43619679	43619858	8049	327,334,281	0,0,1	149,170,138	0,0,0	508	149	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
8050	"ENSG00000247095"	"MIR210HG"	chr11	-	567015	567684	567015	567555	567796	567853	8050	35,33,32	0,0,1	16,2,9	0,0,0	278	149	1	1.0	1.0,1.0,0.945	1.0,1.0,1.0	-0.018
8051	"ENSG00000121892"	"PDS5A"	chr4	-	39866860	39867015	39866860	39866997	39869393	39869462	8051	1,2,1	106,89,81	0,1,0	34,29,41	167	149	1	1.0	0.008,0.02,0.011	0.0,0.03,0.0	0.003
8055	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82891087	82891178	8055	147,145,155	50,43,47	62,71,72	36,21,18	152	149	0.566726017117	1.0	0.742,0.768,0.764	0.628,0.768,0.797	0.027
8056	"ENSG00000048707"	"VPS13D"	chr1	+	12341779	12341885	12341782	12341885	12335704	12335827	8056	0,0,0	5,5,12	1,3,2	1,4,6	152	149	0.000145884334382	0.0032787103371216086	0.0,0.0,0.0	0.495,0.424,0.246	-0.388
8057	"ENSG00000048707"	"VPS13D"	chr1	+	12341779	12341885	12341782	12341885	12338230	12338305	8057	0,2,0	0,4,1	0,1,0	0,1,2	152	149	1	1.0	NA,0.329,0.0	NA,0.495,0.0	-0.083
8058	"ENSG00000244005"	"NFS1"	chr20	-	35692248	35692370	35692248	35692296	35696376	35696460	8058	0,0,2	0,0,0	1,0,0	2,0,0	223	149	1	1.0	NA,NA,1.0	0.25,NA,NA	0.75
8059	"ENSG00000141127"	"PRPSAP2"	chr17	+	18867256	18867334	18867281	18867334	18865801	18865952	8059	0,0,2	137,117,111	0,0,1	89,71,80	174	149	1	1.0	0.0,0.0,0.015	0.0,0.0,0.011	0.001
8060	"ENSG00000170271"	"FAXDC2"	chr5	-	154834842	154835119	154834842	154834934	154838130	154838178	8060	1,1,0	9,4,8	0,0,0	4,12,0	334	149	1	1.0	0.047,0.1,0.0	0.0,0.0,NA	0.049
8061	"ENSG00000143947"	"RPS27A"	chr2	+	55234118	55234962	55234830	55234962	55233362	55233417	8061	16278,16816,16544	10,3,3	14832,16150,14271	15,25,13	861	149	1	1.0	0.996,0.999,0.999	0.994,0.991,0.995	0.005
8062	"ENSG00000138821"	"SLC39A8"	chr4	-	102315667	102315830	102315667	102315742	102344443	102344915	8062	80,95,62	0,0,1	44,27,36	0,1,1	237	149	1	1.0	1.0,1.0,0.975	1.0,0.944,0.958	0.024
8063	"ENSG00000138821"	"SLC39A8"	chr4	-	102315667	102315830	102315667	102315742	102345344	102345482	8063	42,46,28	4,0,1	20,6,14	0,0,0	237	149	0.225743522556	0.9042120100500024	0.868,1.0,0.946	1.0,1.0,1.0	-0.062
8064	"ENSG00000023318"	"ERP44"	chr9	-	100020615	100022226	100020615	100020731	100052416	100052532	8064	185,172,226	1,1,1	153,147,145	1,1,2	1644	149	0.382691173282	1.0	0.944,0.94,0.953	0.933,0.93,0.868	0.035
8065	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812784	104812708	104812737	104829968	104830093	8065	6,12,6	0,0,1	2,3,6	0,0,0	196	149	1	1.0	1.0,1.0,0.82	1.0,1.0,1.0	-0.06
8066	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812855	104812708	104812784	104839053	104839170	8066	3,3,7	0,0,1	3,0,1	1,1,0	220	149	1	1.0	1.0,1.0,0.826	0.67,0.0,1.0	0.385
8067	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812784	104812708	104812737	104851311	104851484	8067	8,12,8	0,0,0	2,3,4	1,0,0	196	149	1	1.0	1.0,1.0,1.0	0.603,1.0,1.0	0.132
8068	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812812	104812708	104812737	104851311	104851484	8068	9,14,12	0,0,0	4,3,4	1,0,0	224	149	1	1.0	1.0,1.0,1.0	0.727,1.0,1.0	0.091
