ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6489	"ENSG00000039650"	"PNKP"	chr19	-	49864178	49864403	49864178	49864236	49864323	49864403	6489	17,25,20	128,128,112	34,24,28	60,38,68	236	149	5.03147057351e-08	3.284914121555954e-07	0.077,0.11,0.101	0.263,0.285,0.206	-0.155
6493	"ENSG00000165280"	"VCP"	chr9	-	35057375	35059219	35057375	35057527	35059063	35059219	6493	133,118,106	0,0,1	214,121,182	2,3,1	1685	149	0.00923935752994	0.025663649003778474	1.0,1.0,0.904	0.904,0.781,0.941	0.093
6494	"ENSG00000165280"	"VCP"	chr9	-	35057375	35059219	35057375	35057530	35059063	35059219	6494	100,98,78	586,514,553	200,99,164	371,358,311	1682	149	3.33066907388e-16	4.25495855389791e-15	0.015,0.017,0.012	0.046,0.024,0.045	-0.024
6495	"ENSG00000165280"	"VCP"	chr9	-	35060312	35060923	35060312	35060525	35060800	35060923	6495	30,39,51	459,437,468	54,44,37	310,313,291	424	149	0.00094597697583	0.003276310501655122	0.022,0.03,0.037	0.058,0.047,0.043	-0.02
6496	"ENSG00000165280"	"VCP"	chr9	-	35061014	35061689	35061014	35061179	35061576	35061689	6496	13,22,26	442,426,391	24,20,20	280,255,265	546	149	0.0160915439122	0.04223958771691603	0.008,0.014,0.018	0.023,0.021,0.02	-0.008
6497	"ENSG00000165280"	"VCP"	chr9	-	35062002	35062350	35062002	35062138	35062216	35062350	6497	1,2,8	433,450,417	49,57,49	298,294,266	227	149	0	0.0	0.002,0.003,0.012	0.097,0.113,0.108	-0.1
6498	"ENSG00000165280"	"VCP"	chr9	-	35062002	35062350	35062002	35062155	35062216	35062350	6498	1,0,7	0,1,1	45,51,48	0,1,1	210	149	1	1.0	1.0,0.0,0.832	1.0,0.973,0.971	-0.371
6499	"ENSG00000165280"	"VCP"	chr9	-	35062002	35062350	35062002	35062138	35062323	35062350	6499	209,229,222	0,0,0	187,183,205	1,0,3	334	149	1	1.0	1.0,1.0,1.0	0.988,1.0,0.968	0.015
6500	"ENSG00000125875"	"TBC1D20"	chr20	-	435496	438841	435496	435970	437425	438841	6500	554,574,525	0,3,0	526,405,517	3,0,0	1604	149	1	1.0	1.0,0.947,1.0	0.942,1.0,1.0	0.002
6501	"ENSG00000125875"	"TBC1D20"	chr20	-	435491	438841	435491	435970	437861	438841	6501	647,684,630	0,0,0	644,511,587	0,0,2	2040	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.955	0.015
6502	"ENSG00000125875"	"TBC1D20"	chr20	-	435501	438841	435501	437598	437861	438841	6502	78,102,93	0,2,1	101,100,62	3,0,2	412	149	0.289708825625	0.5141095814503724	1.0,0.949,0.971	0.924,1.0,0.918	0.026
6503	"ENSG00000125875"	"TBC1D20"	chr20	-	437439	438841	437439	437598	438549	438841	6503	313,323,295	7,16,5	336,308,262	1,3,4	1100	149	0.000626182759152	0.0022445308221254213	0.858,0.732,0.889	0.979,0.933,0.899	-0.111
6504	"ENSG00000125875"	"TBC1D20"	chr20	-	439107	442043	439107	439295	440247	442043	6504	8,14,10	53,76,71	46,22,41	63,64,65	1101	149	1.27818216011e-08	8.837169541434682e-08	0.02,0.024,0.019	0.09,0.044,0.079	-0.05
6505	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	442043	440247	440389	440964	442043	6505	15,29,37	0,1,4	23,36,31	2,0,1	724	149	0.177142661844	0.3418770034124663	1.0,0.856,0.656	0.703,1.0,0.864	-0.018
6506	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440317	441587	441689	6506	57,74,83	1,4,4	78,83,82	0,0,2	1419	149	0.000219574213203	0.0008684177773384854	0.857,0.66,0.685	1.0,1.0,0.812	-0.203
6507	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440389	441587	441689	6507	31,45,50	38,55,43	41,54,49	38,31,34	1347	149	0.0366244313564	0.08789815966823238	0.083,0.083,0.114	0.107,0.162,0.137	-0.042
6508	"ENSG00000125875"	"TBC1D20"	chr20	-	439107	442043	439107	439295	441587	442043	6508	39,59,60	0,0,0	85,76,89	1,1,1	2441	149	0.0565126844682	0.12895230596822893	1.0,1.0,1.0	0.838,0.823,0.845	0.165
6509	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440389	441619	441689	6509	42,57,64	1,0,0	55,64,65	2,0,0	1379	149	1	1.0	0.819,1.0,1.0	0.748,1.0,1.0	0.024
6510	"ENSG00000125875"	"TBC1D20"	chr20	-	441587	442043	441587	441689	441778	442043	6510	11,15,8	1,0,0	9,12,10	0,1,0	238	149	1	1.0	0.873,1.0,1.0	1.0,0.883,1.0	-0.003
6511	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	442043	440247	441689	441856	442043	6511	11,18,11	41,45,45	14,16,13	39,42,43	316	149	0.624717127646	0.9244817248986373	0.112,0.159,0.103	0.145,0.152,0.125	-0.016
6515	"ENSG00000115234"	"SNX17"	chr2	+	27374084	27374433	27374084	27374175	27374345	27374433	6515	0,0,1	234,186,205	1,1,4	119,107,113	319	149	1	1.0	0.0,0.0,0.002	0.004,0.004,0.016	-0.007
6516	"ENSG00000115234"	"SNX17"	chr2	+	27374688	27375153	27374688	27374758	27375060	27375153	6516	3,6,9	221,227,212	10,19,15	139,136,139	451	149	2.2375648171e-06	1.2148660742254706e-05	0.004,0.009,0.014	0.023,0.044,0.034	-0.025
6517	"ENSG00000105612"	"DNASE2"	chr19	-	12880801	12881152	12880801	12880880	12880971	12881152	6517	7,4,4	157,157,137	8,11,3	83,62,63	240	149	0.00126594342214	0.004262529060228801	0.027,0.016,0.018	0.056,0.099,0.029	-0.041
6518	"ENSG00000123983"	"ACSL3"	chr2	+	222916318	222918155	222916318	222916496	222918045	222918155	6518	12,13,9	125,93,90	32,26,26	49,45,48	1698	149	4.47419878924e-13	4.550617611535559e-12	0.008,0.012,0.009	0.054,0.048,0.045	-0.039
6519	"ENSG00000123983"	"ACSL3"	chr2	+	222916318	222918155	222916318	222916496	222918069	222918155	6519	31,28,21	0,0,3	40,32,31	2,0,3	1722	149	0.168791232193	0.3280743507536488	1.0,1.0,0.377	0.634,1.0,0.472	0.09
6520	"ENSG00000123983"	"ACSL3"	chr2	+	222921279	222922831	222921279	222921430	222922707	222922831	6520	3,5,6	94,89,103	3,4,2	62,61,57	1426	149	1	1.0	0.003,0.006,0.006	0.005,0.007,0.004	-0.0
6521	"ENSG00000123983"	"ACSL3"	chr2	+	222927016	222928936	222927016	222927189	222928861	222928936	6521	22,21,19	158,146,132	22,24,23	97,52,79	1821	149	0.000394740266185	0.0014735905589029527	0.011,0.012,0.012	0.018,0.036,0.023	-0.014
6522	"ENSG00000123983"	"ACSL3"	chr2	+	222927016	222928936	222927016	222927242	222928861	222928936	6522	21,21,19	2,0,0	22,23,23	2,3,3	1768	149	0.00100687259291	0.0034790581310470007	0.469,1.0,1.0	0.481,0.393,0.393	0.401
6523	"ENSG00000123983"	"ACSL3"	chr2	+	222933165	222934687	222933165	222933280	222934529	222934687	6523	2,3,3	182,186,200	12,9,12	106,103,120	1398	149	1	1.0	0.001,0.002,0.002	0.012,0.009,0.011	-0.009
6524	"ENSG00000145216"	"FIP1L1"	chr4	+	53382277	53383876	53382277	53382335	53383772	53383876	6524	8,9,4	303,352,329	4,19,17	169,159,157	1586	149	1	1.0	0.002,0.002,0.001	0.002,0.011,0.01	-0.006
6526	"ENSG00000145216"	"FIP1L1"	chr4	+	53440581	53442707	53440581	53440608	53442652	53442707	6526	78,119,96	45,45,43	60,62,101	23,8,20	2193	149	0.00494801387161	0.014608610327056471	0.105,0.152,0.132	0.151,0.345,0.255	-0.121
6528	"ENSG00000096080"	"MRPS18A"	chr6	-	43675201	43675617	43675201	43675271	43675493	43675617	6528	14,13,14	192,198,193	18,23,23	115,115,130	371	149	3.17893861594e-05	0.0001467997669799935	0.028,0.026,0.028	0.059,0.074,0.066	-0.039
6534	"ENSG00000258890"	"CEP95"	chr17	+	64534584	64536748	64534584	64534737	64536601	64536748	6534	66,99,92	151,133,146	142,135,175	108,103,123	2013	149	9.01795971231e-10	6.8932313163247454e-09	0.031,0.052,0.045	0.089,0.088,0.095	-0.048
6535	"ENSG00000105639"	"JAK3"	chr19	-	17831673	17832708	17831673	17831798	17832518	17832708	6535	8,5,6	6,3,4	0,0,0	1,0,0	869	149	1	1.0	0.186,0.222,0.205	0.0,NA,NA	0.204
6536	"ENSG00000138385"	"SSB"	chr2	+	169808476	169808902	169808476	169808553	169808859	169808902	6536	22,14,26	563,601,572	39,30,39	474,531,529	455	149	0.000144242281061	0.0005927017269640645	0.013,0.008,0.015	0.026,0.018,0.024	-0.011
6537	"ENSG00000160710"	"ADAR"	chr1	-	154585216	154585865	154585216	154585344	154585752	154585865	6537	51,77,96	251,231,223	118,97,143	134,105,125	557	149	0	0.0	0.052,0.082,0.103	0.191,0.198,0.234	-0.129
6538	"ENSG00000160710"	"ADAR"	chr1	-	154588124	154588673	154588124	154588258	154588550	154588673	6538	19,27,35	193,159,176	75,69,79	75,84,115	441	149	0	0.0	0.032,0.054,0.063	0.253,0.217,0.188	-0.17
6539	"ENSG00000160710"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590183	154590409	6539	7,12,10	223,234,238	10,8,12	111,80,109	404	149	0.00335809070136	0.01030096009241475	0.011,0.019,0.015	0.032,0.036,0.039	-0.021
6540	"ENSG00000160710"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590261	154590409	6540	85,78,89	21,17,18	44,45,48	19,21,18	482	149	0.00428330056099	0.01280481430864379	0.556,0.586,0.605	0.417,0.398,0.452	0.16
6541	"ENSG00000160710"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590341	154590409	6541	200,204,202	0,2,0	107,108,104	0,0,0	562	149	1	1.0	1.0,0.964,1.0	1.0,1.0,1.0	-0.012
6542	"ENSG00000160710"	"ADAR"	chr1	-	154601040	154602626	154601040	154601888	154602035	154602626	6542	259,253,229	27,36,27	129,134,147	17,7,20	296	149	0.492026184203	0.7793053076265447	0.828,0.78,0.81	0.793,0.906,0.787	-0.023
6543	"ENSG00000160710"	"ADAR"	chr1	-	154601040	154602626	154601040	154602248	154602384	154602626	6543	207,249,219	12,12,11	115,64,125	12,5,7	285	149	0.202981837086	0.38372193677496774	0.9,0.916,0.912	0.834,0.87,0.903	0.04
6544	"ENSG00000167702"	"KIFC2"	chr8	+	144472794	144474202	144472794	144473051	144473131	144474202	6544	32,32,24	7,8,9	27,13,28	9,10,7	229	149	0.341645891887	0.587087099300351	0.748,0.722,0.634	0.661,0.458,0.722	0.088
6545	"ENSG00000079785"	"DDX1"	chr2	+	15602547	15603275	15602547	15602631	15603191	15603275	6545	12,22,17	288,297,360	20,13,15	224,230,210	709	149	0.223803892655	0.4163688443851146	0.009,0.015,0.01	0.018,0.012,0.015	-0.004
6546	"ENSG00000079785"	"DDX1"	chr2	+	15620207	15621116	15620207	15620396	15621064	15621116	6546	0,3,2	347,352,328	4,2,8	270,241,229	817	149	1	1.0	0.0,0.002,0.001	0.003,0.002,0.006	-0.003
6547	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15628710	15627053	15627145	15628444	15628710	6547	33,38,52	349,350,380	45,55,48	207,249,237	1448	149	5.53189037373e-05	0.0002448889599497741	0.01,0.011,0.014	0.022,0.022,0.02	-0.01
6548	"ENSG00000079785"	"DDX1"	chr2	+	15628444	15628710	15628444	15628517	15628637	15628710	6548	7,17,6	359,324,368	14,27,20	168,214,206	269	149	3.57754565972e-08	2.3798736172407639e-07	0.011,0.028,0.009	0.044,0.065,0.051	-0.037
6549	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15628839	15627053	15627145	15628796	15628839	6549	37,50,55	0,0,0	64,81,67	2,0,0	1800	149	1	1.0	1.0,1.0,1.0	0.726,1.0,1.0	0.091
6550	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15628839	15627053	15628710	15628796	15628839	6550	8,12,7	421,378,400	14,21,20	232,263,261	235	149	1.35100711696e-06	7.5069200058697975e-06	0.012,0.02,0.011	0.037,0.048,0.046	-0.029
6551	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15629697	15627053	15627145	15629601	15629697	6551	46,61,72	4,2,2	85,91,79	16,28,20	2605	149	3.17519270264e-05	0.0001467185414035905	0.397,0.636,0.673	0.233,0.157,0.184	0.377
6552	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15629697	15627053	15628710	15629601	15629697	6552	17,24,24	0,0,0	35,31,32	0,0,2	1040	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.696	0.101
6553	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15629697	15627053	15628839	15629601	15629697	6553	16,21,23	415,398,421	35,19,27	279,270,299	911	149	0.00956079289466	0.026440784544632754	0.006,0.009,0.009	0.02,0.011,0.015	-0.007
6554	"ENSG00000079785"	"DDX1"	chr2	+	15628444	15629697	15628444	15628517	15629601	15629697	6554	19,32,27	0,0,0	46,48,43	8,11,11	1233	149	3.11414227738e-11	2.750577341647598e-10	1.0,1.0,1.0	0.41,0.345,0.321	0.641
6557	"ENSG00000115053"	"NCL"	chr2	-	231456009	231456764	231456009	231456136	231456630	231456764	6557	31,28,45	3811,3547,3498	506,462,419	3401,3375,3355	643	149	0	0.0	0.002,0.002,0.003	0.033,0.031,0.028	-0.028
6558	"ENSG00000115053"	"NCL"	chr2	-	231456009	231456764	231456009	231456159	231456630	231456764	6558	31,28,45	0,1,2	494,446,398	2,3,3	620	149	0.759004153265	1.0	1.0,0.871,0.844	0.983,0.973,0.97	-0.07
6559	"ENSG00000115053"	"NCL"	chr2	-	231456630	231457800	231456630	231456764	231457000	231457800	6559	146,127,108	2306,2149,1953	161,158,167	2076,1913,1867	385	149	0.00197565556003	0.00638435039617572	0.024,0.022,0.021	0.029,0.031,0.033	-0.009
6560	"ENSG00000115053"	"NCL"	chr2	-	231456630	231457800	231456630	231456764	231457642	231457800	6560	142,158,122	0,0,0	193,228,198	0,0,1	1027	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.966	0.011
6561	"ENSG00000115053"	"NCL"	chr2	-	231457000	231457800	231457000	231457124	231457642	231457800	6561	159,169,123	2357,2155,2094	160,191,174	2041,1951,1954	667	149	0.0158954053768	0.041784148559021426	0.015,0.017,0.013	0.017,0.021,0.02	-0.004
6562	"ENSG00000115053"	"NCL"	chr2	-	231457000	231459125	231457000	231457124	231458265	231459125	6562	420,380,338	0,0,0	373,419,416	2,2,4	1290	149	0.0156134213081	0.04114543288330135	1.0,1.0,1.0	0.956,0.96,0.923	0.054
6563	"ENSG00000115053"	"NCL"	chr2	-	231457000	231459125	231457000	231457124	231459000	231459125	6563	445,441,368	0,0,0	455,478,510	1,7,4	2025	149	2.35417954502e-05	0.00011107515501870721	1.0,1.0,1.0	0.971,0.834,0.904	0.097
6564	"ENSG00000115053"	"NCL"	chr2	-	231457000	231459125	231457000	231457800	231459000	231459125	6564	173,186,155	0,0,0	212,214,263	1,0,1	1349	149	1	1.0	1.0,1.0,1.0	0.959,1.0,0.967	0.025
6565	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458344	231459000	231459125	6565	797,810,770	23,12,22	794,741,765	10,17,16	805	149	0.241353220496	0.4434412491928122	0.865,0.926,0.866	0.936,0.89,0.898	-0.022
6566	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458389	231459000	231459125	6566	160,161,124	2581,2594,2573	183,172,214	2496,2303,2212	760	149	0.00109677697762	0.0037615425930079332	0.012,0.012,0.009	0.014,0.014,0.019	-0.005
6567	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458620	231459000	231459125	6567	69,90,62	0,2,0	99,94,116	2,0,1	529	149	0.416493049502	0.6834188172272818	1.0,0.927,1.0	0.933,1.0,0.97	0.008
6568	"ENSG00000180228"	"PRKRA"	chr2	-	178444421	178445883	178444421	178444500	178445425	178445883	6568	29,25,32	3,4,6	31,32,37	7,5,5	1074	149	0.772561087354	1.0	0.573,0.464,0.425	0.381,0.47,0.507	0.035
6570	"ENSG00000139531"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002542	56002720	6570	1,0,0	39,31,24	3,4,3	12,12,17	420	149	0.000523702105316	0.001908695136057919	0.009,0.0,0.0	0.081,0.106,0.059	-0.079
6572	"ENSG00000172936"	"MYD88"	chr3	+	38138634	38140848	38138634	38139998	38140387	38140848	6572	2,0,0	1,1,1	0,3,0	3,1,2	538	149	0.635386326485	0.9350181178396476	0.356,0.0,0.0	0.0,0.454,0.0	-0.033
6573	"ENSG00000172936"	"MYD88"	chr3	+	38140387	38140848	38140387	38140549	38140756	38140848	6573	0,4,2	2,3,0	2,1,3	0,0,0	356	149	3.98771155976e-05	0.00018086770366872136	0.0,0.358,1.0	1.0,1.0,1.0	-0.547
6574	"ENSG00000172936"	"MYD88"	chr3	+	38140387	38140848	38140387	38140568	38140756	38140848	6574	0,3,1	4,2,2	1,0,2	3,1,2	337	149	0.552679020694	0.8468524359419995	0.0,0.399,0.181	0.128,0.0,0.307	0.048
6577	"ENSG00000143369"	"ECM1"	chr1	+	150509660	150510002	150509660	150509762	150509921	150510002	6577	1,0,1	0,0,0	0,1,4	0,0,1	308	149	1	1.0	1.0,NA,1.0	NA,1.0,0.659	0.17
6578	"ENSG00000134317"	"GRHL1"	chr2	+	9958785	9961436	9958785	9958856	9961045	9961436	6578	0,4,0	5,1,7	5,4,3	6,6,5	2338	149	0.101421290468	0.21316031246555403	0.0,0.203,0.0	0.05,0.041,0.037	0.025
6579	"ENSG00000072195"	"SPEG"	chr2	+	219464432	219466861	219464432	219464608	219466056	219466861	6579	13,14,20	27,23,18	28,14,27	16,7,15	1597	149	0.000723086310776	0.0025620294235940426	0.043,0.054,0.094	0.14,0.157,0.144	-0.083
6580	"ENSG00000010278"	"CD9"	chr12	+	6232631	6233486	6232631	6232729	6233411	6233486	6580	3,4,1	109,102,116	2,6,0	53,72,75	831	149	1	1.0	0.005,0.007,0.002	0.007,0.015,0.0	-0.003
6581	"ENSG00000010278"	"CD9"	chr12	+	6235475	6236275	6235475	6235565	6236191	6236275	6581	11,12,11	185,184,225	25,20,12	97,95,76	775	149	5.18161330509e-08	3.3799498802813215e-07	0.011,0.012,0.009	0.047,0.039,0.029	-0.028
6582	"ENSG00000006062"	"MAP3K14"	chr17	-	45270412	45271221	45270412	45270563	45270851	45271221	6582	1,1,6	2,7,1	1,1,3	2,1,0	437	149	0.689029550317	0.9894582262817441	0.146,0.046,0.672	0.146,0.254,1.0	-0.179
6583	"ENSG00000006062"	"MAP3K14"	chr17	-	45270412	45271221	45270412	45270563	45271057	45271221	6583	2,1,9	9,6,6	3,4,7	1,4,3	643	149	0.067333672453	0.15002771194717923	0.049,0.037,0.258	0.41,0.188,0.351	-0.202
6585	"ENSG00000291049"	"FAM86B3P"	chr8	+	8244098	8244865	8244098	8244322	8244584	8244865	6585	32,26,28	0,4,4	16,16,14	0,2,3	411	149	0.803882376627	1.0	1.0,0.702,0.717	1.0,0.744,0.629	0.015
6586	"ENSG00000101222"	"SPEF1"	chr20	-	3778420	3778990	3778420	3778544	3778745	3778990	6586	0,1,0	0,0,3	2,6,2	1,0,0	350	149	1	1.0	NA,1.0,0.0	0.46,1.0,1.0	-0.32
6587	"ENSG00000101222"	"SPEF1"	chr20	-	3778745	3778990	3778745	3778806	3778950	3778990	6587	0,0,2	0,1,2	7,6,1	0,0,0	293	149	1	1.0	NA,0.0,0.337	1.0,1.0,1.0	-0.832
6588	"ENSG00000125503"	"PPP1R12C"	chr19	-	55093015	55093233	55093015	55093076	55093152	55093233	6588	9,23,28	69,56,51	36,27,25	41,23,48	225	149	0.00199780289744	0.006433395811032254	0.08,0.214,0.267	0.368,0.437,0.256	-0.167
6589	"ENSG00000148835"	"TAF5"	chr10	+	103381720	103383367	103381720	103381841	103383237	103383367	6589	7,10,15	64,40,53	5,9,21	31,37,44	1545	149	0.167944564967	0.3270312942289894	0.01,0.024,0.027	0.015,0.023,0.044	-0.007
6590	"ENSG00000148835"	"TAF5"	chr10	+	103387520	103389026	103387520	103387698	103388005	103389026	6590	9,9,11	80,111,98	4,13,8	60,59,67	456	149	0.404191506653	0.6684364518341235	0.035,0.026,0.035	0.021,0.067,0.038	-0.01
6591	"ENSG00000163214"	"DHX57"	chr2	-	38854053	38855252	38854053	38854178	38855056	38855252	6591	12,19,17	49,39,40	13,25,19	20,34,28	1027	149	0.016916267888	0.044168925772628	0.034,0.066,0.058	0.086,0.096,0.09	-0.038
6592	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616125	179617110	179616125	179616218	179616868	179617110	6592	268,374,276	1495,1536,1634	1728,1640,1705	1280,1131,1183	799	149	0	0.0	0.032,0.043,0.031	0.201,0.213,0.212	-0.173
6593	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616125	179617110	179616125	179616218	179617020	179617110	6593	282,397,299	76,81,98	1778,1685,1776	239,250,231	951	149	6.31710069698e-07	3.672871775314985e-06	0.368,0.434,0.323	0.538,0.514,0.546	-0.158
6594	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616868	179617110	179616868	179616958	179617050	179617110	6594	120,110,138	1523,1483,1501	329,358,373	1026,951,1036	241	149	0	0.0	0.046,0.044,0.054	0.165,0.189,0.182	-0.131
6595	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616868	179617110	179616868	179616958	179617059	179617110	6595	149,134,171	12,14,12	361,402,408	24,19,11	250	149	0.0180389385634	0.04672028142832185	0.881,0.851,0.895	0.9,0.927,0.957	-0.052
6596	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616868	179617649	179616868	179616958	179617513	179617649	6596	88,116,100	0,0,1	439,457,484	1,0,4	704	149	0.745575783701	1.0	1.0,1.0,0.955	0.989,1.0,0.962	0.001
6597	"ENSG00000169045"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617911	179617988	179618060	6597	269,281,293	17,13,8	1437,1381,1337	6,12,4	226	149	2.99538172044e-13	3.0762028683906765e-12	0.913,0.934,0.96	0.994,0.987,0.995	-0.056
6598	"ENSG00000169045"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617932	179617988	179618060	6598	165,199,192	1693,1735,1770	1325,1263,1218	1229,942,996	205	149	0	0.0	0.066,0.077,0.073	0.439,0.494,0.471	-0.396
6599	"ENSG00000169045"	"HNRNPH1"	chr5	-	179620891	179621397	179620891	179621035	179621241	179621397	6599	163,223,215	1452,1436,1406	500,530,576	1232,1148,1192	355	149	0	0.0	0.045,0.061,0.06	0.146,0.162,0.169	-0.104
6601	"ENSG00000205189"	"ZBTB10"	chr8	+	80518402	80518579	80518402	80518438	80518510	80518579	6601	88,95,88	0,1,0	48,48,45	0,0,0	221	149	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
6602	"ENSG00000132323"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194781	238194870	6602	27,29,41	15,16,13	18,9,24	8,17,8	599	149	0.316891959315	0.5530442513783881	0.309,0.311,0.44	0.359,0.116,0.427	0.053
6603	"ENSG00000132323"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194804	238194870	6603	32,34,44	91,63,79	21,15,27	63,62,71	622	149	0.0446051709056	0.10469312840653222	0.078,0.114,0.118	0.074,0.055,0.083	0.033
6604	"ENSG00000163170"	"BOLA3"	chr2	-	74145188	74147912	74145188	74145303	74147820	74147912	6604	10,9,12	552,597,646	109,132,125	394,364,386	2666	149	6.56686151013e-08	4.254020861403916e-07	0.001,0.001,0.001	0.015,0.02,0.018	-0.017
6606	"ENSG00000074582"	"BCS1L"	chr2	+	218662196	218662679	218662196	218662260	218662509	218662679	6606	14,5,8	202,154,174	174,130,139	149,120,118	398	149	0	0.0	0.025,0.012,0.017	0.304,0.289,0.306	-0.282
6607	"ENSG00000074582"	"BCS1L"	chr2	+	218662196	218662679	218662196	218662260	218662514	218662679	6607	15,9,10	11,5,8	178,134,148	19,12,10	403	149	8.08510924877e-10	6.225281198427286e-09	0.335,0.4,0.316	0.776,0.805,0.845	-0.458
6608	"ENSG00000163481"	"RNF25"	chr2	-	218668078	218668679	218668078	218668146	218668604	218668679	6608	14,23,12	0,2,0	99,80,98	8,6,9	607	149	0.00145969383608	0.004855125804330954	1.0,0.738,1.0	0.752,0.766,0.728	0.164
6609	"ENSG00000157456"	"CCNB2"	chr15	+	59107321	59107670	59107321	59107450	59107556	59107670	6609	1,3,2	283,228,239	4,8,6	223,248,223	255	149	0.47342098933	0.7559992615079412	0.002,0.008,0.005	0.01,0.019,0.015	-0.01
6611	"ENSG00000118495"	"PLAGL1"	chr6	-	143964786	143966198	143964786	143964818	143966157	143966198	6611	129,172,123	70,62,83	99,90,98	35,31,36	1488	149	0.0359279212377	0.08658347598537103	0.156,0.217,0.129	0.221,0.225,0.214	-0.053
6612	"ENSG00000048342"	"CC2D2A"	chr4	+	15560530	15563522	15560530	15560622	15563309	15563522	6612	0,0,2	0,0,2	0,0,5	0,0,0	2836	149	1	1.0	NA,NA,0.05	NA,NA,1.0	-0.95
6613	"ENSG00000048342"	"CC2D2A"	chr4	+	15560530	15563522	15560530	15560622	15563354	15563522	6613	0,0,2	8,5,8	0,0,5	5,3,5	2881	149	0.701756771304	1.0	0.0,0.0,0.013	0.0,0.0,0.049	-0.012
6614	"ENSG00000068724"	"TTC7A"	chr2	+	46993449	46994514	46993449	46993528	46994356	46994514	6614	4,19,19	30,27,18	11,0,4	9,6,13	977	149	0.542488930235	0.8355732709335085	0.02,0.097,0.139	0.157,0.0,0.045	0.018
6615	"ENSG00000197223"	"C1D"	chr2	-	68045987	68046410	68045987	68046043	68046343	68046410	6615	8,7,9	227,236,243	51,51,53	161,165,203	449	149	0	0.0	0.012,0.01,0.012	0.095,0.093,0.08	-0.078
6617	"ENSG00000235688"	"SNTG2-AS1"	chr2	-	949626	950386	949626	949801	949910	950386	6617	128,113,115	9,15,16	60,57,55	5,1,12	258	149	0.598282126889	0.8968159206147739	0.891,0.813,0.806	0.874,0.971,0.726	-0.02
6622	"ENSG00000272752"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	100352563	100352914	100352563	100352667	100352760	100352914	6622	91,66,87	1,0,1	91,79,86	2,0,1	242	149	1	1.0	0.982,1.0,0.982	0.966,1.0,0.981	0.006
6623	"ENSG00000168763"	"CNNM3"	chr2	+	96827730	96829134	96827730	96827900	96828995	96829134	6623	23,8,22	0,0,0	48,49,43	2,1,8	1244	149	2.39061854979e-07	1.448099046074599e-06	1.0,1.0,1.0	0.742,0.854,0.392	0.337
6624	"ENSG00000232021"	"LEF1-AS1"	chr4	+	108175791	108176430	108175791	108175993	108176289	108176430	6624	3,1,1	0,0,1	7,4,1	0,0,0	445	149	1	1.0	1.0,1.0,0.251	1.0,1.0,1.0	-0.25
6625	"ENSG00000204843"	"DCTN1"	chr2	-	74365074	74365657	74365074	74365241	74365514	74365657	6625	40,41,42	698,638,702	85,68,69	370,292,274	422	149	0	0.0	0.02,0.022,0.021	0.075,0.076,0.082	-0.057
6626	"ENSG00000204843"	"DCTN1"	chr2	-	74366243	74366620	74366243	74366375	74366458	74366620	6626	42,47,25	335,307,320	36,35,24	166,160,165	232	149	0.00496835264857	0.014662796145899633	0.075,0.09,0.048	0.122,0.123,0.085	-0.039
