ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
5010,ENSG00000075702,WDR62,chr19,+,36101663,36102851,36101663,36101774,36102013,36102851,5010,"10,12,11","61,40,49","30,27,30","41,22,35",388,149,1.42205746068e-08,1.026011691231864e-07,"0.059,0.103,0.079","0.219,0.32,0.248",-0.182,239,61.0,61.666666666666664,WDR62_chr19_+_36101663_36102851_36101663_36101774_36102013_36102851_239
5014,ENSG00000075702,WDR62,chr19,+,36101213,36102851,36101213,36102151,36102736,36102851,5014,"42,38,55","30,33,27","81,90,69","25,18,24",734,149,0.000147281446671,0.0005988082630168,"0.221,0.189,0.293","0.397,0.504,0.369",-0.189,585,75.0,102.33333333333333,WDR62_chr19_+_36101213_36102851_36101213_36102151_36102736_36102851_585
5019,ENSG00000075702,WDR62,chr19,+,36102947,36103207,36102947,36103074,36103155,36103207,5019,"6,5,4","55,68,45","31,24,14","51,54,38",230,149,1.52645951434e-09,1.2333061239498672e-08,"0.066,0.045,0.054","0.283,0.224,0.193",-0.178,81,61.0,70.66666666666666,WDR62_chr19_+_36102947_36103207_36102947_36103074_36103155_36103207_81
5021,ENSG00000075702,WDR62,chr19,+,36102947,36103981,36102947,36103207,36103342,36103981,5021,"6,8,6","56,77,47","32,29,20","53,51,35",284,149,9.69943014795e-11,9.01512198087032e-10,"0.053,0.052,0.063","0.241,0.23,0.231",-0.178,135,66.66666666666667,73.33333333333334,WDR62_chr19_+_36102947_36103981_36102947_36103207_36103342_36103981_135
5034,ENSG00000198837,DENND4B,chr1,-,153930691,153931064,153930691,153930857,153930946,153931064,5034,"13,12,17","83,109,99","30,28,30","55,56,63",238,149,7.62990737257e-09,5.681829616701978e-08,"0.089,0.064,0.097","0.255,0.238,0.23",-0.158,89,111.0,87.33333333333333,DENND4B_chr1_-_153930691_153931064_153930691_153930857_153930946_153931064_89
5042,ENSG00000142871,CCN1,chr1,+,85581364,85582284,85581364,85581578,85581927,85582284,5042,"2,4,0","14,10,10","20,12,15","14,6,19",498,149,1.80415059814e-06,9.941593600597607e-06,"0.041,0.107,0.0","0.299,0.374,0.191",-0.239,349,13.333333333333334,28.666666666666664,CCN1_chr1_+_85581364_85582284_85581364_85581578_85581927_85582284_349
5060,ENSG00000132155,RAF1,chr3,-,12590797,12591792,12590797,12590974,12591707,12591792,5060,"16,15,23","249,310,276","283,299,294","215,190,210",882,149,0.0,0.0,"0.011,0.008,0.014","0.182,0.21,0.191",-0.183,733,296.3333333333333,497.0,RAF1_chr3_-_12590797_12591792_12590797_12590974_12591707_12591792_733
5066,ENSG00000141504,SAT2,chr17,-,7627142,7627414,7627142,7627226,7627362,7627414,5066,"42,72,54","193,207,215","143,149,144","101,96,117",285,149,0.0,0.0,"0.102,0.154,0.116","0.425,0.448,0.392",-0.298,136,261.0,250.0,SAT2_chr17_-_7627142_7627414_7627142_7627226_7627362_7627414_136
5067,ENSG00000141504,SAT2,chr17,-,7627362,7627802,7627362,7627414,7627552,7627802,5067,"36,52,40","97,88,117","73,90,89","74,62,61",287,149,1.81018644518e-10,1.619560055958994e-09,"0.162,0.235,0.151","0.339,0.43,0.431",-0.217,138,143.33333333333334,149.66666666666669,SAT2_chr17_-_7627362_7627802_7627362_7627414_7627552_7627802_138
5068,ENSG00000141504,SAT2,chr17,-,7627362,7627805,7627362,7627414,7627569,7627805,5068,"48,76,54","70,79,75","89,114,115","26,36,45",304,149,1.6653345369399998e-15,2.4902794880008023e-14,"0.252,0.32,0.261","0.627,0.608,0.556",-0.319,155,134.0,141.66666666666666,SAT2_chr17_-_7627362_7627805_7627362_7627414_7627569_7627805_155
5070,ENSG00000071894,CPSF1,chr8,-,144393882,144394160,144393882,144394038,144394112,144394160,5070,"55,63,60","245,216,242","117,99,107","114,137,164",223,149,2.5313084961499998e-14,3.438592512077757e-13,"0.13,0.163,0.142","0.407,0.326,0.304",-0.201,74,293.6666666666667,246.0,CPSF1_chr8_-_144393882_144394160_144393882_144394038_144394112_144394160_74
5105,ENSG00000011009,LYPLA2,chr1,+,23794223,23794600,23794223,23794325,23794426,23794600,5105,"25,25,34","137,127,130","60,60,58","94,85,101",250,149,9.85553860744e-11,9.13731623142281e-10,"0.098,0.105,0.135","0.276,0.296,0.255",-0.163,101,159.33333333333334,152.66666666666666,LYPLA2_chr1_+_23794223_23794600_23794223_23794325_23794426_23794600_101
5121,ENSG00000162772,ATF3,chr1,+,212619045,212619555,212619045,212619266,212619357,212619555,5121,"61,64,47","8,8,11","146,147,139","7,1,6",240,149,3.72857202091e-06,1.9571704656114278e-05,"0.826,0.832,0.726","0.928,0.989,0.935",-0.156,91,66.33333333333334,148.66666666666666,ATF3_chr1_+_212619045_212619555_212619045_212619266_212619357_212619555_91
5125,ENSG00000104381,GDAP1,chr8,+,74361883,74363053,74361883,74361978,74362938,74363053,5125,"7,6,8","26,12,21","38,55,63","25,18,22",1109,149,2.62253552208e-11,2.600447321827187e-10,"0.035,0.063,0.049","0.17,0.291,0.278",-0.197,960,26.666666666666668,73.66666666666667,GDAP1_chr8_+_74361883_74363053_74361883_74361978_74362938_74363053_960
5151,ENSG00000116337,AMPD2,chr1,+,109628082,109628495,109628082,109628277,109628363,109628495,5151,"22,26,16","137,98,116","44,51,35","51,62,77",235,149,2.63830957081e-10,2.324031126686196e-09,"0.092,0.144,0.08","0.354,0.343,0.224",-0.202,86,138.33333333333334,106.66666666666667,AMPD2_chr1_+_109628082_109628495_109628082_109628277_109628363_109628495_86
5155,ENSG00000116337,AMPD2,chr1,+,109628082,109629235,109628082,109628495,109629108,109629235,5155,"67,45,63","6,2,3","67,65,79","15,23,11",762,149,0.00026156421211,0.001020794668411,"0.686,0.815,0.804","0.466,0.356,0.584",0.3,613,62.0,86.66666666666666,AMPD2_chr1_+_109628082_109629235_109628082_109628495_109629108_109629235_613
5212,ENSG00000173846,PLK3,chr1,+,44802954,44803391,44802954,44803153,44803267,44803391,5212,"2,4,2","6,13,11","35,52,29","13,13,14",263,149,6.15876016852e-10,5.208611649933049e-09,"0.159,0.148,0.093","0.604,0.694,0.54",-0.479,114,12.666666666666666,52.0,PLK3_chr1_+_44802954_44803391_44802954_44803153_44803267_44803391_114
5213,ENSG00000173846,PLK3,chr1,+,44803599,44804024,44803599,44803691,44803930,44804024,5213,"1,5,4","10,12,6","23,28,31","19,37,24",388,149,0.00173516038788,0.0057300465703054,"0.037,0.138,0.204","0.317,0.225,0.332",-0.165,239,12.666666666666668,54.0,PLK3_chr1_+_44803599_44804024_44803599_44803691_44803930_44804024_239
5215,ENSG00000132604,TERF2,chr16,-,69368375,69368595,69368375,69368482,69368586,69368595,5215,"5,5,6","7,9,11","16,15,18","1,1,9",253,149,1.12738587729e-05,5.512077160092241e-05,"0.296,0.247,0.243","0.904,0.898,0.541",-0.519,104,14.333333333333332,20.0,TERF2_chr16_-_69368375_69368595_69368375_69368482_69368586_69368595_104
5239,ENSG00000156983,BRPF1,chr3,+,9742024,9742541,9742024,9742153,9742351,9742541,5239,"17,7,14","5,1,3","22,19,14","0,2,1",347,149,0.00214296247194,0.0069316845418137,"0.593,0.75,0.667","1.0,0.803,0.857",-0.217,198,15.666666666666666,19.333333333333332,BRPF1_chr3_+_9742024_9742541_9742024_9742153_9742351_9742541_198
5241,ENSG00000156983,BRPF1,chr3,+,9745572,9745930,9745572,9745709,9745811,9745930,5241,"8,13,15","44,53,50","81,77,63","97,104,93",251,149,3.3475636152e-08,2.2947208256874677e-07,"0.097,0.127,0.151","0.331,0.305,0.287",-0.183,102,61.0,171.66666666666669,BRPF1_chr3_+_9745572_9745930_9745572_9745709_9745811_9745930_102
5250,ENSG00000162298,SYVN1,chr11,-,65130001,65130379,65130001,65130172,65130250,65130379,5250,"5,6,13","14,25,19","29,19,38","12,8,8",227,149,7.12684566917e-09,5.3286103153461586e-08,"0.19,0.136,0.31","0.613,0.609,0.757",-0.448,78,27.333333333333332,38.0,SYVN1_chr11_-_65130001_65130379_65130001_65130172_65130250_65130379_78
5251,ENSG00000162298,SYVN1,chr11,-,65130001,65130379,65130001,65130175,65130250,65130379,5251,"2,6,6","25,28,24","24,18,32","8,14,12",224,149,3.09863246173e-12,3.4612284591342486e-11,"0.051,0.125,0.143","0.666,0.461,0.639",-0.482,75,30.333333333333336,36.0,SYVN1_chr11_-_65130001_65130379_65130001_65130175_65130250_65130379_75
5252,ENSG00000162298,SYVN1,chr11,-,65131273,65131596,65131273,65131373,65131469,65131596,5252,"6,5,5","108,73,56","20,20,11","46,39,42",245,149,1.05253672444e-09,8.635691244658716e-09,"0.033,0.04,0.052","0.209,0.238,0.137",-0.153,96,84.33333333333333,59.333333333333336,SYVN1_chr11_-_65131273_65131596_65131273_65131373_65131469_65131596_96
5254,ENSG00000162298,SYVN1,chr11,-,65132247,65132780,65132247,65132351,65132731,65132780,5254,"9,22,22","91,79,85","51,57,56","46,46,50",529,149,0.0,0.0,"0.027,0.073,0.068","0.238,0.259,0.24",-0.19,380,102.66666666666667,102.0,SYVN1_chr11_-_65132247_65132780_65132247_65132351_65132731_65132780_380
5259,ENSG00000129968,ABHD17A,chr19,-,1877507,1880115,1877507,1877687,1879920,1880115,5259,"432,513,491","224,175,199","1189,1158,1255","121,126,128",2382,149,0.0,0.0,"0.108,0.155,0.134","0.381,0.365,0.38",-0.243,2233,678.0,1325.6666666666667,ABHD17A_chr19_-_1877507_1880115_1877507_1877687_1879920_1880115_2233
5260,ENSG00000160051,IQCC,chr1,+,32206153,32206761,32206153,32206297,32206508,32206761,5260,"26,32,49","35,33,34","101,119,113","39,27,29",360,149,7.49841343461e-08,4.91305056930233e-07,"0.235,0.286,0.374","0.517,0.646,0.617",-0.295,211,69.66666666666666,142.66666666666666,IQCC_chr1_+_32206153_32206761_32206153_32206297_32206508_32206761_211
5286,ENSG00000291066,,chr16,-,21818655,21820433,21818655,21818761,21820294,21820433,5286,"95,92,112","3,5,0","65,93,110","7,16,10",1682,149,0.000471724951602,0.0017502671165743,"0.737,0.62,1.0","0.451,0.34,0.494",0.357,1533,102.33333333333334,100.33333333333333,nan_chr16_-_21818655_21820433_21818655_21818761_21820294_21820433_1533
5332,ENSG00000147813,NAPRT,chr8,-,143576077,143576572,143576077,143576162,143576431,143576572,5332,"21,19,24","27,25,27","51,40,50","21,17,24",418,149,9.09014919048e-06,4.509808464601348e-05,"0.217,0.213,0.241","0.464,0.456,0.426",-0.225,269,47.666666666666664,67.66666666666667,NAPRT_chr8_-_143576077_143576572_143576077_143576162_143576431_143576572_269
5355,ENSG00000141524,TMC6,chr17,-,78120176,78121164,78120176,78120832,78121012,78121164,5355,"3,3,1","21,28,36","4,5,9","11,11,7",329,149,3.21367444337e-05,0.0001456067400517,"0.061,0.046,0.012","0.141,0.171,0.368",-0.187,180,30.666666666666664,15.666666666666666,TMC6_chr17_-_78120176_78121164_78120176_78120832_78121012_78121164_180
5368,ENSG00000130717,UCK1,chr9,-,131528943,131529270,131528943,131529038,131529127,131529270,5368,"17,21,18","153,120,149","58,92,80","120,108,118",238,149,0.0,0.0,"0.065,0.099,0.07","0.232,0.348,0.298",-0.215,89,159.33333333333331,192.0,UCK1_chr9_-_131528943_131529270_131528943_131529038_131529127_131529270_89
5369,ENSG00000183258,DDX41,chr5,-,177512495,177512876,177512495,177512645,177512779,177512876,5369,"24,20,24","372,483,764","167,160,136","267,256,221",283,149,0.0,0.0,"0.033,0.021,0.016","0.248,0.248,0.245",-0.224,134,562.3333333333333,402.33333333333337,DDX41_chr5_-_177512495_177512876_177512495_177512645_177512779_177512876_134
5370,ENSG00000183258,DDX41,chr5,-,177513352,177513847,177513352,177513484,177513684,177513847,5370,"26,19,32","336,352,691","159,174,170","200,198,210",349,149,0.0,0.0,"0.032,0.023,0.019","0.253,0.273,0.257",-0.236,200,485.33333333333337,370.3333333333333,DDX41_chr5_-_177513352_177513847_177513352_177513484_177513684_177513847_200
5371,ENSG00000183258,DDX41,chr5,-,177515928,177516193,177515928,177515989,177516118,177516193,5371,"38,39,40","366,400,725","135,156,127","201,181,190",278,149,0.0,0.0,"0.053,0.05,0.029","0.265,0.316,0.264",-0.238,129,536.0,330.0,DDX41_chr5_-_177515928_177516193_177515928_177515989_177516118_177516193_129
5376,ENSG00000164076,CAMKV,chr3,-,49857988,49859881,49857988,49859676,49859769,49859881,5376,"41,51,59","31,15,20","64,58,57","10,13,9",242,149,0.00290298411729,0.0091351010597963,"0.449,0.677,0.645","0.798,0.733,0.796",-0.185,93,72.33333333333334,70.33333333333333,CAMKV_chr3_-_49857988_49859881_49857988_49859676_49859769_49859881_93
5381,ENSG00000164076,CAMKV,chr3,-,49861438,49861865,49861438,49861577,49861790,49861865,5381,"21,18,29","26,27,21","30,27,30","10,8,18",362,149,0.0012942905093,0.0044035562878339,"0.25,0.215,0.362","0.553,0.581,0.407",-0.238,213,47.333333333333336,41.0,CAMKV_chr3_-_49861438_49861865_49861438_49861577_49861790_49861865_213
5387,ENSG00000135924,DNAJB2,chr2,+,219280577,219281771,219280577,219280687,219281717,219281771,5387,"18,13,11","45,38,39","30,36,50","24,18,17",1179,149,9.08539909972e-12,9.531316141813755e-11,"0.048,0.041,0.034","0.136,0.202,0.271",-0.162,1030,54.666666666666664,58.33333333333333,DNAJB2_chr2_+_219280577_219281771_219280577_219280687_219281717_219281771_1030
5393,ENSG00000003756,RBM5,chr3,+,50117073,50117379,50117073,50117171,50117249,50117379,5393,"53,68,67","290,253,287","252,244,267","182,196,205",227,149,0.0,0.0,"0.107,0.15,0.133","0.476,0.45,0.461",-0.332,78,339.33333333333337,448.6666666666667,RBM5_chr3_+_50117073_50117379_50117073_50117171_50117249_50117379_78
5405,ENSG00000071859,FAM50A,chrX,+,154449680,154449931,154449680,154449735,154449882,154449931,5405,"192,210,190","570,557,571","301,338,322","350,319,391",296,149,0.0,0.0,"0.145,0.16,0.143","0.302,0.348,0.293",-0.165,147,763.3333333333334,673.6666666666666,FAM50A_chrX_+_154449680_154449931_154449680_154449735_154449882_154449931_147
5456,ENSG00000166526,ZNF3,chr7,-,100075134,100075630,100075134,100075261,100075541,100075630,5456,"15,15,8","41,34,25","74,92,87","51,38,48",429,149,3.4904301671200002e-12,3.881337413722495e-11,"0.113,0.133,0.1","0.335,0.457,0.386",-0.277,280,46.0,130.0,ZNF3_chr7_-_100075134_100075630_100075134_100075261_100075541_100075630_280
5472,ENSG00000128191,DGCR8,chr22,+,20089668,20090258,20089668,20089811,20089975,20090258,5472,"98,109,98","32,40,23","61,51,81","30,41,46",313,149,0.000928326916673,0.0032508974225512,"0.593,0.565,0.67","0.492,0.372,0.456",0.169,164,133.33333333333334,103.33333333333333,DGCR8_chr22_+_20089668_20090258_20089668_20089811_20089975_20090258_164
5482,ENSG00000159658,EFCAB14,chr1,-,46686783,46689691,46686783,46686870,46689586,46689691,5482,"35,53,50","13,20,17","147,108,131","12,12,8",2865,149,2.76705104385e-08,1.916266815334776e-07,"0.123,0.121,0.133","0.389,0.319,0.46",-0.264,2716,62.66666666666667,139.33333333333331,EFCAB14_chr1_-_46686783_46689691_46686783_46686870_46689586_46689691_2716
5485,ENSG00000214941,ZSWIM7,chr17,-,15976559,15978163,15976559,15977092,15978043,15978163,5485,"115,120,130","8,9,4","92,102,98","23,20,10",1100,149,0.000562917132061,0.0020557146078269,"0.661,0.644,0.815","0.351,0.409,0.57",0.263,951,128.66666666666669,115.0,ZSWIM7_chr17_-_15976559_15978163_15976559_15977092_15978043_15978163_951
5490,ENSG00000026025,VIM,chr10,+,17235168,17236379,17235168,17235389,17236293,17236379,5490,"115,159,140","0,0,0","95,99,82","4,3,2",1053,149,1.01333056739e-05,4.993935427462877e-05,"1.0,1.0,1.0","0.771,0.824,0.853",0.184,904,138.0,95.0,VIM_chr10_+_17235168_17236379_17235168_17235389_17236293_17236379_904
5496,ENSG00000087191,PSMC5,chr17,+,63831326,63831616,63831326,63831425,63831505,63831616,5496,"15,13,16","383,322,345","136,125,122","339,365,371",229,149,0.0,0.0,"0.025,0.026,0.029","0.207,0.182,0.176",-0.162,80,364.6666666666667,486.0,PSMC5_chr17_+_63831326_63831616_63831326_63831425_63831505_63831616_80
5507,ENSG00000100038,TOP3B,chr22,-,21962428,21962893,21962428,21962602,21962746,21962893,5507,"10,14,21","136,156,146","54,83,68","110,118,107",293,149,0.0,0.0,"0.036,0.044,0.068","0.2,0.263,0.244",-0.186,144,161.0,180.0,TOP3B_chr22_-_21962428_21962893_21962428_21962602_21962746_21962893_144
5508,ENSG00000008128,CDK11A,chr1,-,1703475,1703940,1703475,1703624,1703823,1703940,5508,"14,20,24","40,26,36","69,54,63","34,46,44",348,149,3.1421403188e-05,0.0001427143585091,"0.13,0.248,0.222","0.465,0.334,0.38",-0.193,199,53.33333333333333,103.33333333333334,CDK11A_chr1_-_1703475_1703940_1703475_1703624_1703823_1703940_199
5509,ENSG00000008128,CDK11A,chr1,-,1704038,1704344,1704038,1704146,1704222,1704344,5509,"7,5,2","37,32,38","28,21,34","37,30,39",225,149,2.75632183744e-10,2.4193655702121276e-09,"0.111,0.094,0.034","0.334,0.317,0.366",-0.259,76,40.33333333333333,63.0,CDK11A_chr1_-_1704038_1704344_1704038_1704146_1704222_1704344_76
5510,ENSG00000008128,CDK11A,chr1,-,1704222,1704655,1704222,1704344,1704549,1704655,5510,"9,30,19","15,13,10","68,53,56","9,8,9",354,149,2.09370173041e-05,9.822255366509153e-05,"0.202,0.493,0.444","0.761,0.736,0.724",-0.361,205,32.0,67.66666666666667,CDK11A_chr1_-_1704222_1704655_1704222_1704344_1704549_1704655_205
5549,ENSG00000241878,PISD,chr22,-,31620995,31621885,31620995,31621472,31621648,31621885,5549,"12,16,15","59,49,70","33,27,28","29,34,27",325,149,1.72646574814e-09,1.3798703075381875e-08,"0.085,0.13,0.089","0.343,0.267,0.322",-0.209,176,73.66666666666667,59.33333333333333,PISD_chr22_-_31620995_31621885_31620995_31621472_31621648_31621885_176
5587,ENSG00000114626,ABTB1,chr3,+,127676535,127677286,127676535,127676581,127676966,127677286,5587,"8,3,2","22,22,25","5,5,10","7,9,4",534,149,0.000695131229757,0.002495541302569,"0.092,0.037,0.022","0.166,0.134,0.411",-0.187,385,27.333333333333332,13.333333333333334,ABTB1_chr3_+_127676535_127677286_127676535_127676581_127676966_127677286_385
5589,ENSG00000114626,ABTB1,chr3,+,127676966,127677286,127676966,127677083,127677167,127677286,5589,"4,2,6","14,9,14","9,4,15","2,8,3",233,149,0.00121965069045,0.004184157803454,"0.154,0.124,0.215","0.742,0.242,0.762",-0.418,84,16.333333333333336,13.666666666666668,ABTB1_chr3_+_127676966_127677286_127676966_127677083_127677167_127677286_84
5609,ENSG00000197077,KIAA1671,chr22,+,25174239,25177522,25174239,25174489,25177347,25177522,5609,"6,4,2","26,27,23","96,128,91","13,18,21",3007,149,0.0,0.0,"0.011,0.007,0.004","0.268,0.261,0.177",-0.228,2858,29.333333333333332,122.33333333333333,KIAA1671_chr22_+_25174239_25177522_25174239_25174489_25177347_25177522_2858
5610,ENSG00000189077,TMEM120A,chr7,-,75988082,75988341,75988082,75988148,75988251,75988341,5610,"12,10,23","67,56,66","16,17,26","25,37,30",252,149,0.000119594775708,0.0004944450676846,"0.096,0.096,0.171","0.275,0.214,0.339",-0.155,103,78.0,50.333333333333336,TMEM120A_chr7_-_75988082_75988341_75988082_75988148_75988251_75988341_103
5613,ENSG00000185163,DDX51,chr12,-,132140830,132141420,132140830,132141020,132141102,132141420,5613,"18,29,22","11,19,16","74,31,57","12,10,7",231,149,1.84089927352e-05,8.702326266219146e-05,"0.513,0.496,0.47","0.799,0.667,0.84",-0.276,82,38.333333333333336,63.666666666666664,DDX51_chr12_-_132140830_132141420_132140830_132141020_132141102_132141420_82
5637,ENSG00000040487,SLC66A1,chr1,+,19312325,19312889,19312325,19312358,19312728,19312889,5637,"27,19,20","49,22,41","55,49,57","30,32,33",519,149,6.6337242921e-07,3.892589641970388e-06,"0.137,0.199,0.123","0.345,0.305,0.331",-0.174,370,59.333333333333336,85.33333333333333,SLC66A1_chr1_+_19312325_19312889_19312325_19312358_19312728_19312889_370
5667,ENSG00000163472,TMEM79,chr1,+,156285183,156286473,156285183,156285983,156286259,156286473,5667,"7,11,12","11,18,12","114,127,129","11,7,8",425,149,0.0,0.0,"0.182,0.176,0.26","0.784,0.864,0.85",-0.627,276,23.666666666666664,132.0,TMEM79_chr1_+_156285183_156286473_156285183_156285983_156286259_156286473_276
5676,ENSG00000156873,PHKG2,chr16,+,30751105,30751603,30751105,30751281,30751548,30751603,5676,"126,125,137","142,91,101","227,242,227","83,67,85",416,149,8.46742675975e-11,7.919660060159615e-10,"0.241,0.33,0.327","0.495,0.564,0.489",-0.217,267,240.66666666666669,310.3333333333333,PHKG2_chr16_+_30751105_30751603_30751105_30751281_30751548_30751603_267
5703,ENSG00000121940,CLCC1,chr1,-,108962308,108963453,108962308,108962464,108963360,108963453,5703,"14,18,8","1,7,2","19,20,29","1,0,0",1045,149,7.27502892373e-07,4.2353916426456366e-06,"0.666,0.268,0.363","0.73,1.0,1.0",-0.478,896,16.666666666666668,23.0,CLCC1_chr1_-_108962308_108963453_108962308_108962464_108963360_108963453_896
5715,ENSG00000143793,C1orf35,chr1,-,228102079,228102382,228102079,228102165,228102309,228102382,5715,"91,73,103","230,235,210","268,316,299","155,178,185",293,149,0.0,0.0,"0.168,0.136,0.2","0.468,0.474,0.451",-0.296,144,314.0,467.0,C1orf35_chr1_-_228102079_228102382_228102079_228102165_228102309_228102382_144
5716,ENSG00000143793,C1orf35,chr1,-,228102309,228102560,228102309,228102382,228102477,228102560,5716,"49,34,55","229,211,208","171,212,204","149,154,159",244,149,0.0,0.0,"0.116,0.09,0.139","0.412,0.457,0.439",-0.321,95,262.0,349.66666666666663,C1orf35_chr1_-_228102309_228102560_228102309_228102382_228102477_228102560_95
5742,ENSG00000138398,PPIG,chr2,+,169630773,169631933,169630773,169630987,169631765,169631933,5742,"15,25,29","33,67,63","108,146,124","48,44,51",927,149,0.0,0.0,"0.068,0.057,0.069","0.266,0.348,0.281",-0.234,778,77.33333333333334,173.66666666666666,PPIG_chr2_+_169630773_169631933_169630773_169630987_169631765_169631933_778
5772,ENSG00000177954,RPS27,chr1,+,153990762,153991034,153990762,153990802,153990913,153991034,5772,"46,50,37","46,59,53","37,52,54","19,25,21",260,149,2.06177735074e-06,1.1252540552199102e-05,"0.364,0.327,0.286","0.527,0.544,0.596",-0.23,111,97.0,69.33333333333333,RPS27_chr1_+_153990762_153991034_153990762_153990802_153990913_153991034_111
5777,ENSG00000160741,CRTC2,chr1,-,153954872,153955166,153954872,153954989,153955064,153955166,5777,"8,3,2","90,74,76","46,38,36","57,50,64",224,149,0.0,0.0,"0.056,0.026,0.017","0.349,0.336,0.272",-0.286,75,84.33333333333333,97.0,CRTC2_chr1_-_153954872_153955166_153954872_153954989_153955064_153955166_75
5781,ENSG00000160961,ZNF333,chr19,+,14716993,14717733,14716993,14717089,14717656,14717733,5781,"6,5,0","17,7,9","7,13,11","4,3,2",716,149,4.08951662079e-06,2.14057479014816e-05,"0.068,0.129,0.0","0.267,0.474,0.534",-0.359,567,14.666666666666666,13.333333333333334,ZNF333_chr19_+_14716993_14717733_14716993_14717089_14717656_14717733_567
5811,ENSG00000204469,PRRC2A,chr6,+,31637233,31637771,31637233,31637324,31637445,31637771,5811,"20,25,26","656,600,658","146,164,146","352,343,337",270,149,0.0,0.0,"0.017,0.022,0.021","0.186,0.209,0.193",-0.176,121,661.6666666666666,496.0,PRRC2A_chr6_+_31637233_31637771_31637233_31637324_31637445_31637771_121
5815,ENSG00000089685,BIRC5,chr17,+,78215965,78216781,78215965,78216034,78216663,78216781,5815,"26,45,31","56,43,44","172,153,165","30,44,43",778,149,0.0,0.0,"0.082,0.167,0.119","0.523,0.4,0.424",-0.326,629,81.66666666666666,202.33333333333334,BIRC5_chr17_+_78215965_78216781_78215965_78216034_78216663_78216781_629
5817,ENSG00000076706,MCAM,chr11,-,119310755,119311185,119310755,119310903,119311089,119311185,5817,"15,14,9","43,49,43","24,21,17","20,13,18",335,149,1.17755811546e-07,7.522780828911989e-07,"0.134,0.113,0.085","0.348,0.418,0.296",-0.243,186,57.666666666666664,37.66666666666667,MCAM_chr11_-_119310755_119311185_119310755_119310903_119311089_119311185_186
5839,ENSG00000055609,KMT2C,chr7,-,152144712,152145295,152144712,152144881,152145152,152145295,5839,"5,18,9","27,38,27","18,20,19","21,13,19",420,149,8.88135051373e-05,0.000374704077135,"0.062,0.144,0.106","0.233,0.353,0.262",-0.179,271,41.333333333333336,36.66666666666667,KMT2C_chr7_-_152144712_152145295_152144712_152144881_152145152_152145295_271
5878,ENSG00000112514,CUTA,chr6,-,33417096,33417310,33417096,33417142,33417246,33417310,5878,"10,14,6","3,2,3","41,40,21","1,1,1",253,149,0.000390135562638,0.0014748396881172,"0.663,0.805,0.541","0.96,0.959,0.925",-0.278,104,12.666666666666666,35.0,CUTA_chr6_-_33417096_33417310_33417096_33417142_33417246_33417310_104
5880,ENSG00000164050,PLXNB1,chr3,-,48410454,48411036,48410454,48410558,48410867,48411036,5880,"2,2,1","12,8,8","4,8,7","5,6,9",458,149,0.000380367477498,0.001441052007089,"0.051,0.075,0.039","0.207,0.303,0.202",-0.182,309,11.0,13.0,PLXNB1_chr3_-_48410454_48411036_48410454_48410558_48410867_48411036_309
5890,ENSG00000099622,CIRBP,chr19,+,1271980,1274440,1271980,1272051,1274306,1274440,5890,"2387,2537,2459","181,231,200","1924,2011,2141","89,81,101",2404,149,1.8621143516e-08,1.3144021134425337e-07,"0.45,0.405,0.432","0.573,0.606,0.568",-0.153,2255,2665.0,2115.6666666666665,CIRBP_chr19_+_1271980_1274440_1271980_1272051_1274306_1274440_2255
5897,ENSG00000135837,CEP350,chr1,+,180110996,180114860,180110996,180111195,180112436,180114860,5897,"100,141,121","5,14,9","170,183,178","3,4,4",1390,149,0.000167099013238,0.0006754078371587,"0.682,0.519,0.59","0.859,0.831,0.827",-0.242,1241,130.0,180.66666666666666,CEP350_chr1_+_180110996_180114860_180110996_180111195_180112436_180114860_1241
5915,ENSG00000143093,STRIP1,chr1,+,110049111,110050409,110049111,110049238,110050342,110050409,5915,"23,21,28","5,6,3","113,101,145","5,4,2",1253,149,4.66271540822e-05,0.0002057308755667,"0.354,0.294,0.526","0.729,0.75,0.896",-0.4,1104,28.666666666666668,123.33333333333334,STRIP1_chr1_+_110049111_110050409_110049111_110049238_110050342_110050409_1104
5922,ENSG00000291158,LINC00869,chr1,+,149646598,149647624,149646598,149646945,149647380,149647624,5922,"44,39,62","2,6,2","38,61,41","1,0,0",584,149,3.95820919452e-05,0.0001765366061079,"0.849,0.624,0.888","0.907,1.0,1.0",-0.182,435,51.66666666666667,47.0,LINC00869_chr1_+_149646598_149647624_149646598_149646945_149647380_149647624_435
5975,ENSG00000197355,UAP1L1,chr9,+,137081997,137084538,137081997,137082064,137082636,137084538,5975,"23,20,16","23,24,24","77,62,82","14,21,17",721,149,2.68817967886e-10,2.3623493694436756e-09,"0.171,0.147,0.121","0.532,0.379,0.499",-0.324,572,43.333333333333336,91.0,UAP1L1_chr9_+_137081997_137084538_137081997_137082064_137082636_137084538_572
