ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
4403,ENSG00000291113,,chr5,+,177882651,177884272,177882651,177882752,177883666,177884272,4403,"27,39,29","18,16,14","74,95,77","14,11,10",1063,149,2.07044317346e-06,2.051075391468477e-05,"0.174,0.255,0.225","0.426,0.548,0.519",-0.28,914,47.66666666666667,93.66666666666667,nan_chr5_+_177882651_177884272_177882651_177882752_177883666_177884272_914
4407,ENSG00000091483,FH,chr1,-,241500436,241504245,241500436,241500590,241504041,241504245,4407,"38,26,20","0,0,0","60,65,58","5,4,2",3600,149,1.4785950242e-11,3.76866304642705e-10,"1.0,1.0,1.0","0.332,0.402,0.546",0.573,3451,28.0,64.66666666666667,FH_chr1_-_241500436_241504245_241500436_241500590_241504041_241504245_3451
4408,ENSG00000182400,TRAPPC6B,chr14,-,39158284,39159550,39158284,39158402,39159449,39159550,4408,"9,15,17","2,3,1","20,12,17","15,15,11",1196,149,0.00123395043213,0.0059171385836642,"0.359,0.384,0.679","0.142,0.091,0.161",0.343,1047,15.666666666666666,30.0,TRAPPC6B_chr14_-_39158284_39159550_39158284_39158402_39159449_39159550_1047
4446,ENSG00000087085,ACHE,chr7,-,100892333,100894252,100892333,100892554,100893164,100894252,4446,"20,28,16","4,3,0","61,33,61","0,2,0",759,149,0.000311878847526,0.0017887239165125,"0.495,0.647,1.0","1.0,0.764,1.0",-0.207,610,23.666666666666664,52.33333333333333,ACHE_chr7_-_100892333_100894252_100892333_100892554_100893164_100894252_610
4452,ENSG00000175203,DCTN2,chr12,-,57532014,57532643,57532014,57532106,57532571,57532643,4452,"20,19,19","3,0,1","51,36,44","25,22,21",614,149,1.68819051671e-05,0.0001366362163093,"0.618,1.0,0.822","0.331,0.284,0.337",0.496,465,20.666666666666664,66.33333333333333,DCTN2_chr12_-_57532014_57532643_57532014_57532106_57532571_57532643_465
4474,ENSG00000138750,NUP54,chr4,-,76130655,76132719,76130655,76130749,76132522,76132719,4474,"57,67,50","6,2,0","31,30,30","20,10,17",1922,149,2.88559260408e-06,2.753397308385472e-05,"0.424,0.722,1.0","0.107,0.189,0.12",0.577,1773,60.666666666666664,46.0,NUP54_chr4_-_76130655_76132719_76130655_76130749_76132522_76132719_1773
4475,ENSG00000138750,NUP54,chr4,-,76130655,76132719,76130655,76130792,76132522,76132719,4475,"54,58,46","0,0,1","28,29,27","2,1,2",1879,149,0.000208641270692,0.0012651400922041,"1.0,1.0,0.785","0.526,0.697,0.517",0.348,1730,53.0,29.666666666666668,NUP54_chr4_-_76130655_76132719_76130655_76130792_76132522_76132719_1730
4500,ENSG00000111011,RSRC2,chr12,-,122518838,122521428,122518838,122519051,122521384,122521428,4500,"233,298,286","3,6,4","315,252,290","17,11,28",2482,149,8.35554995759e-06,7.221308061048185e-05,"0.823,0.749,0.811","0.527,0.579,0.383",0.298,2333,276.66666666666663,304.33333333333337,RSRC2_chr12_-_122518838_122521428_122518838_122519051_122521384_122521428_2333
4550,ENSG00000134574,DDB2,chr11,+,47234756,47235412,47234756,47234934,47235269,47235412,4550,"34,39,28","65,72,48","74,68,52","57,43,38",484,149,1.9232117443e-07,2.3862424266322937e-06,"0.139,0.143,0.152","0.286,0.327,0.296",-0.158,335,95.33333333333333,110.66666666666667,DDB2_chr11_+_47234756_47235412_47234756_47234934_47235269_47235412_335
4580,ENSG00000106462,EZH2,chr7,-,148813958,148815546,148813958,148814137,148815505,148815546,4580,"89,98,96","1,0,2","196,119,209","10,5,4",1517,149,0.000951701004082,0.0047417766048781,"0.897,1.0,0.825","0.658,0.7,0.837",0.176,1368,95.33333333333333,181.0,EZH2_chr7_-_148813958_148815546_148813958_148814137_148815505_148815546_1368
4619,ENSG00000167962,ZNF598,chr16,-,1999495,2000481,1999495,2000256,2000390,2000481,4619,"15,15,14","93,96,116","93,51,72","88,60,93",283,149,0.0,0.0,"0.078,0.076,0.06","0.357,0.309,0.29",-0.247,134,116.33333333333334,152.33333333333331,ZNF598_chr16_-_1999495_2000481_1999495_2000256_2000390_2000481_134
4620,ENSG00000167962,ZNF598,chr16,-,1999495,2000481,1999495,2000256,2000408,2000481,4620,"24,31,21","66,54,69","104,59,88","64,37,57",301,149,1.38777878078e-13,4.876032080693841e-12,"0.153,0.221,0.131","0.446,0.441,0.433",-0.272,152,88.33333333333333,136.33333333333334,ZNF598_chr16_-_1999495_2000481_1999495_2000256_2000408_2000481_152
4637,ENSG00000160298,C21orf58,chr21,-,46314870,46315547,46314870,46315049,46315473,46315547,4637,"38,41,39","27,43,32","63,41,35","15,17,19",573,149,0.00152232354302,0.0070787574025772,"0.268,0.199,0.241","0.522,0.385,0.324",-0.174,424,73.33333333333334,63.333333333333336,C21orf58_chr21_-_46314870_46315547_46314870_46315049_46315473_46315547_424
4669,ENSG00000173276,ZBTB21,chr21,-,41986830,41994108,41986830,41991889,41992492,41994108,4669,"174,132,141","5,6,1","130,132,114","13,12,14",752,149,1.88119554938e-05,0.0001501561500614,"0.873,0.813,0.965","0.665,0.685,0.617",0.228,603,153.0,138.33333333333331,ZBTB21_chr21_-_41986830_41994108_41986830_41991889_41992492_41994108_603
4677,ENSG00000137409,MTCH1,chr6,-,36977198,36978155,36977198,36977250,36978077,36978155,4677,"35,35,49","0,0,0","93,64,79","6,1,2",976,149,1.40229443907e-05,0.0001158665042567,"1.0,1.0,1.0","0.703,0.907,0.858",0.177,827,39.666666666666664,81.66666666666667,MTCH1_chr6_-_36977198_36978155_36977198_36977250_36978077_36978155_827
4681,ENSG00000158793,NIT1,chr1,+,161119133,161119612,161119133,161119388,161119492,161119612,4681,"18,12,23","4,1,3","87,53,76","1,0,2",253,149,0.00022531644723,0.0013499237981851,"0.726,0.876,0.819","0.981,1.0,0.957",-0.172,104,20.333333333333336,73.0,NIT1_chr1_+_161119133_161119612_161119133_161119388_161119492_161119612_104
4682,ENSG00000158793,NIT1,chr1,+,161119133,161119612,161119133,161119388,161119508,161119612,4682,"21,15,28","149,140,146","95,59,83","103,116,99",269,149,0.0,0.0,"0.072,0.056,0.096","0.338,0.22,0.317",-0.217,120,166.33333333333334,185.0,NIT1_chr1_+_161119133_161119612_161119133_161119388_161119508_161119612_120
4693,ENSG00000135506,OS9,chr12,+,57695961,57696373,57695961,57695976,57696274,57696373,4693,"94,87,102","4,3,1","85,90,68","12,15,18",447,149,2.36451601632e-08,3.577222520464805e-07,"0.887,0.906,0.971","0.702,0.667,0.557",0.279,298,97.0,96.0,OS9_chr12_+_57695961_57696373_57695961_57695976_57696274_57696373_298
4695,ENSG00000135506,OS9,chr12,+,57715759,57716193,57715759,57715970,57716088,57716193,4695,"6,3,5","56,48,49","28,26,31","36,41,47",267,149,1.80855330711e-13,6.2093663544109985e-12,"0.056,0.034,0.054","0.303,0.261,0.269",-0.23,118,55.666666666666664,69.66666666666667,OS9_chr12_+_57715759_57716193_57715759_57715970_57716088_57716193_118
4698,ENSG00000135506,OS9,chr12,+,57716091,57716512,57716091,57716193,57716381,57716512,4698,"10,18,16","2,3,2","48,46,36","2,0,0",337,149,0.000187738795691,0.0011551620333884,"0.689,0.726,0.78","0.914,1.0,1.0",-0.24,188,17.0,44.0,OS9_chr12_+_57716091_57716512_57716091_57716193_57716381_57716512_188
4723,ENSG00000215883,CYB5RL,chr1,-,54184160,54186286,54184160,54184265,54186180,54186286,4723,"30,35,46","0,0,0","38,30,46","1,0,7",2064,149,2.61703264354e-05,0.0002018201891977,"1.0,1.0,1.0","0.733,1.0,0.322",0.315,1915,37.0,40.666666666666664,CYB5RL_chr1_-_54184160_54186286_54184160_54184265_54186180_54186286_1915
4732,ENSG00000291006,,chr6,+,52666388,52669155,52666388,52666518,52666748,52669155,4732,"22,27,18","20,28,21","39,45,34","17,20,10",379,149,0.000189210629914,0.0011623159528785,"0.302,0.275,0.252","0.474,0.469,0.572",-0.229,230,45.33333333333333,55.0,nan_chr6_+_52666388_52669155_52666388_52666518_52666748_52669155_230
4858,ENSG00000179632,MAF1,chr8,+,144106342,144106674,144106342,144106464,144106554,144106674,4858,"95,67,63","464,415,459","178,186,177","313,373,320",239,149,0.0,0.0,"0.113,0.091,0.079","0.262,0.237,0.256",-0.157,90,521.0,515.6666666666666,MAF1_chr8_+_144106342_144106674_144106342_144106464_144106554_144106674_90
4892,ENSG00000122678,POLM,chr7,-,44073782,44074530,44073782,44074025,44074397,44074530,4892,"30,34,47","1,1,2","57,29,29","5,4,8",521,149,0.00132655532176,0.0062692454206872,"0.896,0.907,0.87","0.765,0.675,0.509",0.241,372,38.333333333333336,44.0,POLM_chr7_-_44073782_44074530_44073782_44074025_44074397_44074530_372
4929,ENSG00000170581,STAT2,chr12,-,56349425,56349636,56349425,56349509,56349588,56349636,4929,"5,5,3","41,38,29","15,9,17","27,12,21",228,149,1.2522636339e-07,1.6346823373774478e-06,"0.074,0.079,0.063","0.266,0.329,0.346",-0.242,79,40.333333333333336,33.666666666666664,STAT2_chr12_-_56349425_56349636_56349425_56349509_56349588_56349636_79
4969,ENSG00000227057,WDR46,chr6,-,33279107,33279610,33279107,33279374,33279496,33279610,4969,"15,22,26","153,136,158","130,72,108","158,148,183",271,149,0.0,0.0,"0.051,0.082,0.083","0.311,0.211,0.245",-0.184,122,170.0,266.3333333333333,WDR46_chr6_-_33279107_33279610_33279107_33279374_33279496_33279610_122
5059,ENSG00000198837,DENND4B,chr1,-,153930691,153931064,153930691,153930857,153930946,153931064,5059,"13,12,17","83,109,99","36,21,44","66,48,70",238,149,3.20146797961e-10,6.761752173788648e-09,"0.089,0.064,0.097","0.255,0.215,0.282",-0.167,89,111.0,95.0,DENND4B_chr1_-_153930691_153931064_153930691_153930857_153930946_153931064_89
5090,ENSG00000141504,SAT2,chr17,-,7627142,7627414,7627142,7627226,7627362,7627414,5090,"42,72,54","193,207,215","133,119,134","141,159,143",285,149,0.0,0.0,"0.102,0.154,0.116","0.33,0.281,0.329",-0.189,136,261.0,276.3333333333333,SAT2_chr17_-_7627142_7627414_7627142_7627226_7627362_7627414_136
5092,ENSG00000141504,SAT2,chr17,-,7627362,7627805,7627362,7627414,7627569,7627805,5092,"48,76,54","70,79,75","114,88,119","41,43,37",304,149,6.02728977839e-12,1.6127826278901926e-10,"0.252,0.32,0.261","0.577,0.501,0.612",-0.286,155,134.0,147.33333333333334,SAT2_chr17_-_7627362_7627805_7627362_7627414_7627569_7627805_155
5125,ENSG00000166105,GLB1L3,chr11,+,134309703,134312489,134309703,134311170,134312348,134312489,5125,"11,9,19","4,3,0","12,8,12","0,0,1",1327,149,8.41345901796e-05,0.0005688920715471,"0.236,0.252,1.0","1.0,1.0,0.574",-0.362,1178,15.333333333333334,11.0,GLB1L3_chr11_+_134309703_134312489_134309703_134311170_134312348_134312489_1178
5176,ENSG00000116337,AMPD2,chr1,+,109628082,109628495,109628082,109628277,109628363,109628495,5176,"22,26,16","137,98,116","83,34,31","78,74,61",235,149,2.84841823461e-08,4.249455695641386e-07,"0.092,0.144,0.08","0.403,0.226,0.244",-0.186,86,138.33333333333334,120.33333333333334,AMPD2_chr1_+_109628082_109628495_109628082_109628277_109628363_109628495_86
5180,ENSG00000116337,AMPD2,chr1,+,109628082,109629235,109628082,109628495,109629108,109629235,5180,"67,45,63","6,2,3","90,58,89","21,14,19",762,149,4.73186691242e-05,0.0003450912445633,"0.686,0.815,0.804","0.456,0.448,0.478",0.308,613,62.0,97.0,AMPD2_chr1_+_109628082_109629235_109628082_109628495_109629108_109629235_613
5237,ENSG00000173846,PLK3,chr1,+,44802954,44803391,44802954,44803153,44803267,44803391,5237,"2,4,2","6,13,11","17,8,30","22,14,19",263,149,0.00105157918047,0.0051712386252151,"0.159,0.148,0.093","0.304,0.245,0.472",-0.207,114,12.666666666666666,36.666666666666664,PLK3_chr1_+_44802954_44803391_44802954_44803153_44803267_44803391_114
5275,ENSG00000162298,SYVN1,chr11,-,65130001,65130379,65130001,65130172,65130250,65130379,5275,"5,6,13","14,25,19","33,13,17","19,18,12",227,149,0.00151853005966,0.007069862240609,"0.19,0.136,0.31","0.533,0.322,0.482",-0.234,78,27.333333333333332,37.33333333333333,SYVN1_chr11_-_65130001_65130379_65130001_65130172_65130250_65130379_78
5276,ENSG00000162298,SYVN1,chr11,-,65130001,65130379,65130001,65130175,65130250,65130379,5276,"2,6,6","25,28,24","31,10,16","25,12,12",224,149,1.88467401685e-08,2.9038655599785144e-07,"0.051,0.125,0.143","0.452,0.357,0.47",-0.32,75,30.333333333333336,35.33333333333333,SYVN1_chr11_-_65130001_65130379_65130001_65130175_65130250_65130379_75
5284,ENSG00000129968,ABHD17A,chr19,-,1877507,1880115,1877507,1877687,1879920,1880115,5284,"432,513,491","224,175,199","1243,998,1314","150,156,172",2382,149,0.0,0.0,"0.108,0.155,0.134","0.341,0.286,0.323",-0.184,2233,678.0,1344.3333333333333,ABHD17A_chr19_-_1877507_1880115_1877507_1877687_1879920_1880115_2233
5288,ENSG00000117308,GALE,chr1,-,23796508,23796782,23796508,23796586,23796696,23796782,5288,"12,22,26","63,62,68","48,44,38","56,53,53",259,149,2.24008806438e-06,2.1845943133687703e-05,"0.099,0.17,0.18","0.33,0.323,0.292",-0.165,110,84.33333333333333,97.33333333333334,GALE_chr1_-_23796508_23796782_23796508_23796586_23796696_23796782_110
5348,ENSG00000232956,SNHG15,chr7,-,44983821,44986097,44983821,44984426,44986020,44986097,5348,"462,511,516","331,278,274","3201,2850,2971","568,677,537",1743,149,0.0,0.0,"0.107,0.136,0.139","0.325,0.265,0.321",-0.176,1594,790.6666666666666,3601.3333333333335,SNHG15_chr7_-_44983821_44986097_44983821_44984426_44986020_44986097_1594
5394,ENSG00000183258,DDX41,chr5,-,177512495,177512876,177512495,177512645,177512779,177512876,5394,"24,20,24","372,483,764","130,124,150","302,317,303",283,149,0.0,0.0,"0.033,0.021,0.016","0.185,0.171,0.207",-0.164,134,562.3333333333333,442.0,DDX41_chr5_-_177512495_177512876_177512495_177512645_177512779_177512876_134
5402,ENSG00000164076,CAMKV,chr3,-,49860942,49861300,49860942,49861018,49861179,49861300,5402,"20,16,25","34,29,33","61,29,37","22,23,34",310,149,0.00130499863889,0.0061712482803861,"0.22,0.21,0.267","0.571,0.377,0.343",-0.198,161,52.33333333333333,68.66666666666667,CAMKV_chr3_-_49860942_49861300_49860942_49861018_49861179_49861300_161
5406,ENSG00000164076,CAMKV,chr3,-,49861438,49861865,49861438,49861577,49861790,49861865,5406,"21,18,29","26,27,21","30,33,39","16,15,9",362,149,0.000898357405247,0.0045152067714252,"0.25,0.215,0.362","0.436,0.475,0.641",-0.242,213,47.333333333333336,47.333333333333336,CAMKV_chr3_-_49861438_49861865_49861438_49861577_49861790_49861865_213
5418,ENSG00000003756,RBM5,chr3,+,50117073,50117379,50117073,50117171,50117249,50117379,5418,"53,68,67","290,253,287","180,114,168","247,258,251",227,149,9.18931597482e-13,2.763778672586863e-11,"0.107,0.15,0.133","0.324,0.225,0.305",-0.155,78,339.33333333333337,406.0,RBM5_chr3_+_50117073_50117379_50117073_50117171_50117249_50117379_78
5424,ENSG00000178821,TMEM52,chr1,-,1918252,1918934,1918252,1918431,1918892,1918934,5424,"53,44,64","6,5,4","56,34,48","2,0,1",610,149,0.000386139203899,0.0021650862595947,"0.683,0.682,0.796","0.872,1.0,0.921",-0.211,461,58.666666666666664,47.0,TMEM52_chr1_-_1918252_1918934_1918252_1918431_1918892_1918934_461
5428,ENSG00000169228,RAB24,chr5,-,177301924,177302496,177301924,177301987,177302127,177302496,5428,"21,29,21","218,190,194","85,73,90","161,158,165",289,149,0.0,0.0,"0.047,0.073,0.053","0.214,0.192,0.219",-0.151,140,224.33333333333331,244.0,RAB24_chr5_-_177301924_177302496_177301924_177301987_177302127_177302496_140
5433,ENSG00000246695,RASSF8-AS1,chr12,-,25952757,25955241,25952757,25953076,25955137,25955241,5433,"12,12,20","3,0,2","31,11,19","0,0,1",2210,149,4.87211481682e-05,0.0003532635613082,"0.212,1.0,0.403","1.0,1.0,0.562",-0.316,2061,16.333333333333332,20.666666666666664,RASSF8-AS1_chr12_-_25952757_25955241_25952757_25953076_25955137_25955241_2061
5482,ENSG00000166526,ZNF3,chr7,-,100075134,100075630,100075134,100075261,100075541,100075630,5482,"15,15,8","41,34,25","63,45,65","53,34,50",429,149,5.26123704603e-08,7.478117457296705e-07,"0.113,0.133,0.1","0.292,0.315,0.311",-0.191,280,46.0,103.33333333333333,ZNF3_chr7_-_100075134_100075630_100075134_100075261_100075541_100075630_280
5508,ENSG00000159658,EFCAB14,chr1,-,46686783,46689691,46686783,46686870,46689586,46689691,5508,"35,53,50","13,20,17","81,66,70","14,4,11",2865,149,0.00135783432636,0.0064049914052075,"0.123,0.121,0.133","0.231,0.462,0.249",-0.188,2716,62.66666666666667,82.0,EFCAB14_chr1_-_46686783_46689691_46686783_46686870_46689586_46689691_2716
5511,ENSG00000214941,ZSWIM7,chr17,-,15976559,15978163,15976559,15977092,15978043,15978163,5511,"115,120,130","8,9,4","96,126,125","25,28,24",1100,149,9.88999465101e-07,1.0385875667729637e-05,"0.661,0.644,0.815","0.342,0.379,0.414",0.328,951,128.66666666666669,141.33333333333334,ZSWIM7_chr17_-_15976559_15978163_15976559_15977092_15978043_15978163_951
5535,ENSG00000008128,CDK11A,chr1,-,1704038,1704344,1704038,1704146,1704222,1704344,5535,"7,5,2","37,32,38","24,14,18","44,35,36",225,149,8.30256000128e-06,7.200340097995885e-05,"0.111,0.094,0.034","0.265,0.209,0.249",-0.161,76,40.33333333333333,57.0,CDK11A_chr1_-_1704038_1704344_1704038_1704146_1704222_1704344_76
5536,ENSG00000008128,CDK11A,chr1,-,1704222,1704655,1704222,1704344,1704549,1704655,5536,"9,30,19","15,13,10","63,41,55","13,10,14",354,149,0.00202262306831,0.0090710376618402,"0.202,0.493,0.444","0.671,0.633,0.623",-0.263,205,32.0,65.33333333333333,CDK11A_chr1_-_1704222_1704655_1704222_1704344_1704549_1704655_205
5613,ENSG00000114626,ABTB1,chr3,+,127676535,127677286,127676535,127676581,127676966,127677286,5613,"8,3,2","22,22,25","3,6,15","6,11,7",534,149,0.000509455707127,0.0027538443291789,"0.092,0.037,0.022","0.122,0.132,0.374",-0.159,385,27.333333333333332,16.0,ABTB1_chr3_+_127676535_127677286_127676535_127676581_127676966_127677286_385
5672,ENSG00000175634,RPS6KB2,chr11,+,67429526,67432657,67429526,67429595,67432599,67432657,5672,"85,160,114","2,4,1","254,142,214","1,0,0",3153,149,4.64880381496e-05,0.0003396924770134,"0.668,0.654,0.843","0.923,1.0,1.0",-0.253,3004,122.0,203.66666666666669,RPS6KB2_chr11_+_67429526_67432657_67429526_67429595_67432599_67432657_3004
5688,ENSG00000179335,CLK3,chr15,+,74620008,74622216,74620008,74620225,74622119,74622216,5688,"286,325,316","196,180,216","633,608,571","122,129,110",2043,149,0.0,0.0,"0.096,0.116,0.096","0.275,0.256,0.275",-0.166,1894,506.33333333333337,724.3333333333334,CLK3_chr15_+_74620008_74622216_74620008_74620225_74622119_74622216_1894
5693,ENSG00000163472,TMEM79,chr1,+,156285183,156286473,156285183,156285983,156286259,156286473,5693,"7,11,12","11,18,12","58,36,38","21,13,15",425,149,5.98745107649e-06,5.3340811189725486e-05,"0.182,0.176,0.26","0.492,0.493,0.47",-0.279,276,23.666666666666664,60.33333333333333,TMEM79_chr1_+_156285183_156286473_156285183_156285983_156286259_156286473_276
5729,ENSG00000121940,CLCC1,chr1,-,108962308,108963453,108962308,108962464,108963360,108963453,5729,"14,18,8","1,7,2","21,18,40","1,0,0",1045,149,3.90986405918e-07,4.550815458355173e-06,"0.666,0.268,0.363","0.75,1.0,1.0",-0.484,896,16.666666666666668,26.666666666666664,CLCC1_chr1_-_108962308_108963453_108962308_108962464_108963360_108963453_896
5762,ENSG00000144591,GMPPA,chr2,+,219505457,219505761,219505457,219505555,219505694,219505761,5762,"34,49,32","14,19,13","50,35,46","7,7,4",288,149,0.000387735398848,0.0021723975410734,"0.557,0.572,0.56","0.787,0.721,0.856",-0.225,139,53.66666666666667,49.666666666666664,GMPPA_chr2_+_219505457_219505761_219505457_219505555_219505694_219505761_139
5798,ENSG00000177954,RPS27,chr1,+,153990762,153991034,153990762,153990802,153990913,153991034,5798,"46,50,37","46,59,53","42,66,33","30,28,19",260,149,0.000319198953959,0.0018279184575915,"0.364,0.327,0.286","0.445,0.575,0.499",-0.181,111,97.0,72.66666666666667,RPS27_chr1_+_153990762_153991034_153990762_153990802_153990913_153991034_111
5843,ENSG00000076706,MCAM,chr11,-,119310755,119311185,119310755,119310903,119311089,119311185,5843,"15,14,9","43,49,43","29,19,35","34,24,29",335,149,6.84394557915e-07,7.501403325018784e-06,"0.134,0.113,0.085","0.275,0.26,0.349",-0.184,186,57.666666666666664,56.66666666666667,MCAM_chr11_-_119310755_119311185_119310755_119310903_119311089_119311185_186
5844,ENSG00000076706,MCAM,chr11,-,119310755,119311421,119310755,119311185,119311279,119311421,5844,"12,3,4","67,65,59","21,12,22","40,37,27",243,149,2.25800717013e-08,3.430357237802463e-07,"0.099,0.028,0.04","0.244,0.166,0.333",-0.192,94,70.0,53.0,MCAM_chr11_-_119310755_119311421_119310755_119311185_119311279_119311421_94
5917,ENSG00000099622,CIRBP,chr19,+,1271980,1274810,1271980,1274440,1274648,1274810,5917,"168,165,194","118,132,137","287,207,268","68,72,64",357,149,1.00031094519e-12,2.972860868333443e-11,"0.373,0.343,0.371","0.638,0.545,0.636",-0.244,208,304.66666666666663,322.0,CIRBP_chr19_+_1271980_1274810_1271980_1274440_1274648_1274810_208
6058,ENSG00000116809,ZBTB17,chr1,-,15943598,15943895,15943598,15943715,15943807,15943895,6058,"10,7,9","44,43,27","34,28,36","39,33,41",241,149,7.95452023139e-08,1.083515174272127e-06,"0.123,0.091,0.171","0.35,0.344,0.352",-0.22,92,46.666666666666664,70.33333333333333,ZBTB17_chr1_-_15943598_15943895_15943598_15943715_15943807_15943895_92
6077,ENSG00000169242,EFNA1,chr1,+,155133502,155133780,155133502,155133568,155133729,155133780,6077,"2,7,2","25,15,14","16,17,25","21,31,20",310,149,8.58934073867e-05,0.000579222000126,"0.037,0.183,0.064","0.268,0.209,0.375",-0.189,161,21.666666666666668,43.33333333333333,EFNA1_chr1_+_155133502_155133780_155133502_155133568_155133729_155133780_161
6080,ENSG00000135749,PCNX2,chr1,-,232984135,232986540,232984135,232984477,232986091,232986540,6080,"45,57,47","8,17,18","117,104,96","13,9,8",1763,149,5.87514145106e-05,0.0004151803437078,"0.322,0.221,0.181","0.432,0.494,0.504",-0.235,1614,64.0,115.66666666666667,PCNX2_chr1_-_232984135_232986540_232984135_232984477_232986091_232986540_1614
6103,ENSG00000013573,DDX11,chr12,+,31089402,31090094,31089402,31089490,31089885,31090094,6103,"100,124,123","73,62,66","190,159,156","50,51,51",544,149,1.85571467259e-05,0.0001485955124941,"0.273,0.354,0.338","0.51,0.461,0.456",-0.154,395,182.66666666666669,219.0,DDX11_chr12_+_31089402_31090094_31089402_31089490_31089885_31090094_395
6104,ENSG00000013573,DDX11,chr12,+,31089402,31090094,31089402,31089490,31089890,31090094,6104,"105,131,126","34,41,49","196,164,166","27,34,27",549,149,5.97457352103e-05,0.0004201470418743,"0.456,0.464,0.411","0.663,0.567,0.625",-0.175,400,162.0,204.66666666666669,DDX11_chr12_+_31089402_31090094_31089402_31089490_31089890_31090094_400
6140,ENSG00000112531,QKI,chr6,+,163563419,163570145,163563419,163563719,163564666,163570145,6140,"63,44,54","0,1,0","47,41,47","2,1,6",1096,149,1.55237961721e-05,0.0001259152356181,"1.0,0.857,1.0","0.762,0.848,0.516",0.244,947,54.0,48.0,QKI_chr6_+_163563419_163570145_163563419_163563719_163564666_163570145_947
6151,ENSG00000198677,SKIC3,chr5,-,95506933,95509687,95506933,95506992,95509593,95509687,6151,"69,76,70","2,5,8","37,48,28","7,8,14",2750,149,0.00129319601963,0.0061347261019545,"0.651,0.452,0.322","0.223,0.245,0.098",0.286,2601,76.66666666666667,47.33333333333333,SKIC3_chr5_-_95506933_95509687_95506933_95506992_95509593_95509687_2601
6168,ENSG00000198755,RPL10A,chr6,+,35468946,35469529,35468946,35469285,35469380,35469529,6168,"402,446,463","293,319,279","1088,726,1056","274,203,235",244,149,0.0,0.0,"0.456,0.461,0.503","0.708,0.686,0.733",-0.236,95,734.0,1194.0,RPL10A_chr6_+_35468946_35469529_35468946_35469285_35469380_35469529_95
6195,ENSG00000149499,EML3,chr11,-,62603943,62604201,62603943,62604041,62604112,62604201,6195,"30,32,28","116,128,137","51,31,34","61,48,75",220,149,8.45115429193e-07,9.090733779831426e-06,"0.149,0.145,0.122","0.362,0.304,0.235",-0.162,71,157.0,100.0,EML3_chr11_-_62603943_62604201_62603943_62604041_62604112_62604201_71
6205,ENSG00000204713,TRIM27,chr6,-,28903001,28908840,28903001,28904665,28908807,28908840,6205,"193,268,200","0,1,0","255,195,236","1,3,2",4291,149,0.00144419221345,0.0067572378674116,"1.0,0.903,1.0","0.899,0.693,0.804",0.169,4142,220.66666666666669,230.66666666666666,TRIM27_chr6_-_28903001_28908840_28903001_28904665_28908807_28908840_4142
6229,ENSG00000135974,C2orf49,chr2,+,105342847,105343223,105342847,105342974,105343100,105343223,6229,"133,83,95","42,49,42","152,182,150","22,26,12",275,149,2.64929278515e-09,4.720386836858495e-08,"0.632,0.479,0.551","0.789,0.791,0.871",-0.263,126,148.0,181.33333333333334,C2orf49_chr2_+_105342847_105343223_105342847_105342974_105343100_105343223_126
6273,ENSG00000133706,LARS1,chr5,-,146140203,146143084,146140203,146140261,146142855,146143084,6273,"149,174,129","0,0,0","183,130,199","1,2,3",2743,149,0.00122991732309,0.0059082381631555,"1.0,1.0,1.0","0.909,0.779,0.783",0.176,2594,150.66666666666666,172.66666666666666,LARS1_chr5_-_146140203_146143084_146140203_146140261_146142855_146143084_2594
6312,ENSG00000197858,GPAA1,chr8,+,144084721,144085743,144084721,144085479,144085572,144085743,6312,"23,26,22","175,166,160","127,94,100","164,197,185",242,149,0.0,0.0,"0.075,0.088,0.078","0.323,0.227,0.25",-0.186,93,190.66666666666666,289.0,GPAA1_chr8_+_144084721_144085743_144084721_144085479_144085572_144085743_93
6354,ENSG00000237765,FAM200B,chr4,+,15686235,15687148,15686235,15686462,15686931,15687148,6354,"76,77,59","2,9,8","91,89,100","0,0,2",618,149,2.71569358223e-07,3.261869016739196e-06,"0.902,0.673,0.64","1.0,1.0,0.923",-0.236,469,77.0,94.0,FAM200B_chr4_+_15686235_15687148_15686235_15686462_15686931_15687148_469
6416,ENSG00000115282,TTC31,chr2,+,74492138,74492445,74492138,74492229,74492303,74492445,6416,"13,22,7","41,38,30","27,22,30","26,27,19",223,149,0.000174871157991,0.00108845714978,"0.175,0.279,0.135","0.41,0.353,0.513",-0.229,74,50.333333333333336,50.33333333333333,TTC31_chr2_+_74492138_74492445_74492138_74492229_74492303_74492445_74
6437,ENSG00000176978,DPP7,chr9,-,137114242,137114576,137114242,137114382,137114462,137114576,6437,"2,0,5","19,16,16","9,13,10","24,4,8",229,149,7.0319779264e-05,0.0004859691362922,"0.064,0.0,0.169","0.196,0.679,0.449",-0.364,80,19.333333333333332,22.666666666666664,DPP7_chr9_-_137114242_137114576_137114242_137114382_137114462_137114576_80
