ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3808	"ENSG00000143862"	"ARL8A"	chr1	-	202135458	202135800	202135458	202135526	202135706	202135800	3808	18,16,19	125,102,113	27,24,16	115,87,104	329	149	0.111221141047	0.3121056935063726	0.061,0.066,0.071	0.096,0.111,0.065	-0.025
3811	"ENSG00000136631"	"VPS45"	chr1	+	150067750	150068764	150067750	150067950	150068629	150068764	3811	3,8,11	89,113,105	13,7,10	156,111,134	828	149	0.837152003186	1.0	0.006,0.013,0.019	0.015,0.011,0.013	-0.0
3812	"ENSG00000136631"	"VPS45"	chr1	+	150076232	150077231	150076232	150076312	150076915	150077231	3812	11,20,16	41,52,50	11,13,18	54,55,58	752	149	0.297002461116	0.6399308165981652	0.05,0.071,0.06	0.039,0.045,0.058	0.013
3813	"ENSG00000136631"	"VPS45"	chr1	+	150076232	150077231	150076232	150076312	150077093	150077231	3813	11,24,20	1,0,0	20,18,30	0,0,0	930	149	1	1.0	0.638,1.0,1.0	1.0,1.0,1.0	-0.121
3814	"ENSG00000136631"	"VPS45"	chr1	+	150076915	150077231	150076915	150076984	150077093	150077231	3814	10,9,14	58,52,58	12,12,23	74,70,63	258	149	0.552246775424	0.9518150618495942	0.091,0.091,0.122	0.086,0.09,0.174	-0.015
3815	"ENSG00000136631"	"VPS45"	chr1	+	150076915	150077231	150076915	150076984	150077165	150077231	3815	31,42,37	0,0,2	44,40,54	0,5,0	330	149	0.15542754945	0.4019659412761707	1.0,1.0,0.893	1.0,0.783,1.0	0.037
3816	"ENSG00000136631"	"VPS45"	chr1	+	150076915	150077231	150076915	150076984	150077189	150077231	3816	43,47,49	3,0,0	68,58,72	0,1,1	354	149	1	1.0	0.858,1.0,1.0	1.0,0.961,0.968	-0.024
3818	"ENSG00000136631"	"VPS45"	chr1	+	150076232	150077779	150076232	150076312	150077668	150077779	3818	22,37,33	0,1,1	39,31,52	3,0,1	1505	149	0.135565163086	0.36358771797453815	1.0,0.786,0.766	0.563,1.0,0.837	0.051
3819	"ENSG00000136631"	"VPS45"	chr1	+	150076232	150077779	150076232	150077231	150077668	150077779	3819	11,15,16	49,64,53	20,16,23	70,76,82	586	149	0.858102784349	1.0	0.054,0.056,0.071	0.068,0.051,0.067	-0.002
3820	"ENSG00000136933"	"RABEPK"	chr9	+	125200541	125200906	125200541	125200577	125200779	125200906	3820	167,152,141	45,49,39	138,159,138	31,37,33	351	149	0.187697349698	0.463094453788315	0.612,0.568,0.605	0.654,0.646,0.64	-0.052
3821	"ENSG00000168615"	"ADAM9"	chr8	+	39016117	39017414	39016117	39016194	39017218	39017414	3821	8,9,5	75,84,76	16,18,6	61,74,61	1173	149	0.00580924402562	0.032444736670429	0.013,0.013,0.008	0.032,0.03,0.012	-0.013
3822	"ENSG00000168615"	"ADAM9"	chr8	+	39018852	39021714	39018852	39018881	39021642	39021714	3822	39,54,60	0,0,1	21,36,19	0,0,0	2910	149	1	1.0	1.0,1.0,0.754	1.0,1.0,1.0	-0.082
3823	"ENSG00000168615"	"ADAM9"	chr8	+	39018852	39021714	39018852	39018918	39021642	39021714	3823	24,27,29	75,82,113	7,14,5	90,64,68	2873	149	0.0231461502771	0.09625080672953575	0.016,0.017,0.013	0.004,0.011,0.004	0.009
3824	"ENSG00000168615"	"ADAM9"	chr8	+	39090046	39091346	39090046	39090188	39091242	39091346	3824	31,27,33	0,0,1	15,19,27	0,2,0	1203	149	0.835871744785	1.0	1.0,1.0,0.803	1.0,0.541,1.0	0.087
3825	"ENSG00000168615"	"ADAM9"	chr8	+	39090046	39091346	39090046	39090188	39091258	39091346	3825	33,28,34	134,170,107	16,19,28	105,115,121	1219	149	0.213275092111	0.5076620837375755	0.029,0.02,0.037	0.018,0.02,0.028	0.007
3826	"ENSG00000168615"	"ADAM9"	chr8	+	39090046	39091346	39090046	39090188	39091263	39091346	3826	45,35,39	0,0,1	23,24,32	0,0,0	1224	149	1	1.0	1.0,1.0,0.826	1.0,1.0,1.0	-0.058
3827	"ENSG00000015479"	"MATR3"	chr5	+	139314674	139316188	139314674	139314736	139316075	139316188	3827	152,187,155	31,47,48	71,77,96	23,22,32	1488	149	0.223541053537	0.5225893670091637	0.329,0.285,0.244	0.236,0.26,0.231	0.044
3829	"ENSG00000138757"	"G3BP2"	chr4	-	75646337	75647157	75646337	75646456	75647028	75647157	3829	6,9,10	188,165,166	11,3,10	192,180,184	721	149	1	1.0	0.007,0.011,0.012	0.012,0.003,0.011	0.001
3830	"ENSG00000138757"	"G3BP2"	chr4	-	75653982	75655246	75653982	75654081	75655065	75655246	3830	5,2,4	5,7,11	7,8,2	12,16,18	1133	149	0.951218191586	1.0	0.116,0.036,0.046	0.071,0.062,0.014	0.017
3831	"ENSG00000131876"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010	3831	537,617,551	31,24,24	367,313,314	56,74,37	1255	149	9.03597197066e-11	6.238167316040829e-09	0.673,0.753,0.732	0.438,0.334,0.502	0.295
3832	"ENSG00000114021"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100346180	100346255	3832	97,96,115	134,144,123	71,105,100	81,91,93	651	149	0.0342590163951	0.12979432227737073	0.142,0.132,0.176	0.167,0.209,0.198	-0.041
3835	"ENSG00000141458"	"NPC1"	chr18	-	23533354	23534559	23533354	23533517	23534445	23534559	3835	61,52,35	59,70,62	29,23,32	58,40,51	1077	149	0.0883481510272	0.26540040856519065	0.125,0.093,0.072	0.065,0.074,0.08	0.024
3836	"ENSG00000146063"	"TRIM41"	chr5	+	181233412	181233763	181233412	181233435	181233635	181233763	3836	77,80,75	65,80,67	103,99,82	76,75,61	349	149	0.189597840487	0.4664068734944348	0.336,0.299,0.323	0.367,0.36,0.365	-0.045
3837	"ENSG00000146063"	"TRIM41"	chr5	+	181234173	181235808	181234173	181234349	181235353	181235808	3837	534,530,475	2,0,2	608,529,574	0,0,0	1153	149	0.687980439952	1.0	0.972,1.0,0.968	1.0,1.0,1.0	-0.02
3838	"ENSG00000131238"	"PPT1"	chr1	-	40092044	40092507	40092044	40092172	40092397	40092507	3838	9,16,15	307,269,308	14,12,7	304,305,293	374	149	0.393521621322	0.7795157302276388	0.012,0.023,0.019	0.018,0.015,0.009	0.004
3839	"ENSG00000248275"	"TRIM52-AS1"	chr5	+	181263627	181264581	181263627	181263766	181264051	181264581	3839	179,159,162	68,50,53	147,113,121	48,29,30	434	149	0.215769631337	0.5108854783260312	0.475,0.522,0.512	0.513,0.572,0.581	-0.052
3840	"ENSG00000248275"	"TRIM52-AS1"	chr5	+	181263627	181264581	181263627	181263789	181264051	181264581	3840	167,149,143	16,11,6	134,108,107	10,3,6	411	149	0.29575481821	0.6382483139142576	0.791,0.831,0.896	0.829,0.929,0.866	-0.035
3841	"ENSG00000233396"	"LINC01719"	chr1	+	146057693	146058461	146057693	146057988	146058312	146058461	3841	2,0,1	4,2,4	1,1,0	1,1,3	473	149	0.591684996848	0.9953978647334585	0.136,0.0,0.073	0.24,0.24,0.0	-0.09
3842	"ENSG00000038274"	"MAT2B"	chr5	+	163512001	163513669	163512001	163512196	163513554	163513669	3842	7,23,19	175,155,165	23,34,21	148,138,147	1507	149	0.00723445931262	0.03855620345596478	0.004,0.014,0.011	0.015,0.024,0.014	-0.008
3843	"ENSG00000038274"	"MAT2B"	chr5	+	163512001	163513669	163512001	163512196	163513567	163513669	3843	17,38,30	1,0,0	32,45,37	0,0,0	1520	149	1	1.0	0.625,1.0,1.0	1.0,1.0,1.0	-0.125
3844	"ENSG00000038274"	"MAT2B"	chr5	+	163513554	163513994	163513554	163513669	163513820	163513994	3844	0,1,0	0,3,0	1,1,0	0,0,0	300	149	1	1.0	NA,0.142,NA	1.0,1.0,NA	-0.858
3845	"ENSG00000038274"	"MAT2B"	chr5	+	163512001	163513994	163512001	163512196	163513841	163513994	3845	3,20,18	0,0,0	23,31,20	1,2,0	1794	149	0.637015148306	1.0	1.0,1.0,1.0	0.656,0.563,1.0	0.26
3846	"ENSG00000038274"	"MAT2B"	chr5	+	163512001	163513994	163512001	163513669	163513841	163513994	3846	1,2,1	166,137,151	2,1,1	113,109,137	321	149	1	1.0	0.003,0.007,0.003	0.008,0.004,0.003	-0.001
3847	"ENSG00000038274"	"MAT2B"	chr5	+	163516517	163517674	163516517	163516711	163517560	163517674	3847	10,9,11	200,198,195	21,21,15	183,164,176	998	149	0.0164643232643	0.07386160906054201	0.007,0.007,0.008	0.017,0.019,0.013	-0.009
3848	"ENSG00000136878"	"USP20"	chr9	+	129880112	129881828	129880112	129880289	129880466	129881828	3848	14,8,18	34,29,26	20,26,21	28,34,26	326	149	0.0418708061153	0.15179344716376908	0.158,0.112,0.24	0.246,0.259,0.27	-0.088
3850	"ENSG00000182923"	"CEP63"	chr3	+	134559149	134561767	134559149	134559429	134561376	134561767	3850	24,32,17	1,2,0	21,25,29	7,0,1	2096	149	0.3081117145	0.658058133289029	0.63,0.532,1.0	0.176,1.0,0.673	0.104
3851	"ENSG00000160679"	"CHTOP"	chr1	+	153636571	153638448	153636571	153636653	153638294	153638448	3851	902,945,859	288,350,342	718,615,690	270,239,221	1790	149	0.992763521717	1.0	0.207,0.184,0.173	0.181,0.176,0.206	0.0
3852	"ENSG00000291129"	"PPIEL"	chr1	-	39547578	39548951	39547578	39547629	39548861	39548951	3852	104,121,82	0,1,3	96,105,81	1,1,2	1381	149	0.551886408475	0.95141388707274	1.0,0.929,0.747	0.912,0.919,0.814	0.01
3853	"ENSG00000291129"	"PPIEL"	chr1	-	39547578	39548951	39547578	39547634	39548861	39548951	3853	103,121,79	4,3,1	95,105,81	1,11,2	1376	149	0.332858603247	0.6938198897986112	0.736,0.814,0.895	0.911,0.508,0.814	0.071
3854	"ENSG00000291129"	"PPIEL"	chr1	-	39559215	39559671	39559215	39559365	39559493	39559671	3854	11,17,15	0,1,0	14,33,20	1,1,0	277	149	1	1.0	1.0,0.901,1.0	0.883,0.947,1.0	0.024
3855	"ENSG00000291129"	"PPIEL"	chr1	-	39559215	39559660	39559215	39559365	39559633	39559660	3855	11,18,16	11,18,9	14,33,20	9,10,7	417	149	0.0318061202927	0.12249299220163803	0.263,0.263,0.388	0.357,0.541,0.505	-0.163
3856	"ENSG00000144848"	"ATG3"	chr3	-	112532509	112534337	112532509	112532780	112534268	112534337	3856	91,93,93	165,144,151	114,87,105	138,138,131	1637	149	0.106292937028	0.30318291449149504	0.048,0.056,0.053	0.07,0.054,0.068	-0.012
3857	"ENSG00000138073"	"PREB"	chr2	-	27131671	27132082	27131671	27131831	27132009	27132082	3857	9,11,5	263,296,303	12,21,9	222,203,228	327	149	0.00240870190838	0.016035072704358288	0.015,0.017,0.007	0.024,0.045,0.018	-0.016
3858	"ENSG00000138073"	"PREB"	chr2	-	27133116	27133721	27133116	27133337	27133531	27133721	3858	54,57,67	223,233,229	61,59,50	190,217,191	343	149	0.545107915771	0.9436555885740832	0.095,0.096,0.113	0.122,0.106,0.102	-0.009
3859	"ENSG00000105323"	"HNRNPUL1"	chr19	+	41264371	41264798	41264371	41264605	41264734	41264798	3859	1197,1101,1137	2,2,3	737,773,769	1,1,5	278	149	1	1.0	0.997,0.997,0.995	0.997,0.998,0.988	0.002
3860	"ENSG00000177943"	"MAMDC4"	chr9	+	136856463	136856826	136856463	136856575	136856709	136856826	3860	2,2,7	1,7,1	5,8,2	1,1,4	283	149	0.426005377499	0.8194778365925037	0.513,0.131,0.787	0.725,0.808,0.208	-0.103
3861	"ENSG00000177943"	"MAMDC4"	chr9	+	136857978	136858546	136857978	136858097	136858399	136858546	3861	0,2,1	0,0,0	3,3,3	0,1,1	451	149	1	1.0	NA,1.0,1.0	1.0,0.498,0.498	0.335
3862	"ENSG00000177943"	"MAMDC4"	chr9	+	136858718	136859132	136858718	136858853	136859004	136859132	3862	4,8,0	3,1,2	3,2,7	0,0,0	300	149	5.94598957804e-06	0.00011338439461346864	0.398,0.799,0.0	1.0,1.0,1.0	-0.601
3863	"ENSG00000177943"	"MAMDC4"	chr9	+	136859208	136860064	136859208	136859317	136859885	136860064	3863	10,13,16	3,1,1	13,13,17	4,3,5	717	149	0.126916414532	0.3449443439929239	0.409,0.73,0.769	0.403,0.474,0.414	0.206
3864	"ENSG00000125458"	"NT5C"	chr17	-	75130964	75131281	75130964	75131081	75131180	75131281	3864	76,81,102	4,3,3	83,87,82	3,2,1	248	149	0.240272218165	0.5512214334271508	0.919,0.942,0.953	0.943,0.963,0.98	-0.024
3865	"ENSG00000125458"	"NT5C"	chr17	-	75130964	75131281	75130964	75131105	75131180	75131281	3865	36,46,54	204,200,172	42,58,49	132,134,153	224	149	0.00963742676191	0.04822594223946373	0.105,0.133,0.173	0.175,0.224,0.176	-0.055
3866	"ENSG00000107099"	"DOCK8"	chr9	+	368017	370300	368017	368135	370229	370300	3866	0,0,2	0,0,2	2,0,0	0,1,0	2243	149	1	1.0	NA,NA,0.062	1.0,0.0,NA	-0.438
3869	"ENSG00000132781"	"MUTYH"	chr1	-	45331660	45332086	45331660	45331849	45332022	45332086	3869	35,22,21	53,61,60	32,24,33	37,57,31	322	149	0.0492577432614	0.17145925945704873	0.234,0.143,0.139	0.286,0.163,0.33	-0.088
3870	"ENSG00000132781"	"MUTYH"	chr1	-	45331660	45332086	45331660	45331872	45332022	45332086	3870	29,21,16	0,1,1	32,23,29	0,0,1	299	149	1	1.0	1.0,0.913,0.889	1.0,1.0,0.935	-0.044
3871	"ENSG00000132781"	"MUTYH"	chr1	-	45332165	45332834	45332165	45332310	45332762	45332834	3871	30,30,16	0,0,1	37,45,50	2,3,1	601	149	0.0049621236059	0.028658089547320218	1.0,1.0,0.799	0.821,0.788,0.925	0.088
3872	"ENSG00000132781"	"MUTYH"	chr1	-	45332762	45333324	45332762	45332834	45332917	45333324	3872	20,17,27	53,41,48	17,17,18	38,37,29	232	149	0.694009945438	1.0	0.195,0.21,0.265	0.223,0.228,0.285	-0.022
3873	"ENSG00000132781"	"MUTYH"	chr1	-	45332762	45333170	45332762	45332834	45333096	45333170	3873	30,29,39	3,2,6	25,33,37	0,1,3	411	149	0.0214273761697	0.09061969184417651	0.784,0.84,0.702	1.0,0.923,0.817	-0.138
3874	"ENSG00000132781"	"MUTYH"	chr1	-	45332762	45333324	45332762	45332834	45333284	45333324	3874	35,38,49	1,1,1	34,42,43	2,2,4	599	149	0.0366326517945	0.13649827675152026	0.897,0.904,0.924	0.809,0.839,0.728	0.116
3875	"ENSG00000132781"	"MUTYH"	chr1	-	45332762	45333324	45332762	45333170	45333284	45333324	3875	16,13,19	66,46,46	11,17,13	36,36,28	263	149	0.283087448301	0.6181106612872995	0.121,0.138,0.19	0.148,0.211,0.208	-0.039
3876	"ENSG00000132781"	"MUTYH"	chr1	-	45332917	45333324	45332917	45332959	45333284	45333324	3876	30,33,43	1,1,2	28,40,41	1,6,5	474	149	0.0184732504941	0.08106919110300742	0.904,0.912,0.871	0.898,0.677,0.72	0.131
3881	"ENSG00000122417"	"ODF2L"	chr1	-	86385457	86387086	86385457	86385590	86386914	86387086	3881	33,42,54	14,15,11	25,35,27	11,11,14	1473	149	0.315647043761	0.6683966837734036	0.193,0.221,0.332	0.187,0.243,0.163	0.051
3883	"ENSG00000168389"	"MFSD2A"	chr1	+	39967627	39967916	39967627	39967711	39967803	39967916	3883	1,3,1	20,10,17	12,15,13	17,25,15	241	149	1.7602880964e-06	4.025984063422822e-05	0.03,0.156,0.035	0.304,0.271,0.349	-0.234
3888	"ENSG00000228794"	"LINC01128"	chr1	+	851926	852766	851926	852110	852670	852766	3888	2,9,9	51,42,24	3,5,7	17,16,15	709	149	0.230746821714	0.5346819080181678	0.008,0.043,0.073	0.036,0.062,0.089	-0.021
3890	"ENSG00000172780"	"RAB43"	chr3	-	129121285	129121804	129121285	129121492	129121743	129121804	3890	43,31,45	0,0,0	31,25,44	0,1,0	400	149	1	1.0	1.0,1.0,1.0	1.0,0.903,1.0	0.032
3895	"ENSG00000100075"	"SLC25A1"	chr22	-	19177726	19178041	19177726	19177865	19177941	19178041	3895	32,39,44	459,434,435	31,21,32	275,317,265	225	149	0.508889399452	0.9100051702288422	0.044,0.056,0.063	0.069,0.042,0.074	-0.007
3899	"ENSG00000016864"	"GLT8D1"	chr3	-	52695189	52696040	52695189	52695302	52695927	52696040	3899	70,60,74	0,1,0	79,100,83	0,0,0	774	149	1	1.0	1.0,0.92,1.0	1.0,1.0,1.0	-0.027
3900	"ENSG00000145020"	"AMT"	chr3	-	49416777	49417718	49416777	49417367	49417614	49417718	3900	42,62,29	4,3,3	13,28,30	2,0,0	396	149	0.00376818609993	0.02303629136668459	0.798,0.886,0.784	0.71,1.0,1.0	-0.081
3901	"ENSG00000145020"	"AMT"	chr3	-	49416793	49417718	49416793	49417357	49417614	49417718	3901	43,63,29	1,0,1	13,29,31	0,0,0	406	149	1	1.0	0.94,1.0,0.914	1.0,1.0,1.0	-0.049
3903	"ENSG00000145020"	"AMT"	chr3	-	49418970	49419405	49418970	49419151	49419259	49419405	3903	2,2,7	19,14,17	5,5,3	11,6,8	257	149	0.0891229201502	0.2668065552292522	0.058,0.076,0.193	0.209,0.326,0.179	-0.129
3904	"ENSG00000145020"	"AMT"	chr3	-	49418970	49420342	49418970	49419151	49419709	49420342	3904	9,7,10	0,0,0	11,14,14	0,0,2	707	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.596	0.135
3905	"ENSG00000145020"	"AMT"	chr3	-	49418970	49420342	49418970	49419405	49419709	49420342	3905	7,5,4	8,19,18	6,11,11	11,7,6	453	149	0.00706917062553	0.03783757084275067	0.223,0.08,0.068	0.152,0.341,0.376	-0.166
3907	"ENSG00000145020"	"AMT"	chr3	-	49419709	49420342	49419709	49419788	49420210	49420342	3907	36,29,13	6,3,7	16,15,18	6,2,0	571	149	0.392360483439	0.7778356193887753	0.61,0.716,0.326	0.41,0.662,1.0	-0.14
3908	"ENSG00000145020"	"AMT"	chr3	-	49418970	49421572	49418970	49420342	49421491	49421572	3908	3,1,5	12,15,3	9,4,6	6,7,6	1298	149	0.012061786144	0.05787173583633462	0.028,0.008,0.161	0.147,0.062,0.103	-0.038
3911	"ENSG00000143416"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365281	151365562	151365684	3911	17,6,13	50,50,55	22,17,16	55,45,61	430	149	0.109553126149	0.309008339026201	0.105,0.04,0.076	0.122,0.116,0.083	-0.033
3913	"ENSG00000143416"	"SELENBP1"	chr1	-	151365767	151366453	151365767	151365846	151366274	151366453	3913	14,10,11	87,69,76	18,5,17	50,58,62	577	149	0.104352893177	0.299136936381281	0.04,0.036,0.036	0.085,0.022,0.066	-0.02
3914	"ENSG00000143416"	"SELENBP1"	chr1	-	151369003	151369554	151369003	151369189	151369441	151369554	3914	34,33,21	68,58,64	30,21,23	23,39,21	401	149	0.00775546001051	0.0406643529102409	0.157,0.175,0.109	0.326,0.167,0.289	-0.114
3915	"ENSG00000143416"	"SELENBP1"	chr1	-	151369003	151369769	151369003	151369189	151369712	151369769	3915	46,48,30	0,0,1	47,38,38	3,2,3	672	149	0.000111580792867	0.0013077720203467252	1.0,1.0,0.869	0.776,0.808,0.737	0.183
3916	"ENSG00000143416"	"SELENBP1"	chr1	-	151369003	151369769	151369003	151369554	151369712	151369769	3916	21,25,11	110,96,101	19,23,19	58,63,54	307	149	0.00510068006506	0.02924940054397024	0.085,0.112,0.05	0.137,0.151,0.146	-0.062
3917	"ENSG00000206195"	"DUXAP8"	chr22	+	15787171	15788699	15787171	15787282	15788551	15788699	3917	35,45,24	89,118,80	24,29,23	73,95,69	1418	149	0.514133471738	0.9146693307751199	0.04,0.039,0.031	0.033,0.031,0.034	0.004
3918	"ENSG00000206195"	"DUXAP8"	chr22	+	15787171	15788699	15787171	15787282	15788584	15788699	3918	35,47,27	19,31,26	26,32,26	27,26,11	1451	149	0.709897145319	1.0	0.159,0.135,0.096	0.09,0.112,0.195	-0.002
3919	"ENSG00000155463"	"OXA1L"	chr14	+	22770192	22770625	22770192	22770278	22770460	22770625	3919	79,84,88	648,620,606	93,74,84	401,422,374	331	149	0.000437534884392	0.003911582851351021	0.052,0.057,0.061	0.095,0.073,0.092	-0.03
3920	"ENSG00000213672"	"NCKIPSD"	chr3	-	48678876	48679183	48678876	48678969	48679054	48679183	3920	12,22,13	90,67,62	45,39,40	48,47,59	234	149	3.42901151917e-10	2.0291039592802793e-08	0.078,0.173,0.118	0.374,0.346,0.302	-0.218
3921	"ENSG00000291153"	"STAG3L4"	chr7	+	67308576	67309139	67308576	67308652	67308934	67309139	3921	7,11,6	0,2,3	10,10,8	5,4,6	431	149	0.0865468649452	0.2613582118393727	1.0,0.655,0.409	0.409,0.464,0.316	0.292
3922	"ENSG00000004487"	"KDM1A"	chr1	+	23053760	23055161	23053760	23053839	23055068	23055161	3922	10,13,17	218,206,240	8,15,16	186,176,198	1378	149	1	1.0	0.005,0.007,0.008	0.005,0.009,0.009	-0.001
3923	"ENSG00000004487"	"KDM1A"	chr1	+	23055931	23057565	23055931	23056038	23057483	23057565	3923	50,57,49	300,292,271	34,27,36	248,234,220	1594	149	0.0902442252227	0.2691405305534759	0.015,0.018,0.017	0.013,0.011,0.015	0.004
3924	"ENSG00000004487"	"KDM1A"	chr1	+	23068538	23069151	23068538	23068681	23069060	23069151	3924	6,16,7	297,325,321	1,6,2	212,242,254	528	149	1	1.0	0.006,0.014,0.006	0.001,0.007,0.002	0.005
3925	"ENSG00000004487"	"KDM1A"	chr1	+	23069060	23071359	23069060	23069151	23071224	23071359	3925	38,47,45	285,260,245	35,25,48	196,225,211	2222	149	0.901919902506	1.0	0.009,0.012,0.012	0.012,0.007,0.015	-0.0
3926	"ENSG00000004487"	"KDM1A"	chr1	+	23077227	23079177	23077227	23077360	23078989	23079177	3926	56,88,65	365,323,326	63,54,79	277,265,260	1778	149	0.237233729518	0.545762013972912	0.013,0.022,0.016	0.019,0.017,0.025	-0.003
3927	"ENSG00000004487"	"KDM1A"	chr1	+	23079552	23081573	23079552	23079667	23081445	23081573	3927	83,73,75	577,551,543	46,53,56	379,388,419	1927	149	0.824920410103	1.0	0.011,0.01,0.011	0.009,0.01,0.01	0.001
3928	"ENSG00000004487"	"KDM1A"	chr1	+	23082219	23083632	23082219	23082366	23082449	23083632	3928	15,12,12	10,14,3	7,7,8	9,12,10	232	149	0.069616994162	0.2227743813184	0.491,0.355,0.72	0.333,0.273,0.339	0.207
3929	"ENSG00000290831"	"NSUN5P2"	chr7	-	72948891	72949102	72948891	72948980	72949052	72949102	3929	124,138,141	1,4,0	184,141,134	0,0,0	221	149	0.629256267348	1.0	0.988,0.959,1.0	1.0,1.0,1.0	-0.018
3930	"ENSG00000160271"	"RALGDS"	chr9	-	133097719	133102139	133097719	133101762	133101937	133102139	3930	38,43,51	77,50,77	31,41,36	62,45,74	324	149	0.688997729894	1.0	0.185,0.283,0.233	0.187,0.295,0.183	0.012
3940	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	3940	315,394,377	48,49,52	351,284,315	88,118,94	473	149	6.82003113983e-08	2.1365610159064067e-06	0.674,0.717,0.695	0.557,0.431,0.514	0.195
3941	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	3941	347,442,421	16,17,19	391,317,355	26,22,15	503	149	0.120004937402	0.3304124125809867	0.865,0.885,0.868	0.817,0.81,0.875	0.039
3942	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	3942	81,87,80	135,170,176	139,112,133	186,195,175	727	149	0.0256838572891	0.10424542185494261	0.11,0.095,0.085	0.133,0.105,0.135	-0.028
3943	"ENSG00000197989"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581093	28581229	3943	59,72,66	22,15,25	113,90,115	26,25,29	596	149	0.340700113733	0.7027430924908878	0.401,0.545,0.398	0.521,0.474,0.498	-0.05
3944	"ENSG00000197989"	"SNHG12"	chr1	-	28579911	28581229	28579911	28579981	28581110	28581229	3944	134,157,141	1,0,2	236,187,232	0,2,0	1278	149	0.6750103153	1.0	0.94,1.0,0.892	1.0,0.916,1.0	-0.028
3945	"ENSG00000197989"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581110	28581229	3945	65,79,71	139,166,149	118,92,121	121,146,151	613	149	0.000166929574987	0.0018384444772571228	0.102,0.104,0.104	0.192,0.133,0.163	-0.059
3946	"ENSG00000197989"	"SNHG12"	chr1	-	28580559	28581871	28580559	28581229	28581589	28581871	3946	19,21,18	137,161,156	40,29,41	184,179,153	509	149	0.00559357581194	0.031499774360894746	0.039,0.037,0.033	0.06,0.045,0.073	-0.023
3949	"ENSG00000158941"	"CCAR2"	chr8	+	22618616	22619015	22618616	22618728	22618826	22619015	3949	3,3,3	120,132,135	3,3,1	123,174,145	247	149	0.700211692751	1.0	0.015,0.014,0.013	0.014,0.01,0.004	0.005
3950	"ENSG00000158941"	"CCAR2"	chr8	+	22619149	22620468	22619149	22619355	22619637	22620468	3950	20,21,12	133,114,137	23,27,23	133,115,115	431	149	0.0682510942048	0.21950481989913928	0.049,0.06,0.029	0.056,0.075,0.065	-0.019
3952	"ENSG00000164828"	"SUN1"	chr7	+	852608	852952	852608	852667	852809	852952	3952	38,50,34	77,62,73	79,35,37	59,51,44	291	149	0.0186810099837	0.0817883795880606	0.202,0.292,0.193	0.407,0.26,0.301	-0.094
3953	"ENSG00000164828"	"SUN1"	chr7	+	852608	852952	852608	852667	852812	852952	3953	43,52,36	34,35,26	80,39,38	27,22,28	294	149	0.14811114333	0.38802413375561495	0.391,0.43,0.412	0.6,0.473,0.408	-0.083
3954	"ENSG00000184432"	"COPB2"	chr3	-	139373665	139374588	139373665	139373808	139374488	139374588	3954	49,47,34	450,409,436	19,26,31	291,256,284	829	149	0.549511962403	0.9488562278084224	0.019,0.02,0.014	0.012,0.018,0.019	0.001
3955	"ENSG00000184432"	"COPB2"	chr3	-	139373665	139374588	139373665	139373833	139374488	139374588	3955	40,42,25	0,2,0	17,19,30	0,0,1	804	149	1	1.0	1.0,0.796,1.0	1.0,1.0,0.848	-0.017
3956	"ENSG00000131697"	"NPHP4"	chr1	-	5862810	5864033	5862810	5863405	5863889	5864033	3956	55,39,48	33,24,27	51,38,55	25,23,33	633	149	0.812014733369	1.0	0.282,0.277,0.295	0.324,0.28,0.282	-0.011
3957	"ENSG00000131697"	"NPHP4"	chr1	-	5862810	5866458	5862810	5864033	5864337	5866458	3957	10,7,10	27,18,27	9,16,9	10,21,25	453	149	0.141376744629	0.37512633735011525	0.109,0.113,0.109	0.228,0.2,0.106	-0.068
3958	"ENSG00000131697"	"NPHP4"	chr1	-	5864337	5866458	5864337	5864517	5866372	5866458	3958	64,83,85	0,3,0	72,49,67	0,0,0	2004	149	0.518779623028	0.9181266037961434	1.0,0.673,1.0	1.0,1.0,1.0	-0.109
3959	"ENSG00000288869"	"SMANTIS"	chr2	-	69789544	69790436	69789544	69789926	69790203	69790436	3959	2,0,0	1,0,1	3,0,0	0,0,0	426	149	1	1.0	0.412,NA,0.0	1.0,NA,NA	-0.794
3960	"ENSG00000288869"	"SMANTIS"	chr2	-	69789544	69790436	69789544	69789926	69790264	69790436	3960	3,0,0	0,0,1	3,0,0	0,0,0	487	149	1	1.0	1.0,NA,0.0	1.0,NA,NA	-0.5
